ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,BottleId,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-SOP-002-2626,WO-2139,2026-02-14,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,8739,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-02-16 00:37:27.016,—,Elena Santos
LOTE-M-SOP-002-2627,WO-2140,2026-02-15,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,10630,M,315,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-02-16 19:05:43.957,—,Elena Santos
LOTE-M-SOP-005-2628,WO-2143,2026-02-17,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,23113,M,315,0,4,13,17,Conforming,Approved,Approved,Approved - First Pass,2026-02-19 00:10:38.890,—,Diogo Ferreira
LOTE-M-SOP-005-2629,WO-2144,2026-02-18,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,8665,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-02-19 08:08:11.300,—,Ana Silva
LOTE-M-SOP-002-2630,WO-2146,2026-02-19,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,15462,M,315,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-02-20 10:19:12.615,—,Ana Silva
LOTE-M-SOP-002-2631,WO-2147,2026-02-20,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,6968,L,200,0,4,2,6,Conforming,Approved,Approved,Approved - First Pass,2026-02-21 12:46:13.265,—,Ana Silva
LOTE-M-SOP-008-2632,WO-2150,2026-02-21,Shift 2,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,19980,M,315,0,5,13,18,Conforming,Approved,Approved,Approved - First Pass,2026-02-22 17:46:20.539,—,Elena Santos
LOTE-M-SOP-008-2633,WO-2153,2026-02-23,Shift 3,ISBM-002,M-SOP-008,FR-008-HDPE-PCR-350,25930,M,315,0,5,9,14,Conforming,Approved,Approved,Approved - First Pass,2026-02-25 10:07:54.852,—,Elena Santos
LOTE-M-SOP-002-2634,WO-2156,2026-02-26,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,19350,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-02-27 07:56:40.470,—,Elena Santos
LOTE-M-SOP-005-2635,WO-2157,2026-02-26,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,7266,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-02-28 01:07:34.561,—,Beatriz Costa
LOTE-M-SOP-008-2636,WO-2160,2026-03-01,SHIFT 3,ISBM-002,M-SOP-008,FR-008-HDPE-350,19800,M,315,0,4,11,15,Conforming,Approved,Approved,Approved - First Pass,2026-03-02 07:13:52.120,—,Diogo Ferreira
LOTE-M-SOP-005-2637,WO-2161,2026-03-01,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,4474,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-03-02 20:31:36.683,—,Diogo Ferreira
LOTE-M-SOP-005-2638,WO-2162,2026-03-02,  Shift 1  ,ISBM-002,M-SOP-005,FR-005-rPET-330,5945,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-03-03 04:28:25.871,—,Diogo Ferreira
LOTE-M-SOP-002-2639,WO-2163,2026-03-02,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,7218,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-03-04 08:43:15.520,—,Diogo Ferreira
LOTE-M-SOP-008-2640,WO-2166,2026-03-05,Shift 3,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,22296,M,315,0,9,7,16,Conforming,Approved,Approved,Approved - First Pass,2026-03-06 01:48:05.979,—,Ana Silva
LOTE-M-SOP-005-2641,WO-2169,2026-03-07,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,27216,M,315,0,2,12,14,Conforming,Approved,Approved,Approved - First Pass,2026-03-08 22:46:49.709,—,Elena Santos
LOTE-M-SOP-008-2642,WO-2171,2026-03-09,Shift 3,ISBM-002,M-SOP-008,FR-008-PET-350,16320,M,315,0,0,10,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-10 01:29:42.414,—,Beatriz Costa
LOTE-M-SOP-005-2643,WO-2172,2026-03-09,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,7127,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-03-11 03:08:04.883,—,Beatriz Costa
LOTE-M-SOP-005-2644,WO-2173,2026-03-10,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,6936,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-03-11 00:06:19.707,—,Carlos Mendes
LOTE-M-SOP-005-2645,WO-2174,2026-03-10,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,5584,L,200,0,4,4,8,Conforming,Approved,Approved,Approved - First Pass,2026-03-11 09:29:15.404,—,Elena Santos
LOTE-M-SOP-005-2646,WO-2175,2026-03-11,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,5884,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-03-12 06:27:08.108,—,Elena Santos
LOTE-M-SOP-008-2647,WO-2176,2026-03-11,Shift 2,ISBM-002,M-SOP-008,FR-008-PET-350,10176,M,315,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-03-12 19:28:06.591,—,Beatriz Costa
LOTE-M-SOP-002-2648,WO-2178,2026-03-13,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,12570,M,315,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-03-14 09:35:52.686,—,Diogo Ferreira
LOTE-M-SOP-002-2649,WO-2181,2026-03-15,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,19528,M,315,0,2,11,13,Conforming,Approved,Approved,Approved - First Pass,2026-03-16 10:30:38.819,—,Ana Silva
LOTE-M-SOP-002-2650,WO-2182,2026-03-15,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,12986,M,315,0,4,3,7,Conforming,Approved,Approved,Approved - First Pass,2026-03-17 07:04:46.997,—,Beatriz Costa
LOTE-M-SOP-002-2651,WO-2184,2026-03-17,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,15626,M,315,0,5,18,23,Conforming,Approved,Approved,Approved - First Pass,2026-03-19 06:04:13.229,—,Diogo Ferreira
LOTE-M-SOP-002-2652,WO-2186,2026-03-19,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,14370,M,315,0,2,13,15,Conforming,Approved,Approved,Approved - First Pass,2026-03-20 05:50:42.238,—,Beatriz Costa
LOTE-M-SOP-002-2653,WO-2187,2026-03-19,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,8064,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-03-20 15:49:23.849,—,Ana Silva
LOTE-M-SOP-008-2654,WO-2188,2026-03-20,Shift 1,ISBM-002,M-SOP-008,FR-008-LDPE-350,5606,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-03-20 23:09:58.361,—,Beatriz Costa
LOTE-M-SOP-002-2655,WO-2189,2026-03-20,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,7982,L,200,1,0,7,8,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-03-22 00:16:54.804,—,Ana Silva
LOTE-M-SOP-005-2656,WO-2190,2026-03-21,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,1606,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-03-22 14:11:12.152,—,Carlos Mendes
LOTE-M-SOP-005-2657,WO-2193,2026-03-23,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,15090,M,315,0,4,8,12,Conforming,Approved,Approved,Approved - First Pass,2026-03-24 11:03:14.057,—,Ana Silva
LOTE-M-SOP-005-2658,WO-2194,2026-03-24,shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,8797,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-03-25 11:39:55.710,—,Ana Silva
LOTE-M-SOP-002-2659,WO-2195,2026-03-24,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,11015,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-26 08:24:50.608,—,Ana Silva
LOTE-M-SOP-008-2660,WO-2198,2026-03-27,Shift 3,ISBM-002,M-SOP-008,FR-008-PET-350,20887,M,315,0,5,16,21,Conforming,Approved,Approved,Approved - First Pass,2026-03-27 19:58:29.503,—,Ana Silva
LOTE-M-SOP-002-2661,WO-2200,2026-03-28,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,11344,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-03-29 00:57:48.883,—,Elena Santos
LOTE-M-SOP-002-2662,WO-2201,2026-03-28,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,8401,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-03-29 17:10:05.810,—,Ana Silva
LOTE-M-SOP-005-2663,WO-2204,2026-03-30,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,19342,M,315,0,3,15,18,Conforming,Approved,Approved,Approved - First Pass,2026-04-01 01:05:24.202,—,Beatriz Costa
LOTE-M-SOP-005-2664,WO-2206,2026-04-01,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,9933,L,200,0,2,15,17,Conforming,Approved,Approved,Approved - First Pass,2026-04-02 11:40:03.184,—,Beatriz Costa
LOTE-M-SOP-002-2665,WO-2208,2026-04-02,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,15821,M,315,0,3,13,16,Conforming,Approved,Approved,Approved - First Pass,2026-04-04 02:58:57.832,—,Diogo Ferreira
LOTE-M-SOP-005-2666,WO-2209,2026-04-03,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,8589,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-04 16:42:00.320,—,Beatriz Costa
LOTE-M-SOP-005-2667,WO-2212,2026-04-05,SHIFT 2,ISBM-002,M-SOP-005,FR-005-rPET-330,18543,M,315,0,5,11,16,Conforming,Approved,Approved,Approved - First Pass,2026-04-06 12:27:32.006,—,Ana Silva
LOTE-M-SOP-002-2668,WO-2215,2026-04-07,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,23420,M,315,0,6,15,21,Conforming,Approved,Approved,Approved - First Pass,2026-04-09 04:10:27.042,—,Beatriz Costa
LOTE-M-SOP-005-2669,WO-2217,2026-04-09,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,13540,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-10 20:15:58.168,—,Ana Silva
LOTE-M-SOP-008-2670,WO-2220,2026-04-11,Shift 1,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,18118,M,315,0,2,20,22,Conforming,Approved,Approved,Approved - First Pass,2026-04-12 12:29:46.488,—,Ana Silva
LOTE-M-SOP-008-2671,WO-2222,2026-04-13,  Shift 3  ,ISBM-002,M-SOP-008,FR-008-HDPE-PCR-350,16362,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-04-14 10:01:58.506,—,Carlos Mendes
LOTE-M-SOP-008-2672,WO-2223,2026-04-13,Shift 2,ISBM-002,M-SOP-008,FR-008-PETG-350,10837,M,315,0,1,11,12,Conforming,Approved,Approved,Approved - First Pass,2026-04-14 23:56:43.422,—,Ana Silva
LOTE-M-SOP-002-2673,WO-2224,2026-04-14,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,5608,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-15 13:08:04.986,—,Elena Santos
LOTE-M-SOP-005-2674,WO-2225,2026-04-15,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,3325,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-04-15 20:19:15.673,—,Carlos Mendes
LOTE-M-SOP-002-2675,WO-2228,2026-04-17,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,26165,M,315,0,6,12,18,Conforming,Approved,Approved,Approved - First Pass,2026-04-17 23:41:19.030,—,Elena Santos
LOTE-M-SOP-005-2676,WO-2229,2026-04-17,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,6610,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-18 03:18:57.902,—,Carlos Mendes
LOTE-M-SOP-008-2677,WO-2230,2026-04-18,SHIFT 3,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,6478,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-04-19 04:05:19.268,—,Beatriz Costa
LOTE-M-SOP-002-2678,WO-2231,2026-04-18,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,5999,L,200,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-19 11:19:29.877,—,Diogo Ferreira
LOTE-M-SOP-005-2679,WO-2232,2026-04-19,shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,8200,L,200,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-21 02:19:30.869,—,Diogo Ferreira
LOTE-M-SOP-008-2680,WO-2235,2026-04-21,Shift 1,ISBM-002,M-SOP-008,FR-008-rPET-350,23492,M,315,0,3,20,23,Conforming,Approved,Approved,Approved - First Pass,2026-04-22 10:43:12.057,—,Ana Silva
LOTE-M-SOP-008-2681,WO-2238,2026-04-23,SHIFT 1,ISBM-002,M-SOP-008,FR-008-rPET-350,14059,M,315,0,5,6,11,Conforming,Approved,Approved,Approved - First Pass,2026-04-24 03:29:35.831,—,Carlos Mendes
LOTE-M-SOP-008-2682,WO-2239,2026-04-23,Shift 2,ISBM-002,M-SOP-008,FR-008-HDPE-350,4663,L,200,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-24 17:03:24.640,—,Elena Santos
LOTE-M-SOP-002-2683,WO-2241,2026-04-25,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,15293,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-04-26 01:38:01.836,—,Elena Santos
LOTE-M-SOP-002-2684,WO-2242,2026-04-25,shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,6827,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-26 16:54:27.698,—,Carlos Mendes
LOTE-M-SOP-002-2685,WO-2243,2026-04-26,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,7584,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-04-27 20:27:42.836,—,Elena Santos
LOTE-M-SOP-008-2686,WO-2244,2026-04-27,shift 3,ISBM-002,M-SOP-008,FR-008-PET-350,11531,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-28 07:33:23.054,—,Diogo Ferreira
LOTE-M-SOP-002-2687,WO-2246,2026-04-28,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,8065,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-29 04:46:32.732,—,Elena Santos
LOTE-M-SOP-008-2688,WO-2247,2026-04-29,Shift 3,ISBM-002,M-SOP-008,FR-008-HDPE-350,6445,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-04-30 08:00:10.455,—,Ana Silva
LOTE-M-SOP-008-2689,WO-2248,2026-04-29,shift 2,ISBM-002,M-SOP-008,FR-008-HDPE-PCR-350,6945,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-04-30 12:18:55.027,—,Beatriz Costa
LOTE-M-SOP-005-2690,WO-2250,2026-05-01,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,15554,M,315,0,4,7,11,Conforming,Approved,Approved,Approved - First Pass,2026-05-02 09:25:38.490,—,Carlos Mendes
LOTE-M-SOP-002-2691,WO-2252,2026-05-02,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,15273,M,315,0,4,7,11,Conforming,Approved,Approved,Approved - First Pass,2026-05-03 13:52:31.482,—,Beatriz Costa
LOTE-M-SOP-005-2692,WO-2254,2026-05-03,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,14110,M,315,0,1,13,14,Conforming,Approved,Approved,Approved - First Pass,2026-05-04 09:10:55.680,—,Ana Silva
LOTE-M-SOP-008-2693,WO-2256,2026-05-05,Shift 3,ISBM-002,M-SOP-008,FR-008-LDPE-350,19174,M,315,1,3,17,21,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-06 02:04:36.646,Leakage:1(Re=1),Elena Santos
LOTE-M-SOP-005-2694,WO-2257,2026-05-05,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,8360,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-05-07 15:41:05.558,—,Diogo Ferreira
LOTE-M-SOP-005-2695,WO-2258,2026-05-06,shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,9136,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-07 13:25:24.464,—,Elena Santos
LOTE-M-SOP-005-2696,WO-2260,2026-05-08,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,17673,M,315,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-09 04:37:59.755,—,Diogo Ferreira
LOTE-M-SOP-002-2697,WO-2262,2026-05-09,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,13009,M,315,0,5,13,18,Conforming,Approved,Approved,Approved - First Pass,2026-05-10 20:36:23.687,—,Diogo Ferreira
LOTE-M-SOP-005-2698,WO-2263,2026-05-10,  Shift 3  ,ISBM-002,M-SOP-005,FR-005-rPET-330,9786,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-11 07:38:58.281,—,Beatriz Costa
LOTE-M-SOP-005-2699,WO-2264,2026-05-10,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,7068,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-05-12 06:41:12.751,—,Elena Santos
LOTE-M-SOP-002-2700,WO-2267,2026-05-13,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,24275,M,315,0,0,11,11,Conforming,Approved,Approved,Approved - First Pass,2026-05-14 10:16:59.865,—,Ana Silva
LOTE-M-SOP-005-2701,WO-2268,2026-05-13,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,9101,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-05-14 16:20:06.269,—,Elena Santos
LOTE-M-SOP-008-2702,WO-2269,2026-05-14,Shift 2,ISBM-002,M-SOP-008,FR-008-HDPE-PCR-350,9048,L,200,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-15 22:04:48.947,—,Elena Santos
LOTE-M-SOP-008-2703,WO-2271,2026-05-15,Shift 3,ISBM-002,M-SOP-008,FR-008-HDPE-350,12053,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-05-16 20:51:38.043,—,Beatriz Costa
LOTE-M-SOP-005-2704,WO-2272,2026-05-16,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,10634,M,315,0,3,7,10,Conforming,Approved,Approved,Approved - First Pass,2026-05-18 05:00:44.855,—,Beatriz Costa
LOTE-M-SOP-002-2705,WO-2274,2026-05-18,Shift 1,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,18973,M,315,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2026-05-19 08:53:49.362,—,Ana Silva
LOTE-M-SOP-005-2706,WO-2275,2026-05-19,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,8175,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-19 21:15:28.526,—,Carlos Mendes
LOTE-M-SOP-005-2707,WO-2278,2026-05-20,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,14417,M,315,0,4,9,13,Conforming,Approved,Approved,Approved - First Pass,2026-05-21 16:33:52.805,—,Beatriz Costa
LOTE-M-SOP-002-2708,WO-2279,2026-05-21,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,10602,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-22 14:52:48.992,—,Beatriz Costa
LOTE-M-SOP-005-2709,WO-2282,2026-05-23,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,23861,M,315,0,8,9,17,Conforming,Approved,Approved,Approved - First Pass,2026-05-25 10:28:28.817,—,Beatriz Costa
LOTE-M-SOP-008-2710,WO-2283,2026-05-24,Shift 2,ISBM-002,M-SOP-008,FR-008-HDPE-350,8384,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2026-05-26 04:20:47.130,—,Carlos Mendes
LOTE-M-SOP-008-2711,WO-2284,2026-05-25,Shift 1,ISBM-002,M-SOP-008,FR-008-LDPE-350,8891,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-26 17:27:25.676,—,Ana Silva
LOTE-M-SOP-008-2712,WO-2287,2026-05-27,Shift 3,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,19003,M,315,0,6,12,18,Conforming,Approved,Approved,Approved - First Pass,2026-05-27 23:11:16.280,—,Beatriz Costa
LOTE-M-SOP-002-2713,WO-2288,2026-05-27,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,6649,L,200,0,4,3,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-28 12:24:49.042,—,Elena Santos
LOTE-M-SOP-008-2714,WO-2290,2026-05-28,Shift 2,ISBM-002,M-SOP-008,FR-008-PETG-350,17400,M,315,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-30 04:35:59.950,—,Elena Santos
LOTE-M-SOP-008-2715,WO-2291,2026-05-29,Shift 2,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,4409,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-05-30 08:38:06.800,—,Beatriz Costa
LOTE-M-SOP-002-2716,WO-2292,2026-05-30,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,7637,L,200,0,3,6,9,Conforming,Approved,Approved,Approved - First Pass,2026-05-31 13:03:12.309,—,Beatriz Costa
LOTE-M-SOP-008-2717,WO-2295,2026-06-01,Shift 3,ISBM-002,M-SOP-008,FR-008-PP-350,20505,M,315,0,5,15,20,Conforming,Approved,Approved,Approved - First Pass,2026-06-01 21:42:02.116,—,Carlos Mendes
LOTE-M-SOP-005-2718,WO-2296,2026-06-01,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,8892,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-06-02 13:16:34.494,—,Ana Silva
LOTE-M-SOP-008-2719,WO-2299,2026-06-03,Shift 1,ISBM-002,M-SOP-008,FR-008-rPET-350,24181,M,315,0,3,4,7,Conforming,Approved,Approved,Approved - First Pass,2026-06-04 22:07:23.696,—,Elena Santos
LOTE-M-SOP-002-2720,WO-2301,2026-06-04,shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,14764,M,315,0,3,19,22,Conforming,Approved,Approved,Approved - First Pass,2026-06-05 16:27:49.078,—,Carlos Mendes
LOTE-M-SOP-005-2721,WO-2303,2026-06-06,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,7947,L,200,0,3,3,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-07 06:56:50.520,—,Carlos Mendes
LOTE-M-SOP-008-2722,WO-2306,2026-06-07,Shift 2,ISBM-002,M-SOP-008,FR-008-PET-350,22938,M,315,0,1,10,11,Conforming,Approved,Approved,Approved - First Pass,2026-06-09 02:05:53.496,—,Beatriz Costa
LOTE-M-SOP-005-2723,WO-2308,2026-06-09,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,11704,M,315,0,4,10,14,Conforming,Approved,Approved,Approved - First Pass,2026-06-10 03:09:14.650,—,Elena Santos
LOTE-M-SOP-002-2724,WO-2309,2026-06-09,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,5586,L,200,0,1,8,9,Conforming,Approved,Approved,Approved - First Pass,2026-06-10 22:06:42.845,—,Beatriz Costa
LOTE-M-SOP-008-2725,WO-2312,2026-06-11,Shift 1,ISBM-002,M-SOP-008,FR-008-PP-350,21550,M,315,0,1,12,13,Conforming,Approved,Approved,Approved - First Pass,2026-06-12 08:13:18.928,—,Carlos Mendes
LOTE-M-SOP-005-2726,WO-2313,2026-06-12,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,3953,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-13 01:05:20.165,—,Diogo Ferreira
LOTE-M-SOP-002-2727,WO-2314,2026-06-12,Shift 3,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,7691,L,200,0,3,9,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-13 19:06:32.901,—,Elena Santos
LOTE-M-SOP-008-2728,WO-2317,2026-06-14,Shift 3,ISBM-002,M-SOP-008,FR-008-PP-PCR-350,20440,M,315,1,1,10,12,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-16 00:57:51.792,Leakage:1(Re=1),Carlos Mendes
LOTE-M-SOP-005-2729,WO-2318,2026-06-15,Shift 1,ISBM-002,M-SOP-005,FR-005-rPET-330,10382,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-16 14:58:11.345,—,Carlos Mendes
LOTE-M-SOP-005-2730,WO-2320,2026-06-16,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,11534,M,315,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-06-17 17:12:16.970,—,Beatriz Costa
LOTE-M-SOP-008-2731,WO-2323,2026-06-18,Shift 1,ISBM-002,M-SOP-008,FR-008-PET-350,18640,M,315,0,2,10,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-19 07:00:52.309,—,Diogo Ferreira
LOTE-M-SOP-005-2732,WO-2324,2026-06-19,Shift 3,ISBM-002,M-SOP-005,FR-005-rPET-330,5868,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-06-19 22:39:03.373,—,Ana Silva
LOTE-M-SOP-005-2733,WO-2327,2026-06-20,Shift 2,ISBM-002,M-SOP-005,FR-005-rPET-330,16537,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-06-22 02:04:38.703,—,Elena Santos
LOTE-M-SOP-002-2734,WO-2330,2026-06-22,Shift 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,18569,M,315,0,5,15,20,Conforming,Approved,Approved,Approved - First Pass,2026-06-23 18:49:29.175,—,Beatriz Costa
LOTE-M-SOP-002-2735,WO-2333,2026-06-24,SHIFT 2,ISBM-002,M-SOP-002,FR-002-HDPE-PCR-300,18981,M,315,0,4,11,15,Conforming,Approved,Approved,Approved - First Pass,2026-06-25 11:46:51.294,—,Elena Santos
