ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-INJ-001-5891,WO-8156,2026-12-08,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,49964,M,315,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-12-09 10:39:15.078,—,Elena Santos
LOTE-M-INJ-001-5892,WO-8158,2026-12-09,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,22514,M,315,0,2,14,16,Conforming,Approved,Approved,Approved - First Pass,2026-12-10 18:37:32.337,—,Beatriz Costa
LOTE-M-INJ-001-5893,WO-8161,2026-12-12,Shift 3,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,40572,M,315,0,6,14,20,Conforming,Approved,Approved,Approved - First Pass,2026-12-13 08:48:27.733,—,Elena Santos
LOTE-M-INJ-001-5894,WO-8162,2026-12-12,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,18991,M,315,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-12-13 19:41:04.664,—,Diogo Ferreira
LOTE-M-INJ-001-5895,WO-8163,2026-12-13,  Shift 1  ,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,10200,M,315,0,4,2,6,Conforming,Approved,Approved,Approved - First Pass,2026-12-14 04:34:46.515,—,Ana Silva
LOTE-M-INJ-001-5896,WO-8164,2026-12-13,Shift 2,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,21871,M,315,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-12-14 21:01:06.422,—,Ana Silva
LOTE-M-INJ-001-5897,WO-8165,2026-12-14,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,16569,M,315,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-12-15 13:19:33.793,—,Diogo Ferreira
LOTE-M-INJ-001-5898,WO-8168,2026-12-16,Shift 3,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,49852,M,315,0,5,2,7,Conforming,Approved,Approved,Approved - First Pass,2026-12-17 19:40:56.783,—,Carlos Mendes
LOTE-M-INJ-001-5899,WO-8171,2026-12-18,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,39818,M,315,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2026-12-19 20:51:32.246,—,Carlos Mendes
LOTE-M-INJ-001-5900,WO-8173,2026-12-20,Shift 1,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,20425,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-12-21 03:50:03.085,—,Carlos Mendes
LOTE-M-INJ-001-5901,WO-8176,2026-12-22,Shift 3,IM-001,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,45883,M,315,0,1,13,14,Conforming,Approved,Approved,Approved - First Pass,2026-12-23 12:59:40.201,—,Carlos Mendes
LOTE-M-INJ-001-5902,WO-8178,2026-12-23,Shift 2,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,26679,M,315,1,5,3,9,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-12-25 07:52:08.576,Sealing:1(Re=1),Diogo Ferreira
LOTE-M-INJ-001-5903,WO-8181,2026-12-25,Shift 2,IM-001,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,42055,M,315,1,0,8,9,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-12-26 17:28:48.099,Sealing:1(Re=1),Elena Santos
LOTE-M-INJ-001-5904,WO-8184,2026-12-28,SHIFT 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,46807,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-12-29 04:35:30.232,—,Ana Silva
LOTE-M-INJ-001-5905,WO-8187,2026-12-30,Shift 3,IM-001,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,42967,M,315,1,3,4,8,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-12-30 22:10:10.448,Thread:1(Re=1),Carlos Mendes
LOTE-M-INJ-001-5906,WO-8188,2026-12-30,SHIFT 1,IM-001,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,19201,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-12-31 16:48:35.523,—,Carlos Mendes
LOTE-M-INJ-002-5907,WO-8190,2025-07-01,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,24767,M,315,0,8,10,18,Conforming,Approved,Approved,Approved - First Pass,2025-07-03 05:45:55.796,—,Diogo Ferreira
LOTE-M-INJ-002-5908,WO-8192,2025-07-03,  Shift 3  ,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,10314,M,315,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2025-07-04 10:32:52.411,—,Diogo Ferreira
LOTE-M-INJ-002-5909,WO-8193,2025-07-03,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,13617,M,315,0,4,4,8,Conforming,Approved,Approved,Approved - First Pass,2025-07-05 04:17:05.678,—,Elena Santos
LOTE-M-INJ-002-5910,WO-8195,2025-07-05,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,20197,M,315,0,3,10,13,Conforming,Approved,Approved,Approved - First Pass,2025-07-06 02:43:23.399,—,Elena Santos
LOTE-M-INJ-002-5911,WO-8197,2025-07-06,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,22276,M,315,1,6,13,20,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-07-07 09:27:18.109,Thread:1(Re=1),Elena Santos
LOTE-M-INJ-002-5912,WO-8198,2025-07-07,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,8888,L,200,1,1,2,4,Conforming,Rejected,Approved,Approved - Released on Deviation,2025-07-08 09:21:42.235,—,Beatriz Costa
LOTE-M-INJ-002-5913,WO-8199,2025-07-07,  Shift 2  ,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,14698,M,315,0,0,12,12,Conforming,Approved,Approved,Approved - First Pass,2025-07-08 18:01:34.934,—,Diogo Ferreira
LOTE-M-INJ-002-5914,WO-8201,2025-07-08,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,14628,M,315,0,3,8,11,Conforming,Approved,Approved,Approved - First Pass,2025-07-10 03:29:40.817,—,Beatriz Costa
LOTE-M-INJ-002-5915,WO-8204,2025-07-10,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,30521,M,315,0,16,14,30,Conforming,Rejected,Approved,Approved - Reworked,2025-07-11 22:23:57.988,—,Beatriz Costa
LOTE-M-INJ-002-5916,WO-8205,2025-07-11,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,4797,L,200,1,1,1,3,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-07-12 09:46:17.913,Sealing:1(Re=1),Beatriz Costa
LOTE-M-INJ-002-5917,WO-8208,2025-07-13,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,35266,M,315,1,7,21,29,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-07-14 08:35:24.083,Short Shot:7(Re=6),Diogo Ferreira
LOTE-M-INJ-002-5918,WO-8210,2025-07-14,shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,19697,M,315,0,5,2,7,Conforming,Approved,Approved,Approved - First Pass,2025-07-15 10:43:13.171,—,Ana Silva
LOTE-M-INJ-002-5919,WO-8212,2025-07-15,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,18904,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2025-07-16 14:23:02.676,—,Diogo Ferreira
LOTE-M-INJ-002-5920,WO-8215,2025-07-17,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,41314,M,315,0,19,3,22,Conforming,Rejected,Approved,Approved - Reworked,2025-07-19 01:29:00.185,—,Carlos Mendes
LOTE-M-INJ-002-5921,WO-8217,2025-07-19,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,20316,M,315,0,7,4,11,Conforming,Approved,Approved,Approved - First Pass,2025-07-20 00:25:01.150,—,Carlos Mendes
LOTE-M-INJ-002-5922,WO-8220,2025-07-21,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,34690,M,315,0,7,13,20,Conforming,Approved,Approved,Approved - First Pass,2025-07-23 02:43:20.079,—,Carlos Mendes
LOTE-M-INJ-002-5923,WO-8222,2025-07-23,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,21433,M,315,0,2,7,9,Conforming,Approved,Approved,Approved - First Pass,2025-07-23 15:44:46.200,—,Elena Santos
LOTE-M-INJ-002-5924,WO-8225,2025-07-25,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,11710,M,315,0,10,8,18,Conforming,Approved,Approved,Approved - First Pass,2025-07-26 09:25:42.658,—,Beatriz Costa
LOTE-M-INJ-002-5925,WO-8228,2025-07-27,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,31231,M,315,0,6,25,31,Conforming,Approved,Approved,Approved - First Pass,2025-07-28 13:45:15.536,—,Beatriz Costa
LOTE-M-INJ-002-5926,WO-8230,2025-07-28,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,12966,M,315,0,8,5,13,Conforming,Approved,Approved,Approved - First Pass,2025-07-30 05:12:00.698,—,Diogo Ferreira
LOTE-M-INJ-002-5927,WO-8231,2025-07-29,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,15548,M,315,0,4,0,4,Conforming,Approved,Approved,Approved - First Pass,2025-07-31 03:59:33.080,—,Diogo Ferreira
LOTE-M-INJ-002-5928,WO-8232,2025-07-30,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,9076,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2025-07-31 09:41:48.461,—,Elena Santos
LOTE-M-INJ-002-5929,WO-8234,2025-07-31,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,19747,M,315,0,11,11,22,Conforming,Approved,Approved,Approved - First Pass,2025-08-01 21:36:22.512,—,Diogo Ferreira
LOTE-M-INJ-002-5930,WO-8237,2025-08-02,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,37610,M,315,1,13,24,38,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-08-03 14:02:53.385,Sealing:1(Re=1),Diogo Ferreira
LOTE-M-INJ-002-5931,WO-8238,2025-08-03,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,16824,M,315,0,4,0,4,Conforming,Approved,Approved,Approved - First Pass,2025-08-04 19:02:44.181,—,Elena Santos
LOTE-M-INJ-002-5932,WO-8240,2025-08-05,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,17681,M,315,0,10,7,17,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-08-06 12:08:25.323,Short Shot:8(Re=8),Ana Silva
LOTE-M-INJ-002-5933,WO-8243,2025-08-07,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,25693,M,315,1,4,14,19,Nonconformance Detected,Rejected,Rejected,Rejected - Scrapped,2025-08-08 04:28:21.556,Sealing:1(Re=1),Ana Silva
LOTE-M-INJ-002-5934,WO-8245,2025-08-08,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,18325,M,315,0,3,10,13,Conforming,Approved,Approved,Approved - First Pass,2025-08-10 06:09:14.015,—,Carlos Mendes
LOTE-M-INJ-002-5935,WO-8247,2025-08-10,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,23275,M,315,0,10,2,12,Conforming,Rejected,Approved,Approved - Released on Deviation,2025-08-11 10:39:51.078,—,Carlos Mendes
LOTE-M-INJ-002-5936,WO-8249,2025-08-11,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,13851,M,315,1,6,13,20,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-08-12 11:35:08.296,Sealing:1(Re=1),Carlos Mendes
LOTE-M-INJ-002-5937,WO-8251,2025-08-12,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,19066,M,315,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2025-08-13 13:43:17.896,—,Beatriz Costa
LOTE-M-INJ-002-5938,WO-8253,2025-08-13,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,20168,M,315,0,0,10,10,Conforming,Approved,Approved,Approved - First Pass,2025-08-15 02:38:07.460,—,Ana Silva
LOTE-M-INJ-002-5939,WO-8255,2025-08-15,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,23789,M,315,0,7,6,13,Conforming,Approved,Approved,Approved - First Pass,2025-08-16 05:34:19.225,—,Carlos Mendes
LOTE-M-INJ-002-5940,WO-8256,2025-08-16,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,7285,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2025-08-16 18:59:33.759,—,Beatriz Costa
LOTE-M-INJ-002-5941,WO-8259,2025-08-18,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,21111,M,315,0,9,6,15,Conforming,Approved,Approved,Approved - First Pass,2025-08-18 20:19:30.054,—,Elena Santos
LOTE-M-INJ-002-5942,WO-8261,2025-08-19,shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,18283,M,315,0,3,15,18,Conforming,Approved,Approved,Approved - First Pass,2025-08-20 21:57:07.412,—,Beatriz Costa
LOTE-M-INJ-002-5943,WO-8262,2025-08-20,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,12001,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2025-08-21 11:22:24.025,—,Elena Santos
LOTE-M-INJ-002-5944,WO-8263,2025-08-20,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,7748,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2025-08-21 10:10:59.548,—,Diogo Ferreira
LOTE-M-INJ-002-5945,WO-8265,2025-08-22,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,21258,M,315,0,4,26,30,Nonconformance Detected,Approved,Rejected,Rejected - Scrapped,2025-08-22 18:37:47.957,Variable characteristic out of control limits,Carlos Mendes
LOTE-M-INJ-002-5946,WO-8267,2025-08-23,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,18501,M,315,1,3,14,18,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-08-24 13:10:43.747,Sealing:1(Re=1),Diogo Ferreira
LOTE-M-INJ-002-5947,WO-8270,2025-08-24,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,30203,M,315,0,10,16,26,Nonconformance Detected,Approved,Approved,Approved - Reworked,2025-08-26 19:22:53.413,—,Beatriz Costa
LOTE-M-INJ-002-5948,WO-8272,2025-08-26,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,16045,M,315,0,3,3,6,Conforming,Approved,Approved,Approved - First Pass,2025-08-27 12:53:57.153,—,Ana Silva
LOTE-M-INJ-002-5949,WO-8275,2025-08-28,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,24141,M,315,0,5,21,26,Conforming,Approved,Approved,Approved - First Pass,2025-08-29 12:49:00.427,—,Beatriz Costa
LOTE-M-INJ-002-5950,WO-8277,2025-08-29,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,20503,M,315,0,1,4,5,Nonconformance Detected,Approved,Approved,Approved - Reworked,2025-08-31 00:54:52.012,—,Beatriz Costa
LOTE-M-INJ-002-5951,WO-8280,2025-08-31,SHIFT 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,28565,M,315,0,6,9,15,Conforming,Approved,Approved,Approved - First Pass,2025-09-01 07:05:26.676,—,Diogo Ferreira
LOTE-M-INJ-002-5952,WO-8283,2025-09-02,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,30591,M,315,1,10,7,18,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-03 12:38:14.402,Sealing:1(Re=1),Elena Santos
LOTE-M-INJ-002-5953,WO-8286,2025-09-04,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,35411,M,315,1,15,9,25,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-06 04:19:26.367,Thread:1(Re=1),Ana Silva
LOTE-M-INJ-002-5954,WO-8288,2025-09-06,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,17607,M,315,1,0,6,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-07 03:39:00.283,Thread:1(Re=1),Ana Silva
LOTE-M-INJ-002-5955,WO-8289,2025-09-06,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,13072,M,315,1,0,4,5,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-07 23:50:06.866,Thread:1(Re=1),Diogo Ferreira
LOTE-M-INJ-002-5956,WO-8291,2025-09-08,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,14558,M,315,0,1,12,13,Conforming,Approved,Approved,Approved - First Pass,2025-09-09 11:55:25.103,—,Elena Santos
LOTE-M-INJ-002-5957,WO-8294,2025-09-10,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,31185,M,315,0,11,26,37,Conforming,Approved,Approved,Approved - First Pass,2025-09-11 11:54:05.774,—,Elena Santos
LOTE-M-INJ-002-5958,WO-8295,2025-09-10,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,8184,L,200,0,3,6,9,Conforming,Approved,Approved,Approved - First Pass,2025-09-12 03:23:09.061,—,Ana Silva
LOTE-M-INJ-002-5959,WO-8296,2025-09-11,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,12723,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2025-09-12 07:52:09.935,—,Diogo Ferreira
LOTE-M-INJ-002-5960,WO-8297,2025-09-12,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,10351,M,315,0,4,4,8,Nonconformance Detected,Approved,Rejected,Rejected - Scrapped,2025-09-13 00:13:34.747,Variable characteristic out of control limits,Elena Santos
LOTE-M-INJ-002-5961,WO-8300,2025-09-13,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,20473,M,315,0,7,8,15,Conforming,Approved,Approved,Approved - First Pass,2025-09-15 10:15:51.095,—,Beatriz Costa
LOTE-M-INJ-002-5962,WO-8302,2025-09-15,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,12710,M,315,1,3,11,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-16 01:48:16.677,Sealing:1(Re=1),Carlos Mendes
LOTE-M-INJ-002-5963,WO-8303,2025-09-15,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,8296,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2025-09-16 11:59:10.408,—,Elena Santos
LOTE-M-INJ-002-5964,WO-8304,2025-09-16,  Shift 3  ,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,5550,L,200,0,3,0,3,Conforming,Approved,Approved,Approved - First Pass,2025-09-16 22:45:59.874,—,Beatriz Costa
LOTE-M-INJ-002-5965,WO-8306,2025-09-17,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,16025,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2025-09-18 10:25:46.352,—,Diogo Ferreira
LOTE-M-INJ-002-5966,WO-8309,2025-09-19,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,26734,M,315,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2025-09-20 14:32:17.164,—,Elena Santos
LOTE-M-INJ-002-5967,WO-8310,2025-09-19,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,7002,L,200,0,1,0,1,Conforming,Approved,Approved,Approved - First Pass,2025-09-21 03:06:30.682,—,Ana Silva
LOTE-M-INJ-002-5968,WO-8312,2025-09-21,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,20435,M,315,0,8,10,18,Conforming,Approved,Approved,Approved - First Pass,2025-09-21 21:50:16.329,—,Carlos Mendes
LOTE-M-INJ-002-5969,WO-8314,2025-09-22,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,26346,M,315,0,15,19,34,Conforming,Rejected,Approved,Approved - Reworked,2025-09-23 20:13:40.332,—,Diogo Ferreira
LOTE-M-INJ-002-5970,WO-8316,2025-09-24,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,19243,M,315,0,5,2,7,Conforming,Approved,Approved,Approved - First Pass,2025-09-25 04:25:27.394,—,Ana Silva
LOTE-M-INJ-002-5971,WO-8318,2025-09-25,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,16227,M,315,1,4,9,14,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-26 05:56:12.059,Sealing:1(Re=1),Beatriz Costa
LOTE-M-INJ-002-5972,WO-8321,2025-09-27,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,27401,M,315,1,6,9,16,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-09-28 11:09:25.747,Thread:1(Re=1),Carlos Mendes
LOTE-M-INJ-002-5973,WO-8322,2025-09-27,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,12518,M,315,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2025-09-29 02:51:20.819,—,Elena Santos
LOTE-M-INJ-002-5974,WO-8323,2025-09-28,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,9612,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2025-09-29 07:20:55.061,—,Beatriz Costa
LOTE-M-INJ-002-5975,WO-8326,2025-09-30,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,38232,M,315,0,11,19,30,Conforming,Approved,Approved,Approved - First Pass,2025-10-01 22:34:18.416,—,Elena Santos
LOTE-M-INJ-002-5976,WO-8328,2025-10-01,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,20208,M,315,0,10,5,15,Conforming,Approved,Approved,Approved - First Pass,2025-10-03 00:34:13.107,—,Carlos Mendes
LOTE-M-INJ-002-5977,WO-8330,2025-10-03,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,20152,M,315,0,14,14,28,Conforming,Rejected,Approved,Approved - Reworked,2025-10-04 03:47:02.717,—,Beatriz Costa
LOTE-M-INJ-002-5978,WO-8332,2025-10-04,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,15913,M,315,0,5,7,12,Nonconformance Detected,Approved,Approved,Approved - Reworked,2025-10-05 19:05:09.682,—,Carlos Mendes
LOTE-M-INJ-002-5979,WO-8334,2025-10-05,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,18212,M,315,0,7,7,14,Nonconformance Detected,Approved,Rejected,Rejected - Scrapped,2025-10-06 20:49:43.005,Variable characteristic out of control limits,Ana Silva
LOTE-M-INJ-002-5980,WO-8335,2025-10-06,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,12327,M,315,1,3,0,4,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-10-07 13:26:13.725,Sealing:1(Re=1),Carlos Mendes
LOTE-M-INJ-002-5981,WO-8336,2025-10-07,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,9438,L,200,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2025-10-07 17:00:12.925,—,Elena Santos
LOTE-M-INJ-002-5982,WO-8339,2025-10-08,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,26987,M,315,0,12,14,26,Nonconformance Detected,Approved,Approved,Approved - Released on Deviation,2025-10-09 23:44:28.349,—,Elena Santos
LOTE-M-INJ-002-5983,WO-8340,2025-10-09,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,5971,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2025-10-10 11:18:22.596,—,Beatriz Costa
LOTE-M-INJ-002-5984,WO-8341,2025-10-09,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,13984,M,315,2,4,5,11,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-10-10 23:10:33.186,Thread:1(Re=1),Diogo Ferreira
LOTE-M-INJ-002-5985,WO-8343,2025-10-10,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,16322,M,315,0,6,4,10,Conforming,Approved,Approved,Approved - First Pass,2025-10-11 21:28:58.297,—,Diogo Ferreira
LOTE-M-INJ-002-5986,WO-8344,2025-10-11,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,9615,L,200,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2025-10-12 14:35:15.854,—,Diogo Ferreira
LOTE-M-INJ-002-5987,WO-8345,2025-10-12,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,13474,M,315,0,0,11,11,Conforming,Approved,Approved,Approved - First Pass,2025-10-13 11:50:08.364,—,Beatriz Costa
LOTE-M-INJ-002-5988,WO-8347,2025-10-13,shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,18701,M,315,1,4,2,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-10-14 19:19:00.968,Thread:1(Re=1),Elena Santos
LOTE-M-INJ-002-5989,WO-8348,2025-10-14,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,13833,M,315,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2025-10-15 03:24:08.619,—,Ana Silva
