PrintLot,ProductBatch,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,Characteristic,Class,AQL,Standard,InspectionLevel,Frequency,Equipment,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-SK-M-SOP-027-3799,LOTE-M-SOP-027-3799,WO-4303,WO-14405,2025-09-15,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,433,L,200,10,11,5,Approved,2025-09-15 03:36:52.352,Ana Silva
LOTE-SK-M-SOP-027-3799,LOTE-M-SOP-027-3799,WO-4303,WO-14405,2025-09-15,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,433,L,200,10,11,0,Approved,2025-09-15 03:55:49.855,Elena Santos
LOTE-SK-M-SOP-027-3799,LOTE-M-SOP-027-3799,WO-4303,WO-14405,2025-09-15,shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),433,L,200,0,1,0,Approved,2025-09-15 02:53:18.609,Beatriz Costa
LOTE-SK-M-SOP-027-3799,LOTE-M-SOP-027-3799,WO-4303,WO-14405,2025-09-15,  Shift 3  ,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,433,L,200,0,1,0,Approved,2025-09-15 03:07:21.385,Elena Santos
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4304,WO-14406,2025-09-16,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,1092,L,200,5,6,0,Approved,2025-09-16 07:37:29.964,Elena Santos
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4304,WO-14406,2025-09-16,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,1092,L,200,10,11,2,Approved,2025-09-16 07:09:03.666,Diogo Ferreira
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4304,WO-14406,2025-09-16,  Shift 3  ,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,1092,L,200,0,1,0,Approved,2025-09-16 06:42:57.600,Diogo Ferreira
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4305,WO-14407,2025-09-17,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-006,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,619,L,200,5,6,0,Approved,2025-09-17 02:07:02.245,Carlos Mendes
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4305,WO-14407,2025-09-17,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-006,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,619,L,200,10,11,2,Approved,2025-09-17 03:24:54.504,Carlos Mendes
LOTE-SK-M-SOP-027-3800,LOTE-M-SOP-027-3800,WO-4305,WO-14407,2025-09-17,shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-006,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,619,L,200,0,1,0,Approved,2025-09-17 03:30:33.655,Beatriz Costa
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,817,L,200,5,6,0,Approved,2025-09-20 08:06:04.604,Ana Silva
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,817,L,200,10,11,1,Approved,2025-09-20 08:20:21.789,Beatriz Costa
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,817,L,200,10,11,3,Approved,2025-09-20 09:48:18.360,Diogo Ferreira
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,817,L,200,10,11,1,Approved,2025-09-20 08:38:58.242,Ana Silva
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),817,L,200,0,1,0,Approved,2025-09-20 09:03:08.875,Diogo Ferreira
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4310,WO-14408,2025-09-20,Shift 1,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,817,L,200,0,1,0,Approved,2025-09-20 08:55:43.160,Beatriz Costa
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,550,L,200,5,6,0,Approved,2025-09-21 16:58:17.184,Diogo Ferreira
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,550,L,200,5,6,1,Approved,2025-09-21 16:39:32.965,Diogo Ferreira
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,550,L,200,10,11,3,Approved,2025-09-21 17:02:45.661,Beatriz Costa
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,550,L,200,10,11,1,Approved,2025-09-21 15:59:54.098,Carlos Mendes
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),550,L,200,0,1,0,Approved,2025-09-21 16:25:36.508,Beatriz Costa
LOTE-SK-M-SOP-027-3803,LOTE-M-SOP-027-3803,WO-4311,WO-14409,2025-09-21,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,550,L,200,0,1,0,Approved,2025-09-21 16:49:14.758,Ana Silva
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4319,WO-14410,2025-09-26,  Shift 3  ,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,369,L,200,5,6,0,Approved,2025-09-26 22:34:00.624,Carlos Mendes
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4319,WO-14410,2025-09-26,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,369,L,200,5,6,0,Approved,2025-09-26 23:20:02.069,Diogo Ferreira
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4319,WO-14410,2025-09-26,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,369,L,200,10,11,3,Approved,2025-09-26 22:53:09.637,Carlos Mendes
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4319,WO-14410,2025-09-26,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,369,L,200,10,11,2,Approved,2025-09-26 23:07:05.885,Elena Santos
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4319,WO-14410,2025-09-26,  Shift 3  ,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,369,L,200,10,11,1,Approved,2025-09-26 23:24:34.891,Diogo Ferreira
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4320,WO-14411,2025-09-27,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,718,L,200,5,6,0,Approved,2025-09-27 11:00:05.154,Carlos Mendes
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4320,WO-14411,2025-09-27,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,718,L,200,5,6,0,Approved,2025-09-27 11:27:08.696,Carlos Mendes
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4320,WO-14411,2025-09-27,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,718,L,200,5,6,0,Approved,2025-09-27 11:53:46.124,Beatriz Costa
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4320,WO-14411,2025-09-27,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,718,L,200,0,1,0,Approved,2025-09-27 10:36:47.385,Ana Silva
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4321,WO-14412,2025-09-27,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,158,L,200,5,6,0,Approved,2025-09-27 22:41:11.152,Elena Santos
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4321,WO-14412,2025-09-27,  Shift 3  ,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,158,L,200,5,6,1,Approved,2025-09-28 01:24:23.134,Elena Santos
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4321,WO-14412,2025-09-27,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,158,L,200,10,11,1,Approved,2025-09-27 23:16:16.384,Diogo Ferreira
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4321,WO-14412,2025-09-27,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,158,L,200,10,11,2,Approved,2025-09-28 02:22:22.351,Carlos Mendes
LOTE-SK-M-SOP-027-3807,LOTE-M-SOP-027-3807,WO-4321,WO-14412,2025-09-27,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-007,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),158,L,200,0,1,0,Approved,2025-09-27 22:51:03.430,Ana Silva
LOTE-SK-M-SOP-027-3808,LOTE-M-SOP-027-3808,WO-4322,WO-14413,2025-09-29,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,846,L,200,5,6,2,Approved,2025-09-29 04:51:33.521,Elena Santos
LOTE-SK-M-SOP-027-3808,LOTE-M-SOP-027-3808,WO-4322,WO-14413,2025-09-29,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,846,L,200,10,11,1,Approved,2025-09-29 06:07:19.346,Carlos Mendes
LOTE-SK-M-SOP-027-3808,LOTE-M-SOP-027-3808,WO-4322,WO-14413,2025-09-29,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,846,L,200,10,11,2,Approved,2025-09-29 06:10:29.906,Elena Santos
LOTE-SK-M-SOP-027-3808,LOTE-M-SOP-027-3808,WO-4322,WO-14413,2025-09-29,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),846,L,200,0,1,0,Approved,2025-09-29 04:01:11.616,Ana Silva
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,460,L,200,5,6,0,Approved,2025-09-30 01:59:32.445,Beatriz Costa
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,460,L,200,10,11,1,Approved,2025-09-30 01:39:40.542,Diogo Ferreira
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,460,L,200,10,11,1,Approved,2025-09-30 00:51:30.535,Ana Silva
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,460,L,200,10,11,4,Approved,2025-09-30 00:56:32.524,Elena Santos
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),460,L,200,0,1,0,Approved,2025-09-30 01:25:17.679,Beatriz Costa
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4324,WO-14414,2025-09-30,Shift 3,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,460,L,200,0,1,0,Approved,2025-09-30 00:57:39.270,Elena Santos
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4325,WO-14415,2025-10-01,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,596,L,200,5,6,0,Approved,2025-10-01 08:36:35.543,Ana Silva
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4325,WO-14415,2025-10-01,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,596,L,200,10,11,3,Approved,2025-10-01 08:43:03.865,Beatriz Costa
LOTE-SK-M-SOP-027-3810,LOTE-M-SOP-027-3810,WO-4325,WO-14415,2025-10-01,Shift 1,SS-002,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-003,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,596,L,200,10,11,3,Approved,2025-10-01 08:02:08.879,Beatriz Costa
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,447,L,200,5,6,0,Approved,2025-10-01 05:10:16.951,Diogo Ferreira
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,SHIFT 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,447,L,200,5,6,0,Approved,2025-10-01 05:30:11.500,Diogo Ferreira
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,447,L,200,5,6,0,Approved,2025-10-01 04:34:09.870,Elena Santos
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,447,L,200,10,11,0,Approved,2025-10-01 04:56:41.713,Carlos Mendes
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,447,L,200,10,11,1,Approved,2025-10-01 05:27:19.060,Carlos Mendes
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,447,L,200,10,11,1,Approved,2025-10-01 05:26:10.462,Elena Santos
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),447,L,200,0,1,0,Approved,2025-10-01 05:49:34.024,Carlos Mendes
LOTE-SK-M-SOP-027-3811,LOTE-M-SOP-027-3811,WO-4326,WO-14416,2025-10-01,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-008,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,447,L,200,0,1,0,Approved,2025-10-01 05:02:28.125,Ana Silva
LOTE-SK-M-SOP-027-3812,LOTE-M-SOP-027-3812,WO-4327,WO-14417,2025-10-01,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,776,L,200,5,6,0,Approved,2025-10-01 20:16:22.688,Beatriz Costa
LOTE-SK-M-SOP-027-3812,LOTE-M-SOP-027-3812,WO-4327,WO-14417,2025-10-01,SHIFT 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Centering,Critical,0.65,ISO 2859-1,II,Every 30 min,Registration Gauge,776,L,200,5,6,0,Approved,2025-10-01 20:48:01.829,Diogo Ferreira
LOTE-SK-M-SOP-027-3812,LOTE-M-SOP-027-3812,WO-4327,WO-14417,2025-10-01,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,776,L,200,5,6,2,Approved,2025-10-01 21:57:16.932,Ana Silva
LOTE-SK-M-SOP-027-3812,LOTE-M-SOP-027-3812,WO-4327,WO-14417,2025-10-01,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-002,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,776,L,200,10,11,1,Approved,2025-10-01 21:55:18.463,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4328,WO-14418,2025-10-03,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,965,L,200,5,6,0,Approved,2025-10-03 21:11:25.546,Beatriz Costa
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4328,WO-14418,2025-10-03,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,965,L,200,10,11,2,Approved,2025-10-03 21:44:18.304,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4328,WO-14418,2025-10-03,SHIFT 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),965,L,200,0,1,0,Approved,2025-10-03 21:02:23.578,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4328,WO-14418,2025-10-03,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-005,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,965,L,200,0,1,0,Approved,2025-10-03 20:30:53.652,Ana Silva
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4329,WO-14419,2025-10-04,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,876,L,200,5,6,0,Approved,2025-10-04 02:59:51.290,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4329,WO-14419,2025-10-04,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,876,L,200,5,6,1,Approved,2025-10-04 03:30:38.529,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4329,WO-14419,2025-10-04,SHIFT 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,876,L,200,10,11,1,Approved,2025-10-04 03:09:20.397,Elena Santos
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4329,WO-14419,2025-10-04,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,876,L,200,10,11,1,Approved,2025-10-04 02:53:03.776,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4329,WO-14419,2025-10-04,Shift 3,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,876,L,200,0,1,0,Approved,2025-10-04 03:17:10.498,Ana Silva
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4330,WO-14420,2025-10-04,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Registration,Critical,0.65,ISO 2859-1,II,Setup + 30 min,Registration Gauge,498,L,200,5,6,0,Approved,2025-10-04 22:39:39.841,Beatriz Costa
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4330,WO-14420,2025-10-04,SHIFT 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Color,Minor,1.5,ISO 2859-1,II,Every 30 min,Colorimeter,498,L,200,10,11,1,Approved,2025-10-05 00:59:39.482,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4330,WO-14420,2025-10-04,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Smudge,Minor,1.5,ISO 2859-1,II,Continuous,D65 Light Booth,498,L,200,10,11,3,Approved,2025-10-05 00:14:34.149,Carlos Mendes
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4330,WO-14420,2025-10-04,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Pinholes,Minor,1.5,ISO 2859-1,II,Continuous,Lupa 10x,498,L,200,10,11,2,Approved,2025-10-05 01:14:57.687,Ana Silva
LOTE-SK-M-SOP-027-3813,LOTE-M-SOP-027-3813,WO-4330,WO-14420,2025-10-04,Shift 2,SS-001,SK-FR-027-HDPE-5000-1C,FR-027-HDPE-5000,1,COR-004,Cure,Critical,0.1,ISO 2859-1,II,Per lot,MEK Rub Test,498,L,200,0,1,0,Approved,2025-10-04 23:59:58.591,Carlos Mendes
