SalesOrderId,Date,CustomerId,ProductFamily,Process,ProductId,WorkOrder,LotId,MachineId,ShippedQty,UnitPriceBRL,TotalValueBRL
SO-10569,2026-11-19,CUST-013,Bottle,Blow Molding,FR-007-rPET-350,WO-1736,2647131010173644,ISBM-001,6728,0.2981,2005.62
SO-10570,2026-11-21,CUST-012,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1737,2647121010173745,ISBM-001,3253,0.3347,1088.78
SO-10571,2026-11-24,CUST-010,Bottle,Blow Molding,FR-001-HDPE-300,WO-1739,2647331010173947,ISBM-001,5590,0.2811,1571.35
SO-10572,2026-11-26,CUST-003,Bottle,Blow Molding,FR-001-HDPE-300,WO-1740,2647321010174048,ISBM-001,3442,0.1242,427.5
SO-10573,2026-11-21,CUST-003,Bottle,Blow Molding,FR-007-rPET-350,WO-1742,2647421010174250,ISBM-001,3837,0.1823,699.49
SO-10574,2026-12-01,CUST-009,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1743,2647511010174351,ISBM-001,3332,0.1865,621.42
SO-10575,2026-11-30,CUST-005,Bottle,Blow Molding,FR-001-rPET-300,WO-1744,2647631010174452,ISBM-001,1305,0.1403,183.09
SO-10576,2026-12-03,CUST-014,Bottle,Blow Molding,FR-001-rPET-300,WO-1745,2647631010174553,ISBM-001,2663,0.2686,715.28
SO-10577,2026-12-01,CUST-012,Bottle,blow molding,FR-001-rPET-300,WO-1746,2647711010174654,ISBM-001,6039,0.238,1437.28
SO-10578,2026-12-05,CUST-009,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1747,2648131010174755,ISBM-001,3816,0.309,1179.14
SO-10579,2026-11-27,CUST-013,Bottle,Blow Molding,FR-007-PP-PCR-350,WO-1748,2648231010174856,ISBM-001,2189,0.1425,311.93
SO-10580,2026-12-04,CUST-009,Bottle,Blow Molding,FR-007-PETG-350,WO-1749,2648211010174957,ISBM-001,2924,0.178,520.47
SO-10581,2026-11-28,CUST-006,Bottle,Blow Molding,FR-001-rPET-300,WO-1750,2648231010175058,ISBM-001,8404,0.1891,1589.2
SO-10582,2026-11-29,CUST-008,Bottle,Blow Molding,FR-001-rPET-300,WO-1751,2648321010175159,ISBM-001,4226,0.2021,854.07
SO-10583,2026-12-03,CUST-006,Bottle,Blow Molding,FR-001-rPET-300,WO-1752,2648421010175260,ISBM-001,3160,0.1868,590.29
SO-10584,2026-12-08,CUST-013,Bottle,Blow Molding,FR-001-HDPE-300,WO-1753,2648531010175361,ISBM-001,3017,0.3311,998.93
SO-10585,2026-11-30,CUST-012,Bottle,blow molding,FR-001-HDPE-300,WO-1754,2648521010175462,ISBM-001,4735,0.2326,1101.36
SO-10586,2026-12-03,CUST-005,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1756,2648731010175664,ISBM-001,5834,0.1165,679.66
SO-10587,2026-12-08,CUST-011,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1760,2649331010176068,ISBM-001,4746,0.1576,747.97
SO-10588,2026-12-14,CUST-006,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1761,2649321010176169,ISBM-001,5536,0.3128,1731.66
SO-10589,2026-12-10,CUST-010,Bottle,Blow Molding,FR-001-rPET-300,WO-1764,2649511010176472,ISBM-001,3143,0.1705,535.88
SO-10590,2026-12-10,CUST-005,Bottle,Blow Molding,FR-001-rPET-300,WO-1765,2649521010176573,ISBM-001,4304,0.2224,957.21
SO-10591,2026-12-17,CUST-011,Bottle,Blow Molding,FR-007-PVC-350,WO-1767,2649711010176775,ISBM-001,6280,0.3259,2046.65
SO-10592,2026-12-09,CUST-004,Bottle,Blow Molding,FR-007-PVC-350,WO-1768,2650131010176876,ISBM-001,3036,0.1527,463.6
SO-10593,2026-12-10,CUST-009,Bottle,Blow Molding,FR-007-PVC-350,WO-1769,2650131010176977,ISBM-001,7738,0.252,1949.98
SO-10594,2026-12-12,CUST-002,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1770,2650221010177078,ISBM-001,1354,0.259,350.69
SO-10595,2026-12-20,CUST-005,Bottle,Blow Molding,FR-007-PP-350,WO-1771,2650311010177179,ISBM-001,3191,0.2834,904.33
SO-10596,2026-12-11,CUST-011,Bottle,Blow Molding,FR-007-PP-350,WO-1772,2650321010177280,ISBM-001,6415,0.2638,1692.28
SO-10597,2026-12-16,CUST-005,Bottle,Blow Molding,FR-007-PP-350,WO-1773,2650411010177381,ISBM-001,4565,0.1193,544.6
SO-10598,2026-12-15,CUST-010,Bottle,Blow Molding,FR-001-rPET-300,WO-1774,2650531010177482,ISBM-001,1879,0.3454,649.01
SO-10599,2026-12-15,CUST-004,Bottle,BLOW MOLDING,FR-001-rPET-300,WO-1775,2650521010177583,ISBM-001,4332,0.1996,864.67
SO-10600,2026-12-13,CUST-013,Bottle,BLOW MOLDING,FR-001-rPET-300,WO-1776,2650611010177684,ISBM-001,3784,0.1465,554.36
SO-10601,2026-12-15,CUST-010,Bottle,Blow Molding,FR-001-rPET-300,WO-1777,2650621010177785,ISBM-001,4527,0.3488,1579.02
SO-10602,2026-12-24,CUST-013,Bottle,Blow Molding,FR-001-rPET-300,WO-1778,2650711010177886,ISBM-001,4481,0.2576,1154.31
SO-10603,2026-12-24,CUST-006,Bottle,Blow Molding,FR-007-HDPE-PCR-350,WO-1781,2651211010178189,ISBM-001,7823,0.3485,2726.32
SO-10604,2026-12-23,CUST-003,Bottle,Blow Molding,FR-001-rPET-300,WO-1782,2651311010178290,ISBM-001,2918,0.2481,723.96
SO-10605,2026-12-20,CUST-002,Bottle,Blow Molding,FR-001-rPET-300,WO-1785,2651531010178593,ISBM-001,7554,0.3273,2472.42
SO-10606,2026-12-29,CUST-012,Bottle,Blow Molding,FR-001-HDPE-300,WO-1786,2651531010178694,ISBM-001,4945,0.185,914.83
SO-10607,2026-12-27,CUST-003,Bottle,Blow Molding,FR-001-HDPE-300,WO-1787,2651621010178795,ISBM-001,6760,0.0824,557.02
SO-10608,2026-12-26,CUST-002,Bottle,Blow Molding,FR-001-HDPE-300,WO-1789,2652131010178997,ISBM-001,2744,0.1374,377.03
SO-10609,2026-12-29,CUST-013,Bottle,Blow Molding,FR-007-rPET-350,WO-1790,2652111010179098,ISBM-001,6493,0.1853,1203.15
SO-10610,2026-12-27,CUST-001,Bottle,Blow Molding,FR-001-HDPE-PCR-300,WO-1791,2652211010179199,ISBM-001,3864,0.1288,497.68
SO-10611,2026-12-25,CUST-011,Bottle,Blow Molding,FR-001-HDPE-300,WO-1793,2652321010179302,ISBM-001,2029,0.3302,669.98
SO-10612,2025-07-09,CUST-011,Bottle,Blow Molding,FR-008-HDPE-PCR-350,WO-1805,2527231020180501,ISBM-002,5699,0.2789,1589.45
SO-10613,2025-07-12,CUST-005,Bottle,Blow Molding,FR-008-HDPE-PCR-350,WO-1806,2527211020180602,ISBM-002,5742,0.2179,1251.18
SO-10614,2025-07-09,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1810,2527511020181006,ISBM-002,1982,0.1586,314.35
SO-10615,2025-07-07,CUST-012,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1811,2527521020181107,ISBM-002,3662,0.2458,900.12
SO-10616,2025-07-10,CUST-009,Bottle,Blow Molding,FR-005-rPET-330,WO-1812,2527611020181208,ISBM-002,5521,0.343,1893.7
SO-10617,2025-07-09,CUST-009,Bottle,Blow Molding,FR-005-rPET-330,WO-1813,2527631020181309,ISBM-002,7663,0.2617,2005.41
SO-10618,2025-07-11,CUST-002,Bottle,Blow Molding,FR-008-PP-350,WO-1814,2527721020181410,ISBM-002,8050,0.2942,2368.31
SO-10619,2025-07-12,CUST-014,Bottle,Blow Molding,FR-008-PP-350,WO-1815,2528111020181511,ISBM-002,3391,0.2136,724.32
SO-10620,2025-07-18,CUST-006,Bottle,Blow Molding,FR-008-PP-350,WO-1816,2528131020181612,ISBM-002,7559,0.1833,1385.56
SO-10621,2025-07-16,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1817,2528221020181713,ISBM-002,2241,0.2761,618.74
SO-10622,2025-07-21,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1818,2528311020181814,ISBM-002,6644,0.0836,555.44
SO-10623,2025-07-18,CUST-008,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1819,2528431020181915,ISBM-002,6001,0.3168,1901.12
SO-10624,2025-07-16,CUST-005,Bottle,Blow Molding,FR-005-rPET-330,WO-1820,2528421020182016,ISBM-002,3510,0.2042,716.74
SO-10625,2025-07-17,CUST-010,Bottle,Blow Molding,FR-005-rPET-330,WO-1821,2528511020182117,ISBM-002,8667,0.2577,2233.49
SO-10626,2025-07-15,CUST-012,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1822,2528631020182218,ISBM-002,4681,0.3404,1593.41
SO-10627,2025-07-17,CUST-002,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1823,2528621020182319,ISBM-002,7000,0.2485,1739.5
SO-10628,2025-07-15,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1825,2529131020182521,ISBM-002,2404,0.1851,444.98
SO-10629,2025-07-26,CUST-003,Bottle,  Blow Molding  ,FR-002-HDPE-PCR-300,WO-1826,2529111020182622,ISBM-002,4992,0.2588,1291.93
SO-10630,2025-07-22,CUST-010,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1827,2529231020182723,ISBM-002,4881,0.1611,786.33
SO-10631,2025-07-17,CUST-008,Bottle,  Blow Molding  ,FR-002-HDPE-PCR-300,WO-1828,2529221020182824,ISBM-002,9224,0.2609,2406.54
SO-10632,2025-07-20,CUST-006,Bottle,Blow Molding,FR-005-rPET-330,WO-1829,2529311020182925,ISBM-002,3528,0.3383,1193.52
SO-10633,2025-07-19,CUST-006,Bottle,Blow Molding,FR-005-rPET-330,WO-1830,2529331020183026,ISBM-002,1487,0.1183,175.91
SO-10634,2025-07-19,CUST-013,Bottle,Blow Molding,FR-005-rPET-330,WO-1831,2529411020183127,ISBM-002,3483,0.241,839.4
SO-10635,2025-07-27,CUST-005,Bottle,Blow Molding,FR-005-rPET-330,WO-1832,2529431020183228,ISBM-002,5876,0.3317,1949.07
SO-10636,2025-07-26,CUST-002,Bottle,Blow Molding,FR-005-rPET-330,WO-1833,2529511020183329,ISBM-002,2184,0.1305,285.01
SO-10637,2025-07-31,CUST-009,Bottle,Blow Molding,FR-005-rPET-330,WO-1834,2529631020183430,ISBM-002,2247,0.2258,507.37
SO-10638,2025-07-29,CUST-013,Bottle,  Blow Molding  ,FR-005-rPET-330,WO-1836,2529721020183632,ISBM-002,5079,0.3322,1687.24
SO-10639,2025-08-02,CUST-004,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1837,2530111020183733,ISBM-002,9302,0.2205,2051.09
SO-10640,2025-08-02,CUST-007,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1838,2530211020183834,ISBM-002,2557,0.3367,860.94
SO-10641,2025-08-02,CUST-002,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1839,2530331020183935,ISBM-002,2796,0.1739,486.22
SO-10642,2025-07-25,CUST-007,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1840,2530321020184036,ISBM-002,4238,0.2599,1101.46
SO-10643,2025-08-03,CUST-003,Bottle,Blow Molding,FR-005-rPET-330,WO-1842,2530421020184238,ISBM-002,8080,0.2204,1780.83
SO-10644,2025-08-05,CUST-013,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1843,2530521020184339,ISBM-002,1892,0.0915,173.12
SO-10645,2025-08-06,CUST-001,Bottle,Blow Molding,FR-005-rPET-330,WO-1844,2530621020184440,ISBM-002,4984,0.1917,955.43
SO-10646,2025-07-31,CUST-002,Bottle,Blow Molding,FR-005-rPET-330,WO-1847,2531111020184743,ISBM-002,1154,0.2197,253.53
SO-10647,2025-08-09,CUST-005,Bottle,Blow Molding,FR-005-rPET-330,WO-1848,2531231020184844,ISBM-002,9235,0.084,775.74
SO-10648,2025-08-08,CUST-006,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1849,2531231020184945,ISBM-002,5629,0.0912,513.36
SO-10649,2025-08-08,CUST-004,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1850,2531311020185046,ISBM-002,7280,0.2565,1867.32
SO-10650,2025-08-04,CUST-014,Bottle,Blow Molding,FR-005-rPET-330,WO-1853,2531521020185349,ISBM-002,7735,0.2682,2074.53
SO-10651,2025-08-08,CUST-003,Bottle,Blow Molding,FR-005-rPET-330,WO-1854,2531621020185450,ISBM-002,3693,0.2249,830.56
SO-10652,2025-08-13,CUST-004,Bottle,Blow Molding,FR-005-rPET-330,WO-1855,2531731020185551,ISBM-002,3742,0.1147,429.21
SO-10653,2025-08-06,CUST-013,Bottle,Blow Molding,FR-008-PP-PCR-350,WO-1857,2532111020185753,ISBM-002,7417,0.1105,819.58
SO-10654,2025-08-07,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1858,2532211020185854,ISBM-002,5443,0.2214,1205.08
SO-10655,2025-08-10,CUST-013,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1859,2532221020185955,ISBM-002,3156,0.3443,1086.61
SO-10656,2025-08-11,CUST-006,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1860,2532311020186056,ISBM-002,3988,0.1811,722.23
SO-10657,2025-08-08,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1861,2532331020186157,ISBM-002,147,0.2709,39.82
SO-10658,2025-08-19,CUST-013,Bottle,Blow Molding,FR-005-rPET-330,WO-1863,2532511020186359,ISBM-002,3772,0.2368,893.21
SO-10659,2025-08-12,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1864,2532631020186460,ISBM-002,1531,0.1723,263.79
SO-10660,2025-08-17,CUST-004,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1865,2532621020186561,ISBM-002,5956,0.2523,1502.7
SO-10661,2025-08-15,CUST-013,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1866,2532721020186662,ISBM-002,4936,0.1057,521.74
SO-10662,2025-08-16,CUST-013,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1867,2533131020186763,ISBM-002,8972,0.0986,884.64
SO-10663,2025-08-14,CUST-001,Bottle,Blow Molding,FR-008-rPET-350,WO-1868,2533231020186864,ISBM-002,8792,0.154,1353.97
SO-10664,2025-08-22,CUST-010,Bottle,Blow Molding,FR-008-rPET-350,WO-1869,2533231020186965,ISBM-002,3943,0.2321,915.17
SO-10665,2025-08-21,CUST-001,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1870,2533321020187066,ISBM-002,6827,0.1245,849.96
SO-10666,2025-08-22,CUST-012,Bottle,Blow Molding,FR-005-rPET-330,WO-1871,2533411020187167,ISBM-002,5738,0.3102,1779.93
SO-10667,2025-08-26,CUST-006,Bottle,Blow Molding,FR-005-rPET-330,WO-1872,2533511020187268,ISBM-002,6577,0.2477,1629.12
SO-10668,2025-08-26,CUST-006,Bottle,Blow Molding,FR-008-PET-350,WO-1873,2533631020187369,ISBM-002,3314,0.2482,822.53
SO-10669,2025-08-21,CUST-014,Bottle,Blow Molding,FR-005-rPET-330,WO-1874,2533731020187470,ISBM-002,4311,0.3332,1436.43
SO-10670,2025-08-22,CUST-009,Bottle,Blow Molding,FR-008-LDPE-350,WO-1876,2534111020187672,ISBM-002,2570,0.1278,328.45
SO-10671,2025-08-22,CUST-006,Bottle,Blow Molding,FR-008-LDPE-350,WO-1877,2534231020187773,ISBM-002,2316,0.1778,411.78
SO-10672,2025-08-21,CUST-003,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1878,2534221020187874,ISBM-002,3612,0.2427,876.63
SO-10673,2025-08-31,CUST-010,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1879,2534311020187975,ISBM-002,2916,0.3472,1012.44
SO-10674,2025-08-29,CUST-002,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1880,2534321020188076,ISBM-002,7064,0.2626,1855.01
SO-10675,2025-08-30,CUST-003,Bottle,Blow Molding,FR-005-rPET-330,WO-1881,2534421020188177,ISBM-002,5735,0.1462,838.46
SO-10676,2025-09-04,CUST-003,Bottle,Blow Molding,FR-008-PET-350,WO-1884,2534621020188480,ISBM-002,2290,0.1781,407.85
SO-10677,2025-09-02,CUST-005,Bottle,Blow Molding,FR-008-PET-350,WO-1885,2534711020188581,ISBM-002,4532,0.2054,930.87
SO-10678,2025-08-29,CUST-014,Bottle,Blow Molding,FR-008-PET-350,WO-1886,2535131020188682,ISBM-002,6151,0.0841,517.3
SO-10679,2025-08-28,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1887,2535231020188783,ISBM-002,2585,0.2086,539.23
SO-10680,2025-09-01,CUST-010,Bottle,Blow Molding,FR-005-rPET-330,WO-1888,2535211020188884,ISBM-002,6366,0.1476,939.62
SO-10681,2025-09-01,CUST-008,Bottle,Blow Molding,FR-005-rPET-330,WO-1889,2535331020188985,ISBM-002,3702,0.1699,628.97
SO-10682,2025-09-03,CUST-011,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1890,2535331020189086,ISBM-002,4800,0.306,1468.8
SO-10683,2025-09-05,CUST-013,Bottle,Blow Molding,FR-005-rPET-330,WO-1891,2535411020189187,ISBM-002,7020,0.3067,2153.03
SO-10684,2025-09-06,CUST-002,Bottle,Blow Molding,FR-005-rPET-330,WO-1892,2535531020189288,ISBM-002,7547,0.1322,997.71
SO-10685,2025-09-09,CUST-003,Bottle,blow molding,FR-008-PP-PCR-350,WO-1893,2535521020189389,ISBM-002,6889,0.2849,1962.68
SO-10686,2025-09-06,CUST-001,Bottle,Blow Molding,FR-008-PP-PCR-350,WO-1894,2535621020189490,ISBM-002,2039,0.348,709.57
SO-10687,2025-09-05,CUST-012,Bottle,Blow Molding,FR-005-rPET-330,WO-1898,2536211020189894,ISBM-002,3594,0.2782,999.85
SO-10688,2025-09-10,CUST-013,Bottle,Blow Molding,FR-005-rPET-330,WO-1899,2536331020189995,ISBM-002,4718,0.1365,644.01
SO-10689,2025-09-11,CUST-002,Bottle,Blow Molding,FR-005-rPET-330,WO-1900,2536311020190096,ISBM-002,5416,0.134,725.74
SO-10690,2025-09-13,CUST-013,Bottle,Blow Molding,FR-008-rPET-350,WO-1903,2536511020190399,ISBM-002,5453,0.2569,1400.88
SO-10691,2025-09-13,CUST-012,Bottle,Blow Molding,FR-008-rPET-350,WO-1904,2536631020190401,ISBM-002,5424,0.1037,562.47
SO-10692,2025-09-14,CUST-009,Bottle,Blow Molding,FR-005-rPET-330,WO-1905,2536631020190502,ISBM-002,9054,0.0806,729.75
SO-10693,2025-09-16,CUST-003,Bottle,Blow Molding,FR-008-HDPE-350,WO-1906,2536731020190603,ISBM-002,3518,0.2858,1005.44
SO-10694,2025-09-20,CUST-003,Bottle,Blow Molding,FR-005-rPET-330,WO-1907,2537111020190704,ISBM-002,6962,0.2201,1532.34
SO-10695,2025-09-17,CUST-008,Bottle,BLOW MOLDING,FR-008-PET-350,WO-1908,2537231020190805,ISBM-002,4294,0.0893,383.45
SO-10696,2025-09-19,CUST-003,Bottle,Blow Molding,FR-008-PET-350,WO-1909,2537221020190906,ISBM-002,3011,0.1378,414.92
SO-10697,2025-09-16,CUST-001,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1911,2537431020191108,ISBM-002,5332,0.2618,1395.92
SO-10698,2025-09-21,CUST-011,Bottle,Blow Molding,FR-005-rPET-330,WO-1912,2537421020191209,ISBM-002,7469,0.3189,2381.86
SO-10699,2025-09-22,CUST-013,Bottle,Blow Molding,FR-008-PP-350,WO-1913,2537521020191310,ISBM-002,5896,0.3356,1978.7
SO-10700,2025-09-18,CUST-007,Bottle,Blow Molding,FR-008-PP-350,WO-1914,2537611020191411,ISBM-002,5815,0.1787,1039.14
SO-10701,2025-09-20,CUST-004,Bottle,Blow Molding,FR-008-PP-350,WO-1915,2537621020191512,ISBM-002,6663,0.1065,709.61
SO-10702,2025-09-24,CUST-014,Bottle,Blow Molding,FR-008-PP-350,WO-1916,2537711020191613,ISBM-002,6821,0.3446,2350.52
SO-10703,2025-09-20,CUST-005,Bottle,Blow Molding,FR-008-PP-350,WO-1917,2538131020191714,ISBM-002,3351,0.258,864.56
SO-10704,2025-09-17,CUST-007,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1918,2538121020191815,ISBM-002,6033,0.2969,1791.2
SO-10705,2025-09-24,CUST-008,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1919,2538211020191916,ISBM-002,3809,0.137,521.83
SO-10706,2025-09-18,CUST-002,Bottle,Blow Molding,FR-005-rPET-330,WO-1920,2538221020192017,ISBM-002,3494,0.0815,284.76
SO-10707,2025-09-26,CUST-001,Bottle,Blow Molding,FR-008-HDPE-PCR-350,WO-1921,2538321020192118,ISBM-002,4553,0.2086,949.76
SO-10708,2025-09-23,CUST-009,Bottle,Blow Molding,FR-008-HDPE-PCR-350,WO-1922,2538411020192219,ISBM-002,2346,0.2243,526.21
SO-10709,2025-09-30,CUST-003,Bottle,Blow Molding,FR-008-PP-350,WO-1923,2538421020192320,ISBM-002,5347,0.2852,1524.96
SO-10710,2025-09-25,CUST-006,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1924,2538511020192421,ISBM-002,5008,0.3006,1505.4
SO-10711,2025-09-29,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1925,2538531020192522,ISBM-002,4552,0.156,710.11
SO-10712,2025-09-28,CUST-006,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1926,2538611020192623,ISBM-002,4970,0.3232,1606.3
SO-10713,2025-10-01,CUST-014,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1927,2538731020192724,ISBM-002,4988,0.1026,511.77
SO-10714,2025-09-25,CUST-011,Bottle,Blow Molding,FR-008-PP-350,WO-1928,2538721020192825,ISBM-002,2422,0.3029,733.62
SO-10715,2025-09-29,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1930,2539121020193027,ISBM-002,5401,0.2726,1472.31
SO-10716,2025-09-28,CUST-012,Bottle,BLOW MOLDING,FR-002-HDPE-PCR-300,WO-1931,2539231020193128,ISBM-002,5262,0.1829,962.42
SO-10717,2025-10-03,CUST-013,Bottle,Blow Molding,FR-005-rPET-330,WO-1932,2539221020193229,ISBM-002,7327,0.2693,1973.16
SO-10718,2025-10-02,CUST-004,Bottle,Blow Molding,FR-005-rPET-330,WO-1933,2539311020193330,ISBM-002,4881,0.2776,1354.97
SO-10719,2025-10-02,CUST-002,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1934,2539431020193431,ISBM-002,4460,0.2685,1197.51
SO-10720,2025-10-02,CUST-007,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1935,2539421020193532,ISBM-002,4589,0.3338,1531.81
SO-10721,2025-10-02,CUST-007,Bottle,Blow Molding,FR-008-PP-350,WO-1936,2539511020193633,ISBM-002,7585,0.2497,1893.97
SO-10722,2025-10-02,CUST-005,Bottle,Blow Molding,FR-008-PP-350,WO-1937,2539631020193734,ISBM-002,5487,0.1441,790.68
SO-10723,2025-09-30,CUST-002,Bottle,Blow Molding,FR-008-PP-350,WO-1938,2539631020193835,ISBM-002,4032,0.2678,1079.77
SO-10724,2025-10-02,CUST-007,Bottle,Blow Molding,FR-005-rPET-330,WO-1939,2539721020193936,ISBM-002,3277,0.2168,710.45
SO-10725,2025-10-03,CUST-003,Bottle,Blow Molding,FR-008-LDPE-350,WO-1940,2540111020194037,ISBM-002,6538,0.1234,806.79
SO-10726,2025-10-08,CUST-006,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1941,2540231020194138,ISBM-002,7179,0.1506,1081.16
SO-10727,2025-10-06,CUST-002,Bottle,Blow Molding,FR-008-LDPE-350,WO-1942,2540331020194239,ISBM-002,2818,0.1456,410.3
SO-10728,2025-10-05,CUST-003,Bottle,Blow Molding,FR-008-HDPE-350,WO-1944,2540431020194441,ISBM-002,7820,0.1962,1534.28
SO-10729,2025-10-07,CUST-011,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1945,2540531020194542,ISBM-002,5244,0.1205,631.9
SO-10730,2025-10-09,CUST-007,Bottle,Blow Molding,FR-005-rPET-330,WO-1946,2540521020194643,ISBM-002,5278,0.2654,1400.78
SO-10731,2025-10-12,CUST-014,Bottle,Blow Molding,FR-005-rPET-330,WO-1947,2540611020194744,ISBM-002,3323,0.2348,780.24
SO-10732,2025-10-07,CUST-005,Bottle,BLOW MOLDING,FR-008-PP-350,WO-1948,2540731020194845,ISBM-002,2447,0.2756,674.39
SO-10733,2025-10-07,CUST-008,Bottle,  Blow Molding  ,FR-008-PP-350,WO-1949,2540721020194946,ISBM-002,2817,0.2683,755.8
SO-10734,2025-10-16,CUST-004,Bottle,Blow Molding,FR-008-PP-350,WO-1950,2541131020195047,ISBM-002,4278,0.2477,1059.66
SO-10735,2025-10-09,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1951,2541121020195148,ISBM-002,4828,0.29,1400.12
SO-10736,2025-10-15,CUST-008,Bottle,Blow Molding,FR-008-PET-350,WO-1952,2541221020195249,ISBM-002,7169,0.1645,1179.3
SO-10737,2025-10-18,CUST-012,Bottle,Blow Molding,FR-008-PET-350,WO-1953,2541311020195350,ISBM-002,7626,0.3087,2354.15
SO-10738,2025-10-11,CUST-008,Bottle,Blow Molding,FR-005-rPET-330,WO-1954,2541411020195451,ISBM-002,3662,0.2293,839.7
SO-10739,2025-10-15,CUST-003,Bottle,Blow Molding,FR-008-PP-350,WO-1956,2541511020195653,ISBM-002,7005,0.3232,2264.02
SO-10740,2025-10-15,CUST-004,Bottle,Blow Molding,FR-008-PP-350,WO-1957,2541611020195754,ISBM-002,7190,0.268,1926.92
SO-10741,2025-10-14,CUST-004,Bottle,blow molding,FR-005-rPET-330,WO-1960,2542131020196057,ISBM-002,5566,0.1224,681.28
SO-10742,2025-10-25,CUST-014,Bottle,Blow Molding,FR-005-rPET-330,WO-1961,2542121020196158,ISBM-002,4707,0.1328,625.09
SO-10743,2025-10-18,CUST-007,Bottle,Blow Molding,FR-005-rPET-330,WO-1962,2542211020196259,ISBM-002,2576,0.2509,646.32
SO-10744,2025-10-21,CUST-013,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1963,2542331020196360,ISBM-002,3306,0.1957,646.98
SO-10745,2025-10-22,CUST-005,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1964,2542321020196461,ISBM-002,3225,0.2123,684.67
SO-10746,2025-10-18,CUST-002,Bottle,Blow Molding,FR-008-LDPE-350,WO-1965,2542411020196562,ISBM-002,5199,0.2939,1527.99
SO-10747,2025-10-22,CUST-013,Bottle,Blow Molding,FR-008-LDPE-350,WO-1966,2542421020196663,ISBM-002,5103,0.2764,1410.47
SO-10748,2025-10-24,CUST-010,Bottle,Blow Molding,FR-008-PETG-350,WO-1967,2542521020196764,ISBM-002,7611,0.2654,2019.96
SO-10749,2025-10-26,CUST-008,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1970,2542731020197067,ISBM-002,5958,0.1882,1121.3
SO-10750,2025-10-22,CUST-011,Bottle,Blow Molding,FR-002-HDPE-PCR-300,WO-1972,2543211020197269,ISBM-002,2849,0.345,982.9
