Date,Process,MachineId,ToolId,WorkOrder,ProductId,ProductBatch,StartTime,EndTime,PlannedQty,ProducedQty,RejectedQty,OperatorId,IsRedo,RedoOfBatch
2026-06-26,Blow Molding,ISBM-007,M-SOP-017,WO-6280,FR-017-PP-600,LOTE-M-SOP-017-4873,03:19:44,22:29:13,12252,11160,329,OP-SOP-003,False,
2026-06-26,Blow Molding,ISBM-007,M-SOP-017,WO-6281,FR-017-PP-600,LOTE-M-SOP-017-4873,23:06:25,08:39:53,6019,5448,106,OP-SOP-001,False,
2026-06-27,Blow Molding,ISBM-007,M-SOP-017,WO-6282,FR-017-PP-600,LOTE-M-SOP-017-4873,09:45:37,02:47:55,10913,9863,238,OP-SOP-002,False,
2026-06-28,Blow Molding,ISBM-007,M-SOP-017,WO-6283,FR-017-HDPE-600,LOTE-M-SOP-017-4874,03:34:39,11:32:40,4946,4448,56,OP-SOP-001,False,
2026-06-28,Blow Molding,ISBM-007,M-SOP-017,WO-6284,FR-017-HDPE-600,LOTE-M-SOP-017-4874,11:52:42,01:28:15,8489,7588,152,OP-SOP-001,False,
2026-06-29,Blow Molding,ISBM-007,M-SOP-002,WO-6285,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4875,03:24:00,17:24:02,7968,6652,172,OP-SOP-003,False,
2026-06-29,Blow Molding,ISBM-007,M-SOP-015,WO-6286,FR-015-rPET-500,LOTE-M-SOP-015-4876,19:31:20,10:17:38,6160,4665,127,OP-SOP-004,False,
2026-06-30,Blow Molding,ISBM-007,M-SOP-015,WO-6287,FR-015-rPET-500,LOTE-M-SOP-015-4876,10:24:53,00:10:35,6213,5706,107,OP-SOP-003,False,
2026-07-01,Blow Molding,ISBM-007,M-SOP-002,WO-6288,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4877,02:30:11,12:51:27,6054,5112,100,OP-SOP-004,False,
2026-07-01,BLOW MOLDING,ISBM-007,M-SOP-002,WO-6289,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4878,13:15:00,07:37:19,10847,9598,214,OP-SOP-004,False,
2026-07-02,Blow Molding,ISBM-007,M-SOP-002,WO-6290,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4878,08:43:35,18:45:26,5736,5493,91,OP-SOP-003,False,
2026-07-02,Blow Molding,ISBM-007,M-SOP-017,WO-6291,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4879,20:04:55,08:00:36,7455,6832,117,OP-SOP-002,False,
2026-07-03,Blow Molding,ISBM-007,M-SOP-017,WO-6292,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4879,08:58:34,22:30:15,8138,6800,107,OP-SOP-004,False,
2026-07-04,Blow Molding,ISBM-007,M-SOP-020,WO-6293,FR-020-HDPE-750,LOTE-M-SOP-020-4880,00:25:46,22:10:21,5837,1198,23,OP-SOP-003,False,
2026-07-04,Blow Molding,ISBM-007,M-SOP-020,WO-6294,FR-020-HDPE-750,LOTE-M-SOP-020-4880,23:13:28,09:16:27,4721,4014,86,OP-SOP-001,False,
2026-07-05,Blow Molding,ISBM-007,M-SOP-020,WO-6295,FR-020-HDPE-750,LOTE-M-SOP-020-4880,10:04:55,01:55:51,6232,4667,70,OP-SOP-003,False,
2026-07-06,Blow Molding,ISBM-007,M-SOP-017,WO-6296,FR-017-PP-600,LOTE-M-SOP-017-4881,04:06:57,15:50:25,7468,6965,185,OP-SOP-001,False,
2026-07-06,Blow Molding,ISBM-007,M-SOP-002,WO-6297,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4882,18:37:47,08:47:58,8364,7971,175,OP-SOP-002,False,
2026-07-07,Blow Molding,ISBM-007,M-SOP-002,WO-6298,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4882,09:20:25,05:05:30,11592,10141,135,OP-SOP-002,False,
2026-07-08,Blow Molding,ISBM-007,M-SOP-002,WO-6299,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4883,06:03:47,04:30:28,10338,6720,132,OP-SOP-004,False,
2026-07-09,Blow Molding,ISBM-007,M-SOP-002,WO-6300,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4883,05:19:32,18:24:19,7740,6548,128,OP-SOP-002,False,
2026-07-09,Blow Molding,ISBM-007,M-SOP-015,WO-6301,FR-015-PETG-500,LOTE-M-SOP-015-4884,20:15:10,15:39:41,8801,8092,188,OP-SOP-002,False,
2026-07-10,Blow Molding,ISBM-007,M-SOP-020,WO-6302,FR-020-HDPE-750,LOTE-M-SOP-020-4885,17:23:07,14:06:59,9466,8260,179,OP-SOP-001,False,
2026-07-11,Blow Molding,ISBM-007,M-SOP-020,WO-6303,FR-020-rPET-750,LOTE-M-SOP-020-4886,14:48:26,05:01:21,6422,5968,146,OP-SOP-004,False,
2026-07-12,Blow Molding,ISBM-007,M-SOP-020,WO-6304,FR-020-rPET-750,LOTE-M-SOP-020-4886,05:09:50,20:17:28,6517,5100,106,OP-SOP-001,False,
2026-07-12,Blow Molding,ISBM-007,M-SOP-020,WO-6305,FR-020-rPET-750,LOTE-M-SOP-020-4886,20:36:37,09:24:33,5671,4842,123,OP-SOP-001,False,
2026-07-13,BLOW MOLDING,ISBM-007,M-SOP-002,WO-6306,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4887,10:13:01,00:43:10,7770,6682,134,OP-SOP-004,False,
2026-07-14,Blow Molding,ISBM-007,M-SOP-002,WO-6307,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4887,00:51:37,17:43:13,9360,7364,124,OP-SOP-002,False,
2026-07-14,Blow Molding,ISBM-007,M-SOP-002,WO-6308,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4887,18:00:54,14:37:06,11418,9600,151,OP-SOP-001,False,
2026-07-15,Blow Molding,ISBM-007,M-SOP-015,WO-6309,FR-015-rPET-500,LOTE-M-SOP-015-4888,16:56:01,04:30:02,5400,5324,89,OP-SOP-001,False,
2026-07-16,Blow Molding,ISBM-007,M-SOP-015,WO-6310,FR-015-rPET-500,LOTE-M-SOP-015-4888,05:25:44,00:55:57,8184,6572,127,OP-SOP-004,False,
2026-07-17,Blow Molding,ISBM-007,M-SOP-015,WO-6311,FR-015-rPET-500,LOTE-M-SOP-015-4888,01:40:33,18:05:50,5766,3567,61,OP-SOP-004,False,
2026-07-17,Blow Molding,ISBM-007,M-SOP-002,WO-6312,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4889,19:39:50,15:31:51,11886,10115,190,OP-SOP-004,False,
2026-07-18,Blow Molding,ISBM-007,M-SOP-002,WO-6313,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4889,16:36:13,05:56:37,6912,5608,118,OP-SOP-002,False,
2026-07-19,Blow Molding,ISBM-007,M-SOP-002,WO-6314,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4889,07:07:12,01:33:01,10560,10035,181,OP-SOP-001,False,
2026-07-20,Blow Molding,ISBM-007,M-SOP-015,WO-6315,FR-015-PETG-500,LOTE-M-SOP-015-4890,02:55:57,18:18:46,5562,3587,69,OP-SOP-003,False,
2026-07-20,Blow Molding,ISBM-007,M-SOP-020,WO-6316,FR-020-PP-PCR-750,LOTE-M-SOP-020-4891,20:43:19,09:35:01,5552,4531,108,OP-SOP-001,False,
2026-07-21,  Blow Molding  ,ISBM-007,M-SOP-020,WO-6317,FR-020-rPET-750,LOTE-M-SOP-020-4892,10:16:25,03:57:31,8008,7371,105,OP-SOP-003,False,
2026-07-22,Blow Molding,ISBM-007,M-SOP-002,WO-6318,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4893,06:16:30,20:24:27,7230,5734,96,OP-SOP-004,False,
2026-07-22,blow molding,ISBM-007,M-SOP-002,WO-6319,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4893,20:34:25,09:20:12,6323,4192,130,OP-SOP-003,False,
2026-07-23,Blow Molding,ISBM-007,M-SOP-020,WO-6320,FR-020-PET-750,LOTE-M-SOP-020-4894,11:37:23,23:08:27,5149,4268,69,OP-SOP-004,False,
2026-07-23,Blow Molding,ISBM-007,M-SOP-020,WO-6321,FR-020-PET-750,LOTE-M-SOP-020-4894,23:35:40,10:41:13,4783,4107,61,OP-SOP-004,False,
2026-07-24,Blow Molding,ISBM-007,M-SOP-002,WO-6322,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4895,12:01:18,22:08:48,5802,5054,102,OP-SOP-003,False,
2026-07-24,Blow Molding,ISBM-007,M-SOP-002,WO-6323,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4895,22:58:13,07:48:35,5196,4844,91,OP-SOP-003,False,
2026-07-25,Blow Molding,ISBM-007,M-SOP-017,WO-6324,FR-017-PP-PCR-600,LOTE-M-SOP-017-4896,09:46:18,04:21:44,11849,10386,197,OP-SOP-004,False,
2026-07-26,Blow Molding,ISBM-007,M-SOP-017,WO-6325,FR-017-PP-PCR-600,LOTE-M-SOP-017-4896,04:52:30,15:49:49,7065,6678,137,OP-SOP-003,False,
2026-07-26,Blow Molding,ISBM-007,M-SOP-017,WO-6326,FR-017-PP-PCR-600,LOTE-M-SOP-017-4896,16:37:09,10:05:23,11017,9614,199,n/a,False,
2026-07-27,Blow Molding,ISBM-007,M-SOP-015,WO-6327,FR-015-HDPE-500,LOTE-M-SOP-015-4897,11:27:14,04:12:34,6536,4662,79,OP-SOP-001,False,
2026-07-28,Blow Molding,ISBM-007,M-SOP-017,WO-6328,FR-017-PP-600,LOTE-M-SOP-017-4898,05:26:38,22:15:08,10192,9356,270,OP-SOP-002,False,
2026-07-28,Blow Molding,ISBM-007,M-SOP-017,WO-6329,FR-017-PP-600,LOTE-M-SOP-017-4898,22:42:30,10:44:34,7104,6035,149,OP-SOP-002,False,
2026-07-29,Blow Molding,ISBM-007,M-SOP-017,WO-6330,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4899,11:25:08,10:01:40,11817,7864,159,OP-SOP-001,False,
2026-07-30,Blow Molding,ISBM-007,M-SOP-017,WO-6331,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4899,10:24:48,00:40:07,8339,7048,120,OP-SOP-001,False,
2026-07-31,Blow Molding,ISBM-007,M-SOP-017,WO-6332,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4899,00:49:31,11:49:31,6994,6193,126,OP-SOP-001,False,
2026-07-31,Blow Molding,ISBM-007,M-SOP-020,WO-6333,FR-020-HDPE-750,LOTE-M-SOP-020-4900,13:34:35,06:52:20,8060,7018,172,OP-SOP-003,False,
2026-08-01,Blow Molding,ISBM-007,M-SOP-020,WO-6334,FR-020-HDPE-750,LOTE-M-SOP-020-4900,07:48:34,03:34:13,9262,8067,138,OP-SOP-003,False,
2026-08-02,Blow Molding,ISBM-007,M-SOP-020,WO-6335,FR-020-HDPE-750,LOTE-M-SOP-020-4900,03:54:50,13:14:46,4151,3781,59,OP-SOP-004,False,
2026-08-02,Blow Molding,ISBM-007,M-SOP-015,WO-6336,FR-015-HDPE-PCR-500,LOTE-M-SOP-015-4901,14:18:18,07:11:28,7557,6192,161,OP-SOP-002,False,
2026-08-03,Blow Molding,ISBM-007,M-SOP-020,WO-6337,FR-020-HDPE-PCR-750,LOTE-M-SOP-020-4902,08:54:41,21:04:06,5505,4898,89,OP-SOP-002,False,
2026-08-03,Blow Molding,ISBM-007,M-SOP-020,WO-6338,FR-020-PET-750,LOTE-M-SOP-020-4903,22:08:35,10:36:53,5861,4958,94,OP-SOP-004,False,
2026-08-04,Blow Molding,ISBM-007,M-SOP-020,WO-6339,FR-020-PET-750,LOTE-M-SOP-020-4903,11:45:25,21:58:11,4374,3738,71,OP-SOP-004,False,
2026-08-04,Blow Molding,ISBM-007,M-SOP-020,WO-6340,FR-020-HDPE-750,LOTE-M-SOP-020-4904,22:42:50,09:08:16,4906,4516,91,OP-SOP-004,False,
2026-08-05,Blow Molding,ISBM-007,M-SOP-020,WO-6341,FR-020-PET-750,LOTE-M-SOP-020-4905,09:48:37,23:55:35,6350,4512,69,OP-SOP-002,False,
2026-08-06,Blow Molding,ISBM-007,M-SOP-020,WO-6342,FR-020-rPET-750,LOTE-M-SOP-020-4906,01:06:34,18:20:52,7965,6688,142,OP-SOP-001,False,
2026-08-06,Blow Molding,ISBM-007,M-SOP-015,WO-6343,FR-015-HDPE-500,LOTE-M-SOP-015-4907,19:17:06,07:23:02,5510,4893,106,OP-SOP-001,False,
2026-08-07,Blow Molding,ISBM-007,M-SOP-002,WO-6344,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4908,08:49:40,20:46:05,6954,6443,160,OP-SOP-001,False,
2026-08-07,Blow Molding,ISBM-007,M-SOP-020,WO-6345,FR-020-HDPE-750,LOTE-M-SOP-020-4909,22:40:47,14:09:13,6626,5757,90,OP-SOP-001,False,
2026-08-08,  Blow Molding  ,ISBM-007,M-SOP-020,WO-6346,FR-020-HDPE-750,LOTE-M-SOP-020-4909,15:20:38,12:19:38,8892,7556,174,OP-SOP-001,False,
2026-08-09,Blow Molding,ISBM-007,M-SOP-020,WO-6347,FR-020-HDPE-750,LOTE-M-SOP-020-4909,13:00:57,06:09:07,6303,4323,80,OP-SOP-004,False,
2026-08-10,Blow Molding,ISBM-007,M-SOP-015,WO-6348,FR-015-rPET-500,LOTE-M-SOP-015-4910,08:10:36,22:29:20,5771,4354,66,OP-SOP-004,False,
2026-08-10,Blow Molding,ISBM-007,M-SOP-002,WO-6349,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4911,23:59:51,15:16:05,8766,7348,115,OP-SOP-003,False,
2026-08-11,Blow Molding,ISBM-007,M-SOP-017,WO-6350,FR-017-PP-600,LOTE-M-SOP-017-4912,15:57:29,05:34:37,8749,9063,232,OP-SOP-003,False,
2026-08-12,Blow Molding,ISBM-007,M-SOP-020,WO-6351,FR-020-PET-750,LOTE-M-SOP-020-4913,07:07:42,22:21:57,7068,6228,120,OP-SOP-002,False,
2026-08-12,Blow Molding,ISBM-007,M-SOP-020,WO-6352,FR-020-PET-750,LOTE-M-SOP-020-4913,22:44:44,17:21:46,8008,6303,107,OP-SOP-004,False,
2026-08-13,Blow Molding,ISBM-007,M-SOP-015,WO-6353,FR-015-rPET-500,LOTE-M-SOP-015-4914,19:26:12,11:59:57,7733,7723,199,OP-SOP-003,False,
2026-08-14,BLOW MOLDING,ISBM-007,M-SOP-015,WO-6354,FR-015-rPET-500,LOTE-M-SOP-015-4914,13:03:50,03:28:34,5225,3267,58,OP-SOP-003,False,
2026-08-15,Blow Molding,ISBM-007,M-SOP-002,WO-6355,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4915,06:24:00,22:32:53,8130,6339,142,OP-SOP-003,False,
2026-08-15,Blow Molding,ISBM-007,M-SOP-002,WO-6356,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4915,23:41:42,20:13:56,11706,11359,243,OP-SOP-002,False,
2026-08-16,Blow Molding,ISBM-007,M-SOP-002,WO-6357,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4915,21:14:44,13:05:44,6390,2976,68,OP-SOP-003,False,
2026-08-17,Blow Molding,ISBM-007,M-SOP-002,WO-6358,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4916,13:35:21,01:03:47,6456,5448,89,OP-SOP-001,False,
2026-08-18,BLOW MOLDING,ISBM-007,M-SOP-002,WO-6359,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4917,01:38:16,11:28:58,5628,5219,97,OP-SOP-004,False,
2026-08-18,Blow Molding,ISBM-007,M-SOP-002,WO-6360,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4917,12:15:09,11:45:09,11802,7749,116,OP-SOP-002,False,
2026-08-19,Blow Molding,ISBM-007,M-SOP-002,WO-6361,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4917,11:55:43,08:54:48,12432,11959,193,OP-SOP-001,False,
2026-08-20,Blow Molding,ISBM-007,M-SOP-015,WO-6362,FR-015-PETG-500,LOTE-M-SOP-015-4918,10:30:47,21:01:08,4911,4501,101,OP-SOP-004,False,
2026-08-20,Blow Molding,ISBM-007,M-SOP-015,WO-6363,FR-015-PETG-500,LOTE-M-SOP-015-4918,21:57:52,10:03:49,5567,5004,110,OP-SOP-001,False,
2026-08-21,Blow Molding,ISBM-007,M-SOP-017,WO-6364,FR-017-PP-PCR-600,LOTE-M-SOP-017-4919,12:57:31,12:27:31,13188,8633,151,OP-SOP-002,False,
2026-08-22,Blow Molding,ISBM-007,M-SOP-017,WO-6365,FR-017-HDPE-600,LOTE-M-SOP-017-4920,12:38:16,21:24:19,5395,4895,83,OP-SOP-002,False,
2026-08-22,blow molding,ISBM-007,M-SOP-017,WO-6366,FR-017-HDPE-600,LOTE-M-SOP-017-4920,22:22:11,10:57:37,8001,7403,106,OP-SOP-001,False,
2026-08-23,Blow Molding,ISBM-007,M-SOP-017,WO-6367,FR-017-HDPE-600,LOTE-M-SOP-017-4920,11:21:30,10:06:16,13188,11445,232,OP-SOP-001,False,
2026-08-24,Blow Molding,ISBM-007,M-SOP-015,WO-6368,FR-015-PETG-500,LOTE-M-SOP-015-4921,12:23:21,20:19:54,3614,3132,49,OP-SOP-001,False,
2026-08-24,Blow Molding,ISBM-007,M-SOP-015,WO-6369,FR-015-PETG-500,LOTE-M-SOP-015-4921,20:31:52,16:21:29,8659,7029,178,OP-SOP-001,False,
2026-08-25,Blow Molding,ISBM-007,M-SOP-002,WO-6370,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4922,18:41:00,08:24:40,8064,6908,169,OP-SOP-004,False,
2026-08-26,Blow Molding,ISBM-007,M-SOP-002,WO-6371,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4922,09:08:11,00:59:33,8832,7573,144,OP-SOP-001,False,
2026-08-27,Blow Molding,ISBM-007,M-SOP-002,WO-6372,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4922,01:58:33,16:48:00,8220,7176,136,OP-SOP-003,False,
2026-08-27,Blow Molding,ISBM-007,M-SOP-002,WO-6373,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4923,17:17:09,07:11:15,7914,6770,143,OP-SOP-002,False,
2026-08-28,Blow Molding,ISBM-007,M-SOP-002,WO-6374,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4923,08:20:00,01:59:01,10338,8563,165,OP-SOP-002,False,
2026-08-29,Blow Molding,ISBM-007,M-SOP-017,WO-6375,FR-017-HDPE-600,LOTE-M-SOP-017-4924,04:02:28,01:30:31,12948,11678,187,OP-SOP-001,False,
2026-08-30,Blow Molding,ISBM-007,M-SOP-017,WO-6376,FR-017-HDPE-600,LOTE-M-SOP-017-4924,02:11:50,12:40:39,6058,4404,66,OP-SOP-003,False,
2026-08-30,Blow Molding,ISBM-007,M-SOP-017,WO-6377,FR-017-HDPE-600,LOTE-M-SOP-017-4924,13:15:08,10:24:03,11414,8647,174,OP-SOP-003,False,
2026-08-31,Blow Molding,ISBM-007,M-SOP-020,WO-6378,FR-020-HDPE-750,LOTE-M-SOP-020-4925,12:22:31,07:12:20,7125,5261,107,OP-SOP-004,False,
2026-09-01,Blow Molding,ISBM-007,M-SOP-020,WO-6379,FR-020-HDPE-750,LOTE-M-SOP-020-4925,07:57:12,18:03:50,4484,3972,60,OP-SOP-002,False,
2026-09-01,blow molding,ISBM-007,M-SOP-020,WO-6380,FR-020-HDPE-750,LOTE-M-SOP-020-4925,18:41:38,09:12:00,6417,6241,121,OP-SOP-004,False,
2026-09-02,Blow Molding,ISBM-007,M-SOP-017,WO-6381,FR-017-PP-600,LOTE-M-SOP-017-4926,11:14:23,03:29:30,9353,7306,119,OP-SOP-004,False,
2026-09-03,Blow Molding,ISBM-007,M-SOP-017,WO-6382,FR-017-PP-600,LOTE-M-SOP-017-4926,03:54:11,13:57:45,6344,5306,140,OP-SOP-004,False,
2026-09-03,Blow Molding,ISBM-007,M-SOP-017,WO-6383,FR-017-PP-600,LOTE-M-SOP-017-4926,14:20:30,06:12:00,9711,8019,132,OP-SOP-001,False,
2026-09-04,Blow Molding,ISBM-007,M-SOP-020,WO-6384,FR-020-PP-750,LOTE-M-SOP-020-4927,09:01:40,22:14:02,6084,5803,125,OP-SOP-003,False,
2026-09-05,Blow Molding,ISBM-007,M-SOP-017,WO-6385,FR-017-rPET-600,LOTE-M-SOP-017-4928,00:07:52,08:08:06,4810,3737,61,OP-SOP-001,False,
2026-09-05,Blow Molding,ISBM-007,M-SOP-020,WO-6386,FR-020-PP-750,LOTE-M-SOP-020-4929,09:37:01,04:36:19,6184,3183,58,OP-SOP-004,False,
2026-09-06,Blow Molding,ISBM-007,M-SOP-020,WO-6387,FR-020-PP-750,LOTE-M-SOP-020-4929,05:42:06,19:47:43,6365,5737,112,OP-SOP-003,False,
2026-09-06,Blow Molding,ISBM-007,M-SOP-002,WO-6388,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4930,21:58:14,09:03:37,6342,5762,155,OP-SOP-003,False,
2026-09-07,Blow Molding,ISBM-007,M-SOP-015,WO-6389,FR-015-HDPE-500,LOTE-M-SOP-015-4931,10:55:27,01:21:45,6645,6084,119,OP-SOP-004,False,
2026-09-08,Blow Molding,ISBM-007,M-SOP-015,WO-6390,FR-015-HDPE-500,LOTE-M-SOP-015-4931,01:30:32,18:31:28,6977,6047,106,OP-SOP-003,False,
2026-09-08,Blow Molding,ISBM-007,M-SOP-015,WO-6391,FR-015-HDPE-500,LOTE-M-SOP-015-4931,19:27:35,09:01:10,6113,5745,94,OP-SOP-001,False,
2026-09-09,Blow Molding,ISBM-007,M-SOP-015,WO-6392,FR-015-HDPE-500,LOTE-M-SOP-015-4932,09:25:55,02:14:09,7761,7869,178,OP-SOP-003,False,
2026-09-10,Blow Molding,ISBM-007,M-SOP-015,WO-6393,FR-015-HDPE-500,LOTE-M-SOP-015-4932,03:20:01,19:41:36,7728,7355,146,OP-SOP-004,False,
2026-09-10,Blow Molding,ISBM-007,M-SOP-015,WO-6394,FR-015-HDPE-500,LOTE-M-SOP-015-4932,19:51:51,09:34:13,6441,5521,126,OP-SOP-003,False,
2026-09-11,Blow Molding,ISBM-007,M-SOP-017,WO-6395,FR-017-HDPE-PCR-600,LOTE-M-SOP-017-4933,11:02:15,07:43:49,10822,7583,135,OP-SOP-004,False,
2026-09-12,Blow Molding,ISBM-007,M-SOP-017,WO-6396,FR-017-PP-600,LOTE-M-SOP-017-4934,08:45:33,21:56:27,8352,7198,97,OP-SOP-004,False,
2026-09-13,Blow Molding,ISBM-007,M-SOP-002,WO-6397,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4935,00:16:31,12:49:41,7314,6176,102,OP-SOP-002,False,
2026-09-13,Blow Molding,ISBM-007,M-SOP-015,WO-6398,FR-015-PETG-500,LOTE-M-SOP-015-4936,14:26:36,07:10:44,7106,5905,180,OP-SOP-004,False,
2026-09-14,Blow Molding,ISBM-007,M-SOP-017,WO-6399,FR-017-PP-PCR-600,LOTE-M-SOP-017-4937,08:10:03,00:12:01,9964,9422,145,OP-SOP-003,False,
2026-09-15,Blow Molding,ISBM-007,M-SOP-017,WO-6400,FR-017-PP-PCR-600,LOTE-M-SOP-017-4937,00:45:09,15:01:46,8807,7741,132,OP-SOP-003,False,
2026-09-15,Blow Molding,ISBM-007,M-SOP-017,WO-6401,FR-017-rPET-600,LOTE-M-SOP-017-4938,16:13:15,01:43:28,5993,4623,128,OP-SOP-002,False,
2026-09-16,blow molding,ISBM-007,M-SOP-017,WO-6402,FR-017-rPET-600,LOTE-M-SOP-017-4938,02:31:30,15:59:29,8177,6478,122,OP-SOP-004,False,
2026-09-16,Blow Molding,ISBM-007,M-SOP-015,WO-6403,FR-015-HDPE-500,LOTE-M-SOP-015-4939,17:33:23,03:49:30,3624,2256,38,OP-SOP-001,False,
2026-09-17,  Blow Molding  ,ISBM-007,M-SOP-015,WO-6404,FR-015-HDPE-500,LOTE-M-SOP-015-4939,04:03:28,22:43:08,8464,6810,117,OP-SOP-001,False,
2026-09-17,Blow Molding,ISBM-007,M-SOP-015,WO-6405,FR-015-HDPE-500,LOTE-M-SOP-015-4939,23:42:20,17:27:19,6783,4808,73,OP-SOP-001,False,
2026-09-18,BLOW MOLDING,ISBM-007,M-SOP-017,WO-6406,FR-017-rPET-600,LOTE-M-SOP-017-4940,20:07:09,08:40:59,8118,7329,177,OP-SOP-004,False,
2026-09-19,Blow Molding,ISBM-007,M-SOP-017,WO-6407,FR-017-HDPE-600,LOTE-M-SOP-017-4941,09:52:04,18:54:27,5629,4287,82,OP-SOP-001,False,
2026-09-19,Blow Molding,ISBM-007,M-SOP-017,WO-6408,FR-017-HDPE-600,LOTE-M-SOP-017-4941,19:23:29,16:35:04,13338,10945,296,OP-SOP-002,False,
2026-09-20,Blow Molding,ISBM-007,M-SOP-017,WO-6409,FR-017-rPET-600,LOTE-M-SOP-017-4942,17:33:44,07:01:14,8658,8630,206,OP-SOP-002,False,
2026-09-21,Blow Molding,ISBM-007,M-SOP-017,WO-6410,FR-017-HDPE-600,LOTE-M-SOP-017-4943,07:29:43,05:15:13,12213,10151,179,OP-SOP-001,False,
2026-09-22,Blow Molding,ISBM-007,M-SOP-017,WO-6411,FR-017-HDPE-600,LOTE-M-SOP-017-4943,05:51:51,17:13:21,7260,6507,129,OP-SOP-003,False,
2026-09-22,Blow Molding,ISBM-007,M-SOP-017,WO-6412,FR-017-PP-600,LOTE-M-SOP-017-4944,18:19:23,17:49:23,11004,6397,157,OP-SOP-001,False,
2026-09-23,Blow Molding,ISBM-007,M-SOP-017,WO-6413,FR-017-PP-600,LOTE-M-SOP-017-4944,18:15:38,07:47:32,8274,7220,249,OP-SOP-004,False,
2026-09-24,Blow Molding,ISBM-007,M-SOP-017,WO-6414,FR-017-PP-600,LOTE-M-SOP-017-4944,08:06:28,16:57:07,5512,4833,101,OP-SOP-001,False,
2026-09-24,Blow Molding,ISBM-007,M-SOP-002,WO-6415,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4945,19:29:17,10:34:54,7488,6016,137,OP-SOP-001,False,
2026-09-25,Blow Molding,ISBM-007,M-SOP-002,WO-6416,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4945,11:14:10,04:02:18,8238,6102,124,OP-SOP-001,False,
2026-09-26,Blow Molding,ISBM-007,M-SOP-002,WO-6417,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4945,04:29:32,19:50:56,6018,2710,43,OP-SOP-004,False,
2026-09-26,Blow Molding,ISBM-007,M-SOP-002,WO-6418,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4946,20:36:18,12:48:53,8904,7736,233,OP-SOP-004,False,
2026-09-27,BLOW MOLDING,ISBM-007,M-SOP-002,WO-6419,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4946,13:35:32,01:05:29,6066,4935,103,OP-SOP-003,False,
2026-09-28,Blow Molding,ISBM-007,M-SOP-002,WO-6420,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4946,01:57:15,15:41:32,7698,6410,143,OP-SOP-001,False,
2026-09-28,Blow Molding,ISBM-007,M-SOP-002,WO-6421,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4947,16:12:02,23:47:26,4440,3955,85,OP-SOP-002,False,
2026-09-29,Blow Molding,ISBM-007,M-SOP-002,WO-6422,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4948,00:14:34,10:22:31,5814,5645,128,OP-SOP-001,False,
2026-09-29,  Blow Molding  ,ISBM-007,M-SOP-002,WO-6423,FR-002-HDPE-PCR-300,LOTE-M-SOP-002-4948,11:30:07,01:53:33,5286,1820,27,OP-SOP-002,False,
