WorkOrder,Process,MachineId,MoldId,ProductionDate,BarrelTemperatureC,InjectionSpeedPct,CoolingTimeSec,PackingPressureBar,MoldTemperatureC,MoldHumidityPct
WO-10993,Injection Molding,IM-005,M-INJ-008,2026-02-13,224.6,68.6,12.2,66.2,40.6,
WO-10994,Injection Molding,IM-005,M-INJ-008,2026-02-14,226.1,68.8,9.2,60.1,42.1,
WO-10995,Injection Molding,IM-005,M-INJ-005,2026-02-15,225.2,76.0,11.3,67.8,40.3,
WO-10996,INJECTION MOLDING,IM-005,M-INJ-005,2026-02-15,225.4,61.5,12.4,73.7,49.0,
WO-10997,Injection Molding,IM-005,M-INJ-005,2026-02-16,226.0,72.0,12.0,61.3,41.6,
WO-10998,Injection Molding,IM-005,M-INJ-005,2026-02-16,223.9,70.9,9.5,60.1,44.3,
WO-10999,Injection Molding,IM-005,M-INJ-005,2026-02-17,227.4,70.9,11.5,62.7,44.7,
WO-11000,  Injection Molding  ,IM-005,M-INJ-005,2026-02-18,223.6,71.9,9.4,67.1,47.2,
WO-11001,Injection Molding,IM-005,M-INJ-005,2026-02-18,228.2,71.1,9.9,71.5,43.1,
WO-11002,Injection Molding,IM-005,M-INJ-005,2026-02-19,223.0,62.8,11.6,67.2,42.1,
WO-11003,Injection Molding,IM-005,M-INJ-005,2026-02-20,222.0,71.7,9.9,64.0,48.2,
WO-11004,Injection Molding,IM-005,M-INJ-005,2026-02-20,226.4,62.6,10.8,68.7,42.1,
WO-11005,Injection Molding,IM-005,M-INJ-005,2026-02-21,225.5,72.9,10.1,67.3,42.3,
WO-11006,Injection Molding,IM-005,M-INJ-005,2026-02-22,228.9,72.8,10.4,65.5,42.4,
WO-11007,Injection Molding,IM-005,M-INJ-008,2026-02-22,224.7,65.1,9.4,69.2,45.1,
WO-11008,Injection Molding,IM-005,M-INJ-008,2026-02-23,224.6,71.4,9.9,62.1,41.2,
WO-11009,Injection Molding,IM-005,M-INJ-005,2026-02-24,225.7,66.9,10.9,72.5,44.0,
WO-11010,Injection Molding,IM-005,M-INJ-005,2026-02-25,225.7,62.8,12.1,71.3,45.8,
WO-11011,Injection Molding,IM-005,M-INJ-005,2026-02-25,223.9,70.6,10.8,72.2,42.6,
WO-11012,Injection Molding,IM-005,M-INJ-005,2026-02-26,225.4,68.6,12.2,59.6,44.4,
WO-11013,Injection Molding,IM-005,M-INJ-005,2026-02-27,223.8,65.9,10.3,62.8,43.6,
WO-11014,Injection Molding,IM-005,M-INJ-008,2026-02-28,224.4,75.5,10.8,61.4,48.1,
WO-11015,Injection Molding,IM-005,M-INJ-008,2026-02-28,223.6,71.0,11.6,59.6,38.2,
WO-11016,Injection Molding,IM-005,M-INJ-008,2026-03-01,224.0,76.3,10.2,73.9,46.4,
WO-11017,Injection Molding,IM-005,M-INJ-008,2026-03-02,225.3,64.4,12.1,63.1,42.7,
WO-11018,injection molding,IM-005,M-INJ-008,2026-03-02,222.1,65.4,10.7,65.6,43.3,
WO-11019,Injection Molding,IM-005,M-INJ-008,2026-03-03,222.0,69.9,9.6,61.1,45.2,
WO-11020,injection molding,IM-005,M-INJ-005,2026-03-04,224.2,66.8,11.8,67.3,46.0,
WO-11021,Injection Molding,IM-005,M-INJ-008,2026-03-04,227.9,60.7,11.1,68.7,45.4,
WO-11022,Injection Molding,IM-005,M-INJ-008,2026-03-05,225.1,70.6,10.1,72.2,50.3,
WO-11023,Injection Molding,IM-005,M-INJ-008,2026-03-06,223.0,65.0,11.5,77.7,50.3,
WO-11024,Injection Molding,IM-005,M-INJ-008,2026-03-06,224.1,75.2,9.4,62.7,44.4,
WO-11025,Injection Molding,IM-005,M-INJ-008,2026-03-07,222.0,67.5,11.5,67.6,46.8,
WO-11026,Injection Molding,IM-005,M-INJ-005,2026-03-08,225.9,65.4,11.3,66.6,43.5,
WO-11027,Injection Molding,IM-005,M-INJ-005,2026-03-08,226.1,78.0,11.6,63.1,50.0,
WO-11028,Injection Molding,IM-005,M-INJ-005,2026-03-09,226.7,62.3,10.5,67.2,44.1,
WO-11029,Injection Molding,IM-005,M-INJ-008,2026-03-10,223.2,71.9,10.7,63.2,42.3,
WO-11030,INJECTION MOLDING,IM-005,M-INJ-008,2026-03-11,224.7,73.9,10.4,69.8,41.9,
WO-11031,Injection Molding,IM-005,M-INJ-008,2026-03-11,225.0,67.1,10.4,71.5,44.0,
WO-11032,Injection Molding,IM-005,M-INJ-005,2026-03-12,224.7,71.3,10.0,60.5,44.3,
WO-11033,Injection Molding,IM-005,M-INJ-005,2026-03-12,224.8,70.9,11.2,74.5,47.0,
WO-11034,Injection Molding,IM-005,M-INJ-008,2026-03-13,225.8,71.3,10.3,70.7,41.9,
WO-11035,Injection Molding,IM-005,M-INJ-008,2026-03-14,227.8,70.8,11.7,64.3,44.4,
WO-11036,Injection Molding,IM-005,M-INJ-008,2026-03-14,222.4,71.5,10.2,67.7,43.1,
WO-11037,Injection Molding,IM-005,M-INJ-005,2026-03-15,223.5,72.6,11.4,68.4,45.1,
WO-11038,Injection Molding,IM-005,M-INJ-005,2026-03-16,224.8,69.8,10.7,66.8,46.0,
WO-11039,Injection Molding,IM-005,M-INJ-008,2026-03-16,222.3,73.4,12.9,64.0,45.7,
WO-11040,Injection Molding,IM-005,M-INJ-008,2026-03-17,221.4,74.6,12.9,65.6,41.5,
WO-11041,Injection Molding,IM-005,M-INJ-008,2026-03-18,226.2,65.6,10.9,68.6,51.7,
WO-11042,Injection Molding,IM-005,M-INJ-005,2026-03-18,224.1,72.3,10.1,74.2,44.4,
WO-11043,Injection Molding,IM-005,M-INJ-005,2026-03-19,226.8,70.7,11.1,63.7,42.2,
WO-11044,Injection Molding,IM-005,M-INJ-005,2026-03-20,224.1,74.9,10.9,65.7,39.3,
WO-11045,Injection Molding,IM-005,M-INJ-005,2026-03-21,222.2,63.8,13.1,64.0,42.9,
WO-11046,Injection Molding,IM-005,M-INJ-005,2026-03-21,225.1,76.5,13.0,62.8,43.9,
WO-11047,injection molding,IM-005,M-INJ-005,2026-03-22,224.5,71.0,9.7,61.9,42.4,
WO-11048,Injection Molding,IM-005,M-INJ-005,2026-03-23,223.2,68.6,10.8,62.7,47.2,
WO-11049,Injection Molding,IM-005,M-INJ-005,2026-03-23,229.5,69.8,13.5,77.2,46.4,
WO-11050,Injection Molding,IM-005,M-INJ-005,2026-03-24,228.4,73.4,11.5,61.3,48.8,
WO-11051,Injection Molding,IM-005,M-INJ-005,2026-03-25,222.4,70.6,12.1,64.4,48.5,
WO-11052,Injection Molding,IM-005,M-INJ-005,2026-03-25,225.9,65.1,8.2,53.6,39.8,
WO-11053,Injection Molding,IM-005,M-INJ-005,2026-03-26,226.9,68.2,12.8,64.7,45.8,
WO-11054,Injection Molding,IM-005,M-INJ-005,2026-03-26,223.8,66.9,11.5,60.9,46.6,
WO-11055,Injection Molding,IM-005,M-INJ-008,2026-03-27,227.3,72.4,11.4,60.9,51.6,
WO-11056,Injection Molding,IM-005,M-INJ-005,2026-03-28,225.2,76.7,12.4,67.6,44.9,
WO-11057,Injection Molding,IM-005,M-INJ-005,2026-03-29,221.2,71.9,11.3,65.2,41.8,
WO-11058,Injection Molding,IM-005,M-INJ-005,2026-03-30,221.1,71.5,11.5,60.8,46.4,
WO-11059,Injection Molding,IM-005,M-INJ-005,2026-03-31,222.4,71.5,10.3,62.3,45.1,
WO-11060,Injection Molding,IM-005,M-INJ-005,2026-03-31,224.5,70.1,12.0,61.3,48.5,
WO-11061,Injection Molding,IM-005,M-INJ-005,2026-04-01,223.0,75.2,11.5,59.2,46.4,
WO-11062,Injection Molding,IM-005,M-INJ-005,2026-04-02,227.3,69.3,10.0,63.9,42.1,
WO-11063,Injection Molding,IM-005,M-INJ-005,2026-04-02,223.1,77.5,11.0,63.1,46.0,
WO-11064,Injection Molding,IM-005,M-INJ-008,2026-04-03,223.3,76.7,10.7,63.3,39.1,
WO-11065,Injection Molding,IM-005,M-INJ-008,2026-04-04,223.2,67.5,10.4,63.5,45.1,
WO-11066,  Injection Molding  ,IM-005,M-INJ-005,2026-04-04,226.5,67.4,9.8,73.3,43.3,
WO-11067,Injection Molding,IM-005,M-INJ-005,2026-04-05,226.1,74.0,9.5,59.7,44.6,
WO-11068,injection molding,IM-005,M-INJ-008,2026-04-06,227.1,73.1,12.0,66.3,40.7,
WO-11069,Injection Molding,IM-005,M-INJ-005,2026-04-06,223.0,69.2,10.7,62.9,45.8,
WO-11070,Injection Molding,IM-005,M-INJ-005,2026-04-07,225.7,70.2,13.1,59.1,42.4,
WO-11071,Injection Molding,IM-005,M-INJ-005,2026-04-08,224.2,70.0,10.5,66.0,50.1,
WO-11072,Injection Molding,IM-005,M-INJ-008,2026-04-08,225.2,71.7,11.4,63.7,44.6,
WO-11073,Injection Molding,IM-005,M-INJ-008,2026-04-09,223.2,63.3,8.8,67.8,45.1,
WO-11074,Injection Molding,IM-005,M-INJ-008,2026-04-10,224.0,62.2,12.3,66.7,46.7,
WO-11075,Injection Molding,IM-005,M-INJ-005,2026-04-10,223.8,69.0,10.0,67.5,42.4,
WO-11076,Injection Molding,IM-005,M-INJ-005,2026-04-11,227.7,68.1,11.4,68.5,40.9,
WO-11077,Injection Molding,IM-005,M-INJ-008,2026-04-12,223.6,73.3,10.9,55.9,41.1,
WO-11078,Injection Molding,IM-005,M-INJ-005,2026-04-12,226.2,71.0,10.6,57.2,43.3,
WO-11079,Injection Molding,IM-005,M-INJ-005,2026-04-13,223.8,71.5,9.6,59.4,42.4,
WO-11080,Injection Molding,IM-005,M-INJ-008,2026-04-14,225.3,69.1,12.0,79.2,47.8,
WO-11081,Injection Molding,IM-005,M-INJ-008,2026-04-15,227.2,71.2,8.1,71.3,46.3,
WO-11082,Injection Molding,IM-005,M-INJ-008,2026-04-16,224.6,78.3,11.5,71.0,44.5,
WO-11083,Injection Molding,IM-005,M-INJ-008,2026-04-16,225.1,68.7,11.9,54.3,41.3,
WO-11084,Injection Molding,IM-005,M-INJ-005,2026-04-17,226.7,72.8,9.8,73.2,48.4,
WO-11085,Injection Molding,IM-005,M-INJ-008,2026-04-18,228.6,74.4,11.4,65.5,41.7,
WO-11086,Injection Molding,IM-005,M-INJ-008,2026-04-18,224.3,70.6,11.7,62.5,46.2,
WO-11087,Injection Molding,IM-005,M-INJ-008,2026-04-19,223.9,64.8,11.2,69.3,37.5,
WO-11088,Injection Molding,IM-005,M-INJ-008,2026-04-19,224.6,69.8,11.1,66.0,47.3,
WO-11089,Injection Molding,IM-005,M-INJ-008,2026-04-20,225.8,68.1,9.8,56.3,46.5,
WO-11090,Injection Molding,IM-005,M-INJ-008,2026-04-21,223.9,67.3,12.4,60.0,43.1,
WO-11091,Injection Molding,IM-005,M-INJ-008,2026-04-21,222.3,61.4,11.6,66.7,39.8,
WO-11092,Injection Molding,IM-005,M-INJ-005,2026-04-22,226.0,72.9,12.1,68.0,44.7,
WO-11093,Injection Molding,IM-005,M-INJ-005,2026-04-22,224.4,73.4,9.8,62.3,43.7,
WO-11094,Injection Molding,IM-005,M-INJ-008,2026-04-23,226.8,66.2,11.5,65.8,40.2,
WO-11095,  Injection Molding  ,IM-005,M-INJ-008,2026-04-24,221.5,75.3,8.9,54.4,43.0,
WO-11096,Injection Molding,IM-005,M-INJ-008,2026-04-25,225.6,65.8,13.1,66.8,47.4,
WO-11097,Injection Molding,IM-005,M-INJ-005,2026-04-25,228.5,73.1,11.6,62.4,44.5,
WO-11098,Injection Molding,IM-005,M-INJ-005,2026-04-26,221.5,65.0,9.6,52.5,41.5,
WO-11099,Injection Molding,IM-005,M-INJ-008,2026-04-26,227.9,70.2,10.7,68.6,42.7,
WO-11100,Injection Molding,IM-005,M-INJ-005,2026-04-27,221.7,69.0,11.0,68.7,46.9,
WO-11101,Injection Molding,IM-005,M-INJ-005,2026-04-28,223.5,70.9,9.0,71.2,45.1,
WO-11102,Injection Molding,IM-005,M-INJ-008,2026-04-28,228.0,66.8,14.0,65.3,49.6,
WO-11103,Injection Molding,IM-005,M-INJ-008,2026-04-29,219.7,68.4,9.3,64.3,41.0,
WO-11104,Injection Molding,IM-005,M-INJ-008,2026-04-30,227.8,75.7,11.6,55.4,48.5,
WO-11105,Injection Molding,IM-005,M-INJ-005,2026-05-01,223.1,72.5,12.1,58.3,50.1,
WO-11106,Injection Molding,IM-005,M-INJ-005,2026-05-01,224.1,68.9,10.0,67.9,42.9,
WO-11107,Injection Molding,IM-005,M-INJ-005,2026-05-02,225.2,65.5,10.2,64.4,47.0,
WO-11108,Injection Molding,IM-005,M-INJ-008,2026-05-03,226.4,73.7,11.5,70.7,45.2,
WO-11109,Injection Molding,IM-005,M-INJ-008,2026-05-04,225.2,71.8,12.7,73.2,44.1,
WO-11110,Injection Molding,IM-005,M-INJ-008,2026-05-05,220.5,76.3,11.9,65.5,42.3,
WO-11111,Injection Molding,IM-005,M-INJ-008,2026-05-05,225.4,63.6,11.7,79.2,49.0,
WO-11112,Injection Molding,IM-005,M-INJ-008,2026-05-06,224.3,68.9,11.7,64.9,45.8,
WO-11113,Injection Molding,IM-005,M-INJ-005,2026-05-07,226.8,76.1,10.8,60.9,47.0,
WO-11114,Injection Molding,IM-005,M-INJ-005,2026-05-08,225.2,73.2,11.3,66.6,46.4,
WO-11115,Injection Molding,IM-005,M-INJ-005,2026-05-08,226.3,73.1,10.4,79.1,46.2,
WO-11116,Injection Molding,IM-005,M-INJ-008,2026-05-09,223.4,71.4,14.0,62.4,46.4,
WO-11117,Injection Molding,IM-005,M-INJ-005,2026-05-09,228.4,70.9,9.5,58.1,44.7,
WO-11118,Injection Molding,IM-005,M-INJ-008,2026-05-10,226.1,72.4,10.6,61.2,42.1,
WO-11119,Injection Molding,IM-005,M-INJ-008,2026-05-11,220.6,66.0,10.9,63.8,44.1,
WO-11120,Injection Molding,IM-005,M-INJ-008,2026-05-12,223.8,78.2,11.7,62.8,43.5,
WO-11121,Injection Molding,IM-005,M-INJ-008,2026-05-12,222.9,73.9,10.9,66.6,49.7,
WO-11122,Injection Molding,IM-005,M-INJ-008,2026-05-13,224.5,69.0,12.4,66.9,42.7,
WO-11123,Injection Molding,IM-005,M-INJ-008,2026-05-13,228.9,64.9,11.2,69.9,46.1,
WO-11124,Injection Molding,IM-005,M-INJ-005,2026-05-14,225.3,65.5,9.7,63.5,43.5,
WO-11125,Injection Molding,IM-005,M-INJ-005,2026-05-14,224.9,73.0,12.9,60.2,43.1,
WO-11126,Injection Molding,IM-005,M-INJ-005,2026-05-15,225.6,66.9,10.4,66.7,50.1,
WO-11127,Injection Molding,IM-005,M-INJ-008,2026-05-16,222.2,63.2,11.5,65.1,42.6,
WO-11128,Injection Molding,IM-005,M-INJ-008,2026-05-17,221.0,65.1,9.9,64.1,49.3,
WO-11129,Injection Molding,IM-005,M-INJ-008,2026-05-17,223.2,76.4,13.0,75.7,44.4,
WO-11130,Injection Molding,IM-005,M-INJ-008,2026-05-18,222.4,71.0,9.4,66.5,43.3,
WO-11131,Injection Molding,IM-005,M-INJ-008,2026-05-18,224.7,73.6,11.8,64.2,39.8,
WO-11132,Injection Molding,IM-005,M-INJ-008,2026-05-19,224.4,68.6,11.2,63.0,50.1,
WO-11133,Injection Molding,IM-005,M-INJ-008,2026-05-20,227.0,62.4,12.8,72.1,41.4,
WO-11134,Injection Molding,IM-005,M-INJ-008,2026-05-20,226.5,65.9,10.5,61.5,47.0,
WO-11135,Injection Molding,IM-005,M-INJ-005,2026-05-21,227.4,75.4,11.6,58.3,41.4,
WO-11136,Injection Molding,IM-005,M-INJ-005,2026-05-22,225.5,66.4,9.1,59.1,42.5,
WO-11137,Injection Molding,IM-005,M-INJ-005,2026-05-22,225.2,63.5,12.7,62.1,48.3,
WO-11138,Injection Molding,IM-005,M-INJ-005,2026-05-23,224.5,66.7,11.6,75.3,44.4,
WO-11139,Injection Molding,IM-005,M-INJ-008,2026-05-24,225.4,76.3,13.5,64.7,46.9,
WO-11140,Injection Molding,IM-005,M-INJ-008,2026-05-25,225.0,73.0,11.2,66.6,39.0,
WO-11141,Injection Molding,IM-005,M-INJ-005,2026-05-25,220.2,69.7,10.8,73.7,44.2,
WO-11142,Injection Molding,IM-005,M-INJ-008,2026-05-26,224.1,67.6,12.7,67.6,48.1,
WO-11143,Injection Molding,IM-005,M-INJ-005,2026-05-27,223.8,61.9,9.1,53.8,39.9,
WO-11144,Injection Molding,IM-005,M-INJ-005,2026-05-27,224.4,66.9,11.9,69.0,45.5,
WO-11145,injection molding,IM-005,M-INJ-005,2026-05-28,223.0,69.6,11.8,63.3,40.6,
WO-11146,Injection Molding,IM-005,M-INJ-005,2026-05-29,227.1,68.9,12.7,63.9,41.9,
WO-11147,Injection Molding,IM-005,M-INJ-005,2026-05-29,225.0,72.6,12.0,61.1,52.4,
WO-11148,Injection Molding,IM-005,M-INJ-008,2026-05-30,224.3,78.1,10.4,63.5,45.4,
WO-11149,Injection Molding,IM-005,M-INJ-008,2026-05-31,226.1,74.1,12.2,60.9,42.8,
WO-11150,Injection Molding,IM-005,M-INJ-008,2026-06-01,222.6,68.3,9.8,68.8,44.2,
WO-11151,INJECTION MOLDING,IM-005,M-INJ-008,2026-06-02,224.0,66.3,9.8,58.3,49.5,
WO-11152,Injection Molding,IM-005,M-INJ-008,2026-06-02,224.6,67.6,11.0,75.1,45.3,
WO-11153,INJECTION MOLDING,IM-005,M-INJ-005,2026-06-03,224.0,68.7,12.7,63.2,47.2,
WO-11154,Injection Molding,IM-005,M-INJ-005,2026-06-03,223.7,68.4,12.3,62.1,44.5,
WO-11155,Injection Molding,IM-005,M-INJ-005,2026-06-04,227.4,73.0,9.2,69.3,44.0,
WO-11156,Injection Molding,IM-005,M-INJ-005,2026-06-05,222.0,68.9,11.5,66.6,41.4,
WO-11157,Injection Molding,IM-005,M-INJ-005,2026-06-06,224.7,71.3,12.9,56.4,43.4,
WO-11158,Injection Molding,IM-005,M-INJ-008,2026-06-06,227.9,69.1,11.7,55.0,42.7,
WO-11159,Injection Molding,IM-005,M-INJ-008,2026-06-07,222.4,66.5,13.3,63.6,42.5,
WO-11160,Injection Molding,IM-005,M-INJ-008,2026-06-07,221.7,74.6,10.3,68.1,54.2,
WO-11161,Injection Molding,IM-005,M-INJ-008,2026-06-08,226.3,72.4,10.2,62.1,41.4,
WO-11162,Injection Molding,IM-005,M-INJ-008,2026-06-09,221.3,68.4,11.7,67.9,52.7,
WO-11163,Injection Molding,IM-005,M-INJ-008,2026-06-09,224.5,75.0,11.0,69.7,43.2,
WO-11164,Injection Molding,IM-005,M-INJ-008,2026-06-10,223.8,70.0,11.7,61.6,40.2,
WO-11165,Injection Molding,IM-005,M-INJ-008,2026-06-11,230.6,73.4,11.1,63.0,36.7,
WO-11166,Injection Molding,IM-005,M-INJ-008,2026-06-11,228.9,69.7,11.0,64.2,45.4,
WO-11167,Injection Molding,IM-005,M-INJ-008,2026-06-12,225.2,66.3,13.2,59.5,47.6,
WO-11168,Injection Molding,IM-005,M-INJ-005,2026-06-13,226.8,68.2,10.1,66.5,47.7,
WO-11169,Injection Molding,IM-005,M-INJ-008,2026-06-14,221.8,71.2,11.3,71.5,48.0,
WO-11170,Injection Molding,IM-005,M-INJ-008,2026-06-14,224.7,66.5,11.0,58.7,46.7,
WO-11171,Injection Molding,IM-005,M-INJ-008,2026-06-15,223.8,71.9,12.0,61.3,44.9,
WO-11172,Injection Molding,IM-005,M-INJ-008,2026-06-16,225.0,70.0,11.1,64.7,49.6,
WO-11173,Injection Molding,IM-005,M-INJ-008,2026-06-16,221.5,67.3,11.0,77.3,44.1,
WO-11174,Injection Molding,IM-005,M-INJ-008,2026-06-17,223.3,71.2,12.5,76.7,41.2,
WO-11175,Injection Molding,IM-005,M-INJ-005,2026-06-17,225.8,67.2,11.9,67.6,40.2,
WO-11176,Injection Molding,IM-005,M-INJ-005,2026-06-18,227.0,74.2,12.3,60.1,44.2,
WO-11177,Injection Molding,IM-005,M-INJ-005,2026-06-19,224.0,71.5,8.1,66.2,45.2,
WO-11178,Injection Molding,IM-005,M-INJ-008,2026-06-20,226.2,74.9,10.1,73.6,47.7,
WO-11179,Injection Molding,IM-005,M-INJ-008,2026-06-20,222.2,69.9,9.1,66.2,44.4,
WO-11180,injection molding,IM-005,M-INJ-008,2026-06-21,222.3,69.5,12.6,64.1,43.7,
WO-11181,Injection Molding,IM-005,M-INJ-005,2026-06-22,225.0,66.0,11.7,69.6,42.8,
WO-11182,Injection Molding,IM-005,M-INJ-005,2026-06-22,225.2,71.4,10.4,64.6,49.8,
WO-11183,Injection Molding,IM-005,M-INJ-005,2026-06-23,225.7,71.1,11.0,64.1,42.9,
WO-11184,Injection Molding,IM-005,M-INJ-005,2026-06-23,223.9,66.2,11.4,64.8,43.4,
WO-11185,Injection Molding,IM-005,M-INJ-005,2026-06-24,227.1,75.8,9.6,69.7,41.7,
WO-11186,Injection Molding,IM-005,M-INJ-005,2026-06-25,225.7,72.6,8.9,77.6,44.5,
WO-11187,Injection Molding,IM-005,M-INJ-005,2026-06-26,226.5,67.5,11.3,64.6,43.5,
WO-11188,Injection Molding,IM-005,M-INJ-005,2026-06-26,224.2,68.2,13.4,63.5,45.9,
WO-11189,Injection Molding,IM-005,M-INJ-005,2026-06-27,223.6,65.7,9.0,65.7,45.8,
WO-11190,Injection Molding,IM-005,M-INJ-008,2026-06-28,224.7,71.6,10.2,66.7,46.9,
WO-11191,injection molding,IM-005,M-INJ-005,2026-06-29,226.2,62.0,9.8,65.3,42.2,
WO-11192,Injection Molding,IM-005,M-INJ-005,2026-06-29,226.5,74.1,12.5,60.9,41.6,
WO-11193,Injection Molding,IM-005,M-INJ-005,2026-06-30,221.0,68.2,10.0,58.5,41.3,
WO-11194,Injection Molding,IM-005,M-INJ-008,2026-07-01,226.4,78.2,11.9,59.6,40.7,
WO-11195,Injection Molding,IM-005,M-INJ-008,2026-07-02,222.8,69.5,9.0,63.6,45.8,
WO-11196,Injection Molding,IM-005,M-INJ-008,2026-07-02,223.1,64.4,11.5,71.6,52.2,
WO-11197,Injection Molding,IM-005,M-INJ-005,2026-07-03,224.5,69.0,10.6,66.2,47.6,
WO-11198,Injection Molding,IM-005,M-INJ-005,2026-07-04,228.3,73.8,9.4,69.0,44.1,
WO-11199,Injection Molding,IM-005,M-INJ-005,2026-07-04,223.4,67.7,11.5,64.9,46.6,
WO-11200,Injection Molding,IM-005,M-INJ-005,2026-07-05,225.8,64.9,10.1,65.3,40.1,
WO-11201,Injection Molding,IM-005,M-INJ-005,2026-07-05,223.2,68.9,12.5,61.7,48.3,
WO-11202,Injection Molding,IM-005,M-INJ-005,2026-07-06,225.8,76.4,11.7,69.8,47.9,
WO-11203,Injection Molding,IM-005,M-INJ-005,2026-07-06,223.3,64.0,10.5,75.1,42.2,
WO-11204,Injection Molding,IM-005,M-INJ-008,2026-07-07,221.8,66.9,11.8,66.9,47.9,
WO-11205,Injection Molding,IM-005,M-INJ-008,2026-07-08,225.0,73.1,10.4,71.4,46.4,
WO-11206,Injection Molding,IM-005,M-INJ-008,2026-07-08,223.2,75.7,13.3,59.9,41.8,
WO-11207,Injection Molding,IM-005,M-INJ-005,2026-07-09,223.8,70.5,10.0,74.2,45.1,
WO-11208,Injection Molding,IM-005,M-INJ-005,2026-07-10,225.9,61.9,11.8,67.0,44.0,
WO-11209,Injection Molding,IM-005,M-INJ-005,2026-07-11,225.7,67.8,13.0,66.6,44.6,
WO-11210,Injection Molding,IM-005,M-INJ-008,2026-07-11,226.5,64.7,12.8,65.1,47.5,
WO-11211,Injection Molding,IM-005,M-INJ-008,2026-07-12,226.9,67.9,13.3,66.3,46.7,
WO-11212,Injection Molding,IM-005,M-INJ-008,2026-07-13,226.6,67.2,8.5,66.1,44.3,
WO-11213,Injection Molding,IM-005,M-INJ-008,2026-07-13,225.2,71.6,11.5,65.9,40.4,
WO-11214,Injection Molding,IM-005,M-INJ-005,2026-07-14,221.9,66.5,10.2,70.2,43.3,
WO-11215,Injection Molding,IM-005,M-INJ-005,2026-07-15,225.3,67.7,12.0,58.1,45.4,
WO-11216,Injection Molding,IM-005,M-INJ-005,2026-07-15,225.9,72.2,11.0,68.1,47.6,
WO-11217,Injection Molding,IM-005,M-INJ-008,2026-07-16,225.2,70.8,12.7,74.8,42.3,
WO-11218,Injection Molding,IM-005,M-INJ-008,2026-07-16,227.0,70.2,12.6,69.9,44.3,
WO-11219,Injection Molding,IM-005,M-INJ-008,2026-07-17,226.7,71.0,10.2,60.1,48.0,
WO-11220,Injection Molding,IM-005,M-INJ-008,2026-07-18,224.7,66.8,11.5,60.4,47.1,
WO-11221,Injection Molding,IM-005,M-INJ-008,2026-07-18,222.8,64.4,11.2,62.1,43.1,
WO-11222,Injection Molding,IM-005,M-INJ-008,2026-07-19,221.6,68.3,11.1,62.4,41.9,
WO-11223,Injection Molding,IM-005,M-INJ-005,2026-07-19,223.0,70.7,11.6,63.9,44.4,
WO-11224,Injection Molding,IM-005,M-INJ-005,2026-07-20,225.9,70.1,11.7,64.7,48.8,
WO-11225,Injection Molding,IM-005,M-INJ-005,2026-07-21,226.0,69.0,10.8,72.2,48.8,
WO-11226,Injection Molding,IM-005,M-INJ-005,2026-07-21,223.9,74.8,8.2,51.6,47.8,
WO-11227,Injection Molding,IM-005,M-INJ-005,2026-07-22,224.4,73.1,11.0,56.4,48.7,
WO-11228,Injection Molding,IM-005,M-INJ-008,2026-07-22,226.5,71.6,10.6,61.6,43.8,
WO-11229,Injection Molding,IM-005,M-INJ-008,2026-07-23,224.0,64.4,9.8,60.8,49.4,
WO-11230,Injection Molding,IM-005,M-INJ-005,2026-07-24,222.5,67.7,11.5,65.9,45.9,
WO-11231,Injection Molding,IM-005,M-INJ-005,2026-07-24,228.7,77.2,8.5,66.8,42.3,
WO-11232,Injection Molding,IM-005,M-INJ-005,2026-07-25,221.9,66.8,9.2,63.0,39.9,
WO-11233,Injection Molding,IM-005,M-INJ-008,2026-07-25,225.2,74.0,12.2,67.7,43.3,
WO-11234,Injection Molding,IM-005,M-INJ-008,2026-07-26,223.1,75.5,11.1,67.6,42.6,
WO-11235,Injection Molding,IM-005,M-INJ-008,2026-07-27,225.1,65.7,13.0,65.7,45.9,
WO-11236,injection molding,IM-005,M-INJ-008,2026-07-28,224.7,71.7,10.2,67.7,47.7,
WO-11237,Injection Molding,IM-005,M-INJ-008,2026-07-29,225.3,69.3,11.4,60.0,48.8,
WO-11238,Injection Molding,IM-005,M-INJ-005,2026-07-29,223.5,68.9,9.5,69.6,41.4,
WO-11239,Injection Molding,IM-005,M-INJ-005,2026-07-30,223.9,67.1,10.0,66.6,46.5,
WO-11240,Injection Molding,IM-005,M-INJ-008,2026-07-30,226.9,68.6,11.0,61.1,44.0,
WO-11241,Injection Molding,IM-005,M-INJ-008,2026-07-31,225.9,65.4,9.7,67.4,45.9,
WO-11242,Injection Molding,IM-005,M-INJ-008,2026-08-01,224.9,63.7,10.4,61.2,46.1,
WO-11243,Injection Molding,IM-005,M-INJ-008,2026-08-01,226.5,73.4,12.6,70.6,43.8,
WO-11244,Injection Molding,IM-005,M-INJ-008,2026-08-02,226.3,63.2,9.8,75.2,48.1,
WO-11245,injection molding,IM-005,M-INJ-005,2026-08-03,227.1,64.7,12.9,64.4,51.1,
WO-11246,Injection Molding,IM-005,M-INJ-005,2026-08-03,227.8,68.9,12.4,69.6,46.7,
WO-11247,Injection Molding,IM-005,M-INJ-005,2026-08-04,227.5,73.8,10.7,65.9,44.9,
WO-11248,Injection Molding,IM-005,M-INJ-005,2026-08-05,224.0,76.5,11.2,64.2,48.8,
WO-11249,Injection Molding,IM-005,M-INJ-005,2026-08-05,223.4,72.3,9.5,63.8,40.9,
