PrintLot,BottleLot,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-SK-M-SOP-024-4456,LOTE-M-SOP-024-4456,WO-5511,WO-15208,2026-07-21,Shift 3,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-005,5697,L,200,1,0,9,10,Rejected,Rejected,Rejected - Scrapped,2026-07-22 13:52:14.424,Adhesion:1(Re=1),Elena Santos
LOTE-SK-M-SOP-028-4458,LOTE-M-SOP-028-4458,WO-5517,WO-15212,2026-07-25,shift 3,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-008,2063,L,200,0,1,11,12,Approved,Approved,Approved - First Pass,2026-07-26 19:40:18.367,—,Beatriz Costa
LOTE-SK-M-SOP-028-4459,LOTE-M-SOP-028-4459,WO-5520,WO-15215,2026-07-27,shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,2484,L,200,2,0,3,5,Rejected,Rejected,Rejected - Scrapped,2026-07-28 14:16:42.501,Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-028-4461,LOTE-M-SOP-028-4461,WO-5523,WO-15218,2026-07-28,Shift 2,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-007,1078,L,200,1,0,8,9,Rejected,Rejected,Rejected - Scrapped,2026-07-29 01:15:26.644,Cure:1(Re=1),Elena Santos
LOTE-SK-M-SOP-028-4462,LOTE-M-SOP-028-4462,WO-5526,WO-15221,2026-08-01,SHIFT 1,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-003,3111,L,200,0,4,14,18,Approved,Approved,Approved - First Pass,2026-08-02 03:45:37.089,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4466,LOTE-M-SOP-024-4466,WO-5531,WO-15222,2026-08-04,Shift 3,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-007,4042,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-05 10:38:46.177,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4467,LOTE-M-SOP-011-4467,WO-5532,WO-15223,2026-08-05,  Shift 2  ,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-007, COR-001",4201,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-07 01:08:31.709,—,Ana Silva
LOTE-SK-M-SOP-028-4468,LOTE-M-SOP-028-4468,WO-5534,WO-15225,2026-08-07,Shift 1,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-005,1802,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-08-07 18:07:59.388,—,Carlos Mendes
LOTE-SK-M-SOP-011-4469,LOTE-M-SOP-011-4469,WO-5536,WO-15227,2026-08-08,Shift 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-001, COR-005",16904,M,315,0,0,11,11,Approved,Approved,Approved - First Pass,2026-08-09 22:56:21.991,—,Carlos Mendes
LOTE-SK-M-SOP-011-4471,LOTE-M-SOP-011-4471,WO-5539,WO-15228,2026-08-10,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-002, COR-006",7706,L,200,0,1,3,4,Approved,Approved,Approved - First Pass,2026-08-12 00:25:01.395,—,Beatriz Costa
LOTE-SK-M-SOP-024-4473,LOTE-M-SOP-024-4473,WO-5541,WO-15229,2026-08-12,Shift 1,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-008,190,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-08-13 09:39:59.790,—,Elena Santos
LOTE-SK-M-SOP-028-4474,LOTE-M-SOP-028-4474,WO-5542,WO-15230,2026-08-12,Shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-005,509,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-08-13 17:10:10.039,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4475,LOTE-M-SOP-028-4475,WO-5544,WO-15232,2026-08-14,Shift 2,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,1520,L,200,0,0,7,7,Approved,Approved,Approved - First Pass,2026-08-15 07:21:37.794,—,Elena Santos
LOTE-SK-M-SOP-024-4476,LOTE-M-SOP-024-4476,WO-5546,WO-15234,2026-08-15,Shift 2,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-007,3802,L,200,0,1,7,8,Approved,Approved,Approved - First Pass,2026-08-17 00:29:25.377,—,Elena Santos
LOTE-SK-M-SOP-024-4477,LOTE-M-SOP-024-4477,WO-5549,WO-15237,2026-08-17,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-001,7090,L,200,1,1,7,9,Approved,Rejected,Rejected - Scrapped,2026-08-18 12:18:37.287,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4479,LOTE-M-SOP-028-4479,WO-5554,WO-15240,2026-08-20,  Shift 1  ,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-005,2883,L,200,0,2,10,12,Approved,Approved,Approved - First Pass,2026-08-21 05:15:02.899,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4480,LOTE-M-SOP-024-4480,WO-5555,WO-15241,2026-08-20,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-007,1467,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-21 00:46:13.571,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4481,LOTE-M-SOP-028-4481,WO-5558,WO-15244,2026-08-23,Shift 1,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,2259,L,200,1,1,7,9,Rejected,Rejected,Rejected - Scrapped,2026-08-23 22:42:44.618,Cure:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-028-4483,LOTE-M-SOP-028-4483,WO-5560,WO-15246,2026-08-24,Shift 2,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-003,999,L,200,0,1,2,3,Approved,Approved,Approved - First Pass,2026-08-25 13:52:54.517,—,Elena Santos
LOTE-SK-M-SOP-011-4484,LOTE-M-SOP-011-4484,WO-5561,WO-15247,2026-08-25,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-002, COR-003",6294,L,200,0,0,6,6,Approved,Approved,Approved - First Pass,2026-08-26 04:26:52.655,—,Beatriz Costa
LOTE-SK-M-SOP-011-4485,LOTE-M-SOP-011-4485,WO-5563,WO-15249,2026-08-27,shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-006, COR-003, COR-007",13626,M,315,0,0,5,5,Approved,Approved,Approved - First Pass,2026-08-28 07:48:18.482,—,Ana Silva
LOTE-SK-M-SOP-011-4486,LOTE-M-SOP-011-4486,WO-5566,WO-15252,2026-08-28,Shift 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-003, COR-008, COR-005",19704,M,315,1,1,15,17,Approved,Rejected,Rejected - Scrapped,2026-08-29 21:34:47.599,—,Ana Silva
LOTE-SK-M-SOP-028-4488,LOTE-M-SOP-028-4488,WO-5569,WO-15253,2026-08-31,shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-001,172,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-08-31 11:09:45.178,—,Elena Santos
LOTE-SK-M-SOP-011-4489,LOTE-M-SOP-011-4489,WO-5570,WO-15254,2026-08-31,Shift 3,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-005, COR-002, COR-006",6111,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-09-01 07:19:07.507,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4492,LOTE-M-SOP-028-4492,WO-5575,WO-15255,2026-09-04,Shift 1,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-003,874,L,200,0,0,13,13,Approved,Approved,Approved - First Pass,2026-09-04 13:43:09.139,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4493,LOTE-M-SOP-028-4493,WO-5577,WO-15257,2026-09-05,Shift 1,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,2035,L,200,0,0,4,4,Approved,Approved,Approved - First Pass,2026-09-05 19:03:04.256,—,Elena Santos
LOTE-SK-M-SOP-024-4494,LOTE-M-SOP-024-4494,WO-5578,WO-15258,2026-09-05,Shift 2,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-001,2140,L,200,0,0,10,10,Approved,Approved,Approved - First Pass,2026-09-06 02:07:20.500,—,Elena Santos
LOTE-SK-M-SOP-028-4496,LOTE-M-SOP-028-4496,WO-5581,WO-15260,2026-09-08,Shift 1,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,1795,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-09-08 19:19:59.093,—,Beatriz Costa
LOTE-SK-M-SOP-011-4497,LOTE-M-SOP-011-4497,WO-5582,WO-15261,2026-09-09,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-008, COR-005, COR-004",5042,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-09-10 06:05:02.250,—,Beatriz Costa
LOTE-SK-M-SOP-024-4499,LOTE-M-SOP-024-4499,WO-5587,WO-15266,2026-09-12,Shift 2,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-005,4790,L,200,0,1,5,6,Approved,Approved,Approved - First Pass,2026-09-13 14:29:51.884,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4501,LOTE-M-SOP-011-4501,WO-5591,WO-15269,2026-09-15,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-002, COR-003",15898,M,315,0,2,14,16,Approved,Approved,Approved - First Pass,2026-09-15 23:27:28.931,—,Carlos Mendes
LOTE-SK-M-SOP-011-4502,LOTE-M-SOP-011-4502,WO-5594,WO-15272,2026-09-17,Shift 3,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-002, COR-008",18208,M,315,0,0,14,14,Approved,Approved,Approved - First Pass,2026-09-17 22:46:21.750,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4503,LOTE-M-SOP-024-4503,WO-5596,WO-15274,2026-09-18,Shift 3,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-008,3078,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-09-18 20:26:12.130,—,Elena Santos
LOTE-SK-M-SOP-028-4504,LOTE-M-SOP-028-4504,WO-5598,WO-15276,2026-09-20,Shift 1,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-003,1941,L,200,2,2,8,12,Rejected,Rejected,Rejected - Scrapped,2026-09-20 17:48:04.118,Cure:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-024-4505,LOTE-M-SOP-024-4505,WO-5600,WO-15278,2026-09-21,shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-008,460,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-09-22 06:05:19.544,—,Ana Silva
LOTE-SK-M-SOP-011-4506,LOTE-M-SOP-011-4506,WO-5602,WO-15280,2026-09-22,Shift 3,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-008, COR-003",14242,M,315,0,0,3,3,Approved,Approved,Approved - First Pass,2026-09-24 04:35:24.800,—,Ana Silva
LOTE-SK-M-SOP-028-4507,LOTE-M-SOP-028-4507,WO-5604,WO-15282,2026-09-23,Shift 2,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-005,1534,L,200,0,1,6,7,Approved,Approved,Approved - First Pass,2026-09-23 22:35:54.932,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4508,LOTE-M-SOP-011-4508,WO-5607,WO-15285,2026-09-25,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-001, COR-006",21852,M,315,0,1,5,6,Approved,Approved,Approved - First Pass,2026-09-26 10:31:16.536,—,Ana Silva
LOTE-SK-M-SOP-024-4509,LOTE-M-SOP-024-4509,WO-5608,WO-15286,2026-09-26,shift 3,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-003,3163,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-09-26 23:42:42.219,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4510,LOTE-M-SOP-024-4510,WO-5609,WO-15287,2026-09-27,SHIFT 3,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-003,3547,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-09-28 23:26:41.919,—,Beatriz Costa
LOTE-SK-M-SOP-011-4511,LOTE-M-SOP-011-4511,WO-5611,WO-15289,2026-09-29,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-004, COR-005",10833,M,315,1,1,1,3,Approved,Rejected,Rejected - Scrapped,2026-09-29 19:43:54.178,—,Carlos Mendes
LOTE-SK-M-SOP-011-4513,LOTE-M-SOP-011-4513,WO-5615,WO-15290,2026-09-30,Shift 2,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-006, COR-005, COR-001",6168,L,200,0,1,2,3,Approved,Approved,Approved - First Pass,2026-10-02 00:01:52.951,—,Diogo Ferreira
LOTE-SK-M-SOP-014-4515,LOTE-M-SOP-014-4515,WO-5619,WO-15292,2026-10-04,Shift 3,SS-001,SK-FR-014-rPET-500-1C,FR-014-rPET-500,1,COR-004,19134,M,315,1,6,6,13,Approved,Rejected,Rejected - Scrapped,2026-10-05 11:09:13.810,—,Beatriz Costa
LOTE-SK-M-SOP-024-4516,LOTE-M-SOP-024-4516,WO-5623,WO-15296,2026-10-06,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-001,7504,L,200,0,1,8,9,Approved,Approved,Approved - First Pass,2026-10-07 12:01:39.276,—,Carlos Mendes
LOTE-SK-M-SOP-014-4518,LOTE-M-SOP-014-4518,WO-5627,WO-15297,2026-10-09,Shift 3,SS-002,SK-FR-014-rPET-500-1C,FR-014-rPET-500,1,COR-008,7263,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-10 06:53:03.314,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4522,LOTE-M-SOP-011-4522,WO-5636,WO-15299,2026-10-15,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-006, COR-001, COR-008",11068,M,315,0,0,3,3,Approved,Approved,Approved - First Pass,2026-10-16 01:13:50.900,—,Beatriz Costa
LOTE-SK-M-SOP-028-4524,LOTE-M-SOP-028-4524,WO-5641,WO-15302,2026-10-18,Shift 3,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-003,2331,L,200,0,1,15,16,Approved,Approved,Approved - First Pass,2026-10-18 23:57:49.256,—,Elena Santos
LOTE-SK-M-SOP-014-4525,LOTE-M-SOP-014-4525,WO-5642,WO-15303,2026-10-18,  Shift 2  ,SS-001,SK-FR-014-rPET-500-1C,FR-014-rPET-500,1,COR-007,6009,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-10-19 11:50:07.549,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4526,LOTE-M-SOP-024-4526,WO-5645,WO-15306,2026-10-21,Shift 3,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-003,8123,L,200,1,6,6,13,Rejected,Rejected,Rejected - Scrapped,2026-10-21 17:55:46.399,Adhesion:1(Re=1),Elena Santos
LOTE-SK-M-SOP-018-4527,LOTE-M-SOP-018-4527,WO-5647,WO-15308,2026-10-22,Shift 2,SS-002,SK-FR-018-HDPE-600-3C,FR-018-HDPE-600,3,"COR-007, COR-004, COR-001",15884,M,315,0,0,12,12,Approved,Approved,Approved - First Pass,2026-10-23 15:59:07.381,—,Elena Santos
LOTE-SK-M-SOP-028-4529,LOTE-M-SOP-028-4529,WO-5649,WO-15309,2026-10-24,Shift 1,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,1501,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-10-24 21:50:23.004,—,Elena Santos
LOTE-SK-M-SOP-011-4531,LOTE-M-SOP-011-4531,WO-5654,WO-15311,2026-10-27,shift 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-004, COR-006",3930,L,200,1,0,2,3,Approved,Rejected,Rejected - Scrapped,2026-10-28 08:13:28.834,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4532,LOTE-M-SOP-011-4532,WO-5655,WO-15312,2026-10-27,Shift 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-002, COR-003, COR-006",5386,L,200,0,0,6,6,Approved,Approved,Approved - First Pass,2026-10-28 22:53:53.213,—,Ana Silva
LOTE-SK-M-SOP-011-4533,LOTE-M-SOP-011-4533,WO-5658,WO-15315,2026-10-29,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-005, COR-006, COR-007",19980,M,315,1,1,7,9,Approved,Rejected,Rejected - Scrapped,2026-10-30 04:54:08.926,—,Elena Santos
LOTE-SK-M-SOP-011-4536,LOTE-M-SOP-011-4536,WO-5663,WO-15318,2026-11-02,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-005, COR-004, COR-003",5759,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-11-03 14:34:17.079,—,Ana Silva
LOTE-SK-M-SOP-028-4537,LOTE-M-SOP-028-4537,WO-5666,WO-15321,2026-11-03,Shift 2,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-008,2728,L,200,2,1,3,6,Approved,Approved,Approved - Reworked,2026-11-04 06:29:05.213,—,Carlos Mendes
LOTE-SK-M-SOP-028-4538,LOTE-M-SOP-028-4538,WO-5668,WO-15323,2026-11-05,  Shift 2  ,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-004,1631,L,200,0,4,7,11,Approved,Approved,Approved - First Pass,2026-11-05 22:29:44.470,—,Elena Santos
LOTE-SK-M-SOP-028-4539,LOTE-M-SOP-028-4539,WO-5670,WO-15325,2026-11-06,Shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-006,1961,L,200,1,2,4,7,Approved,Rejected,Rejected - Scrapped,2026-11-07 06:43:49.239,—,Beatriz Costa
LOTE-SK-M-SOP-014-4540,LOTE-M-SOP-014-4540,WO-5672,WO-15327,2026-11-07,shift 3,SS-001,SK-FR-014-rPET-500-1C,FR-014-rPET-500,1,COR-005,10353,M,315,0,0,5,5,Approved,Approved,Approved - First Pass,2026-11-08 21:16:48.155,—,Beatriz Costa
LOTE-SK-M-SOP-011-4541,LOTE-M-SOP-011-4541,WO-5675,WO-15330,2026-11-10,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-001, COR-006",20605,M,315,0,1,10,11,Approved,Approved,Approved - First Pass,2026-11-12 00:52:14.365,—,Ana Silva
LOTE-SK-M-SOP-024-4543,LOTE-M-SOP-024-4543,WO-5679,WO-15334,2026-11-12,shift 2,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-008,4556,L,200,2,0,10,12,Rejected,Rejected,Rejected - Scrapped,2026-11-13 09:55:50.241,Cure:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-011-4544,LOTE-M-SOP-011-4544,WO-5681,WO-15336,2026-11-14,Shift 1,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-003, COR-008, COR-007",9021,L,200,1,0,7,8,Rejected,Rejected,Rejected - Scrapped,2026-11-15 06:13:44.118,Adhesion:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-018-4546,LOTE-M-SOP-018-4546,WO-5685,WO-15338,2026-11-16,Shift 2,SS-002,SK-FR-018-HDPE-600-3C,FR-018-HDPE-600,3,"COR-007, COR-008, COR-005",9556,L,200,0,0,6,6,Approved,Approved,Approved - First Pass,2026-11-17 23:23:55.433,—,Beatriz Costa
LOTE-SK-M-SOP-024-4547,LOTE-M-SOP-024-4547,WO-5686,WO-15339,2026-11-17,SHIFT 2,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-002,2540,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-11-18 05:28:19.499,—,Beatriz Costa
LOTE-SK-M-SOP-024-4549,LOTE-M-SOP-024-4549,WO-5690,WO-15342,2026-11-19,Shift 1,SS-002,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-005,4699,L,200,0,1,11,12,Approved,Approved,Approved - First Pass,2026-11-20 07:42:03.365,—,Carlos Mendes
LOTE-SK-M-SOP-011-4550,LOTE-M-SOP-011-4550,WO-5692,WO-15344,2026-11-21,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-005, COR-003, COR-002",15849,M,315,0,0,4,4,Approved,Approved,Approved - First Pass,2026-11-22 21:56:10.959,—,Diogo Ferreira
LOTE-SK-M-SOP-028-4551,LOTE-M-SOP-028-4551,WO-5693,WO-15345,2026-11-23,Shift 3,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-006,1292,L,200,0,0,2,2,Approved,Approved,Approved - First Pass,2026-11-23 07:05:22.722,—,Ana Silva
LOTE-SK-M-SOP-028-4554,LOTE-M-SOP-028-4554,WO-5696,WO-15347,2026-11-24,Shift 1,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-002,852,L,200,0,2,5,7,Approved,Approved,Approved - First Pass,2026-11-24 22:10:09.430,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4556,LOTE-M-SOP-024-4556,WO-5699,WO-15349,2026-11-27,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-007,6905,L,200,0,1,3,4,Approved,Approved,Approved - First Pass,2026-11-28 15:13:23.204,—,Elena Santos
LOTE-SK-M-SOP-028-4558,LOTE-M-SOP-028-4558,WO-5702,WO-15352,2026-11-30,Shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-007,902,L,200,0,1,11,12,Approved,Approved,Approved - First Pass,2026-11-30 17:25:38.368,—,Diogo Ferreira
LOTE-SK-M-SOP-011-4559,LOTE-M-SOP-011-4559,WO-5705,WO-15355,2026-12-01,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-003, COR-006, COR-004",19022,M,315,0,0,8,8,Approved,Approved,Approved - First Pass,2026-12-02 18:38:04.142,—,Elena Santos
LOTE-SK-M-SOP-011-4560,LOTE-M-SOP-011-4560,WO-5708,WO-15358,2026-12-03,Shift 2,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-002, COR-007, COR-004",22579,M,315,2,2,9,13,Approved,Rejected,Rejected - Scrapped,2026-12-05 09:51:12.595,—,Diogo Ferreira
LOTE-SK-M-SOP-024-4561,LOTE-M-SOP-024-4561,WO-5709,WO-15359,2026-12-04,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-004,2201,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-12-04 23:38:05.611,—,Beatriz Costa
LOTE-SK-M-SOP-011-4562,LOTE-M-SOP-011-4562,WO-5712,WO-15362,2026-12-06,SHIFT 1,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-003, COR-002, COR-008",12985,M,315,0,2,4,6,Approved,Approved,Approved - First Pass,2026-12-07 09:37:02.706,—,Ana Silva
LOTE-SK-M-SOP-011-4563,LOTE-M-SOP-011-4563,WO-5713,WO-15363,2026-12-07,Shift 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-002, COR-006, COR-008",3260,L,200,0,0,1,1,Approved,Approved,Approved - First Pass,2026-12-08 13:47:16.777,—,Elena Santos
LOTE-SK-M-SOP-011-4564,LOTE-M-SOP-011-4564,WO-5714,WO-15364,2026-12-07,Shift 1,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-007, COR-005",5833,L,200,0,0,6,6,Approved,Approved,Approved - First Pass,2026-12-08 14:00:42.595,—,Carlos Mendes
LOTE-SK-M-SOP-011-4570,LOTE-M-SOP-011-4570,WO-5728,WO-15368,2026-12-17,Shift 1,SS-002,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-002, COR-005, COR-007",9329,L,200,0,0,3,3,Approved,Approved,Approved - First Pass,2026-12-18 18:43:58.680,—,Carlos Mendes
LOTE-SK-M-SOP-028-4571,LOTE-M-SOP-028-4571,WO-5731,WO-15371,2026-12-20,Shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-001,2304,L,200,2,0,6,8,Rejected,Rejected,Rejected - Scrapped,2026-12-20 18:48:25.463,Adhesion:1(Re=1),Ana Silva
LOTE-SK-M-SOP-024-4572,LOTE-M-SOP-024-4572,WO-5732,WO-15372,2026-12-20,Shift 1,SS-001,SK-FR-024-PET-1000-1C,FR-024-PET-1000,1,COR-002,3786,L,200,1,1,3,5,Approved,Rejected,Rejected - Scrapped,2026-12-20 20:26:40.794,—,Elena Santos
LOTE-SK-M-SOP-011-4573,LOTE-M-SOP-011-4573,WO-5733,WO-15373,2026-12-21,Shift 3,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-001, COR-007, COR-004",6785,L,200,0,0,5,5,Approved,Approved,Approved - First Pass,2026-12-22 07:38:30.202,—,Elena Santos
LOTE-SK-M-SOP-028-4575,LOTE-M-SOP-028-4575,WO-5739,WO-15376,2026-12-26,Shift 3,SS-002,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-007,2036,L,200,0,2,12,14,Approved,Approved,Approved - First Pass,2026-12-26 12:04:41.430,—,Beatriz Costa
LOTE-SK-M-SOP-011-4576,LOTE-M-SOP-011-4576,WO-5741,WO-15378,2026-12-27,Shift 1,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-004, COR-006, COR-003",10999,M,315,0,1,11,12,Approved,Approved,Approved - First Pass,2026-12-28 15:03:12.451,—,Carlos Mendes
LOTE-SK-M-SOP-011-4578,LOTE-M-SOP-011-4578,WO-5743,WO-15380,2026-12-28,SHIFT 2,SS-001,SK-FR-011-PET-400-3C,FR-011-PET-400,3,"COR-005, COR-006, COR-004",8288,L,200,0,1,3,4,Approved,Approved,Approved - First Pass,2026-12-30 07:22:21.436,—,Beatriz Costa
LOTE-SK-M-SOP-028-4580,LOTE-M-SOP-028-4580,WO-5746,WO-15381,2026-12-30,Shift 3,SS-001,SK-FR-028-HDPE-5000-1C,FR-028-HDPE-5000,1,COR-006,455,L,200,0,1,6,7,Approved,Approved,Approved - First Pass,2026-12-31 18:20:03.822,—,Ana Silva
