Date,Process,MachineId,ToolId,WorkOrder,PlannedQty,StartTime,EndTime,PlannedHours,ProductId
2025-07-17,Blow Molding,ISBM-003,M-SOP-006,WO-2630,5690,00:47:57,12:46:45,11.98,FR-006-rPET-330
2025-07-17,Blow Molding,ISBM-003,M-SOP-006,WO-2631,6512,14:58:13,04:40:49,13.71,FR-006-rPET-330
2025-07-18,Blow Molding,ISBM-003,M-SOP-006,WO-2632,7310,05:01:16,20:24:40,15.39,FR-006-rPET-330
2025-07-19,Blow Molding,ISBM-003,M-SOP-009,WO-2633,6892,00:41:33,15:12:09,14.51,FR-009-PETG-350
2025-07-19,Blow Molding,ISBM-003,M-SOP-021,WO-2634,4826,17:02:53,03:12:29,10.16,FR-021-rPET-750
2025-07-20,Blow Molding,ISBM-003,M-SOP-021,WO-2635,7120,04:42:27,19:41:51,14.99,FR-021-rPET-750
2025-07-20,Blow Molding,ISBM-003,M-SOP-003,WO-2636,4379,21:24:42,06:37:54,9.22,FR-003-rPET-300
2025-07-21,Blow Molding,ISBM-003,M-SOP-003,WO-2637,5890,08:25:39,20:49:39,12.4,FR-003-rPET-300
2025-07-22,Blow Molding,ISBM-003,M-SOP-003,WO-2638,6654,00:41:54,14:42:30,14.01,FR-003-rPET-300
2025-07-22,Blow Molding,ISBM-003,M-SOP-003,WO-2639,3420,16:09:26,23:21:26,7.2,FR-003-rPET-300
2025-07-23,Blow Molding,ISBM-003,M-SOP-003,WO-2640,5856,01:40:59,14:00:47,12.33,FR-003-rPET-300
2025-07-23,Blow Molding,ISBM-003,M-SOP-009,WO-2641,5624,16:14:05,04:04:29,11.84,FR-009-rPET-350
2025-07-24,Blow Molding,ISBM-003,M-SOP-009,WO-2642,9989,05:48:57,02:50:45,21.03,FR-009-rPET-350
2025-07-25,Blow Molding,ISBM-003,M-SOP-009,WO-2643,6726,04:13:55,18:23:31,14.16,FR-009-rPET-350
2025-07-25,Blow Molding,ISBM-003,M-SOP-006,WO-2644,3515,19:42:59,03:06:59,7.4,FR-006-rPET-330
2025-07-26,Blow Molding,ISBM-003,M-SOP-003,WO-2645,5158,05:30:50,16:22:26,10.86,FR-003-rPET-300
2025-07-26,Blow Molding,ISBM-003,M-SOP-021,WO-2646,6184,18:59:43,08:00:55,13.02,FR-021-rPET-750
2025-07-27,Blow Molding,ISBM-003,M-SOP-025,WO-2647,3766,09:56:08,21:31:32,11.59,FR-025-PET-1000
2025-07-28,Blow Molding,ISBM-003,M-SOP-003,WO-2648,6246,03:38:55,16:47:55,13.15,FR-003-rPET-300
2025-07-28,Blow Molding,ISBM-003,M-SOP-009,WO-2649,5201,20:35:44,07:32:44,10.95,FR-009-rPET-350
2025-07-29,Blow Molding,ISBM-003,M-SOP-009,WO-2650,7433,09:35:54,01:14:54,15.65,FR-009-rPET-350
2025-07-30,Blow Molding,ISBM-003,M-SOP-003,WO-2651,4113,03:20:08,11:59:44,8.66,FR-003-rPET-300
2025-07-30,  Blow Molding  ,ISBM-003,M-SOP-003,WO-2652,8393,13:34:49,07:15:01,17.67,FR-003-rPET-300
2025-07-31,Blow Molding,ISBM-003,M-SOP-006,WO-2653,5899,08:58:48,21:24:00,12.42,FR-006-rPET-330
2025-08-01,Blow Molding,ISBM-003,M-SOP-006,WO-2654,6141,00:34:42,13:30:30,12.93,FR-006-rPET-330
2025-08-01,Blow Molding,ISBM-003,M-SOP-006,WO-2655,4959,15:24:09,01:50:33,10.44,FR-006-rPET-330
2025-08-02,Blow Molding,ISBM-003,M-SOP-006,WO-2656,6289,04:04:52,17:19:16,13.24,FR-006-rPET-330
2025-08-02,Blow Molding,ISBM-003,M-SOP-006,WO-2657,8488,18:03:49,11:56:01,17.87,FR-006-rPET-330
2025-08-03,Blow Molding,ISBM-003,M-SOP-009,WO-2658,7262,17:57:31,09:14:55,15.29,FR-009-rPET-350
2025-08-04,Blow Molding,ISBM-003,M-SOP-009,WO-2659,8621,09:49:02,03:58:02,18.15,FR-009-rPET-350
2025-08-05,Blow Molding,ISBM-003,M-SOP-006,WO-2660,7704,06:34:55,22:48:07,16.22,FR-006-rPET-330
2025-08-06,Blow Molding,ISBM-003,M-SOP-006,WO-2661,4184,00:14:31,09:03:07,8.81,FR-006-rPET-330
2025-08-06,Blow Molding,ISBM-003,M-SOP-006,WO-2662,7148,11:36:33,02:39:33,15.05,FR-006-rPET-330
2025-08-07,Blow Molding,ISBM-003,M-SOP-021,WO-2663,8801,06:12:50,00:44:38,18.53,FR-021-rPET-750
2025-08-08,Blow Molding,ISBM-003,M-SOP-021,WO-2664,9709,04:54:02,01:20:26,20.44,FR-021-HDPE-750
2025-08-09,Blow Molding,ISBM-003,M-SOP-021,WO-2665,9405,02:30:03,22:18:03,19.8,FR-021-HDPE-750
2025-08-10,Blow Molding,ISBM-003,M-SOP-003,WO-2666,8060,00:35:26,17:33:38,16.97,FR-003-rPET-300
2025-08-10,Blow Molding,ISBM-003,M-SOP-003,WO-2667,4455,18:46:29,04:09:17,9.38,FR-003-rPET-300
2025-08-11,Blow Molding,ISBM-003,M-SOP-025,WO-2668,4910,09:00:56,00:07:32,15.11,FR-025-PET-1000
2025-08-12,Blow Molding,ISBM-003,M-SOP-025,WO-2669,4546,00:33:00,14:32:24,13.99,FR-025-PET-1000
2025-08-12,Blow Molding,ISBM-003,M-SOP-006,WO-2670,3595,20:24:32,03:58:44,7.57,FR-006-rPET-330
2025-08-13,Blow Molding,ISBM-003,M-SOP-006,WO-2671,5837,04:48:53,17:06:17,12.29,FR-006-rPET-330
2025-08-13,Blow Molding,ISBM-003,M-SOP-006,WO-2672,3928,18:44:36,03:00:48,8.27,FR-006-rPET-330
2025-08-14,Blow Molding,ISBM-003,M-SOP-006,WO-2673,4137,03:56:41,12:39:17,8.71,FR-006-rPET-330
2025-08-14,Blow Molding,ISBM-003,M-SOP-025,WO-2674,6451,15:48:58,11:39:58,19.85,FR-025-PET-1000
2025-08-15,Blow Molding,ISBM-003,M-SOP-006,WO-2675,6631,16:33:08,06:30:44,13.96,FR-006-rPET-330
2025-08-16,Blow Molding,ISBM-003,M-SOP-006,WO-2676,3548,06:55:40,14:23:52,7.47,FR-006-rPET-330
2025-08-16,Blow Molding,ISBM-003,M-SOP-025,WO-2677,4985,15:51:28,07:11:52,15.34,FR-025-PET-1000
2025-08-17,Blow Molding,ISBM-003,M-SOP-003,WO-2678,3890,12:13:12,20:24:36,8.19,FR-003-rPET-300
2025-08-17,Blow Molding,ISBM-003,M-SOP-003,WO-2679,5894,23:46:08,12:10:44,12.41,FR-003-rPET-300
2025-08-18,Blow Molding,ISBM-003,M-SOP-009,WO-2680,6531,14:29:40,04:14:40,13.75,FR-009-PETG-350
2025-08-19,Blow Molding,ISBM-003,M-SOP-006,WO-2681,5172,06:25:36,17:19:00,10.89,FR-006-rPET-330
2025-08-19,Blow Molding,ISBM-003,M-SOP-006,WO-2682,4997,17:53:45,04:24:57,10.52,FR-006-rPET-330
2025-08-20,Blow Molding,ISBM-003,M-SOP-021,WO-2683,7462,05:55:33,21:38:09,15.71,FR-021-HDPE-750
2025-08-20,Blow Molding,ISBM-003,M-SOP-021,WO-2684,6887,23:04:22,13:34:22,14.5,FR-021-HDPE-750
2025-08-21,Blow Molding,ISBM-003,M-SOP-025,WO-2685,3679,17:39:13,04:58:25,11.32,FR-025-PET-1000
2025-08-22,Blow Molding,ISBM-003,M-SOP-003,WO-2686,4949,07:46:11,18:11:23,10.42,FR-003-rPET-300
2025-08-22,Blow Molding,ISBM-003,M-SOP-025,WO-2687,4296,23:43:48,12:57:00,13.22,FR-025-PET-1000
2025-08-23,Blow Molding,ISBM-003,M-SOP-003,WO-2688,9661,17:08:01,13:28:25,20.34,FR-003-rPET-300
2025-08-24,Blow Molding,ISBM-003,M-SOP-003,WO-2689,4275,14:27:47,23:27:47,9.0,FR-003-rPET-300
2025-08-25,Blow Molding,ISBM-003,M-SOP-003,WO-2690,3914,01:38:55,09:53:19,8.24,FR-003-rPET-300
2025-08-25,blow molding,ISBM-003,M-SOP-009,WO-2691,6089,18:30:46,07:19:58,12.82,FR-009-PETG-350
2025-08-26,Blow Molding,ISBM-003,M-SOP-009,WO-2692,7941,08:30:06,01:13:18,16.72,FR-009-PETG-350
2025-08-27,Blow Molding,ISBM-003,M-SOP-025,WO-2693,5567,06:51:12,23:59:00,17.13,FR-025-PET-1000
2025-08-28,Blow Molding,ISBM-003,M-SOP-025,WO-2694,4634,03:23:39,17:39:15,14.26,FR-025-PET-1000
2025-08-28,Blow Molding,ISBM-003,M-SOP-025,WO-2695,3763,18:27:38,06:02:26,11.58,FR-025-PET-1000
2025-08-29,Blow Molding,ISBM-003,M-SOP-009,WO-2696,9229,08:04:20,03:30:08,19.43,FR-009-rPET-350
2025-08-30,Blow Molding,ISBM-003,M-SOP-009,WO-2697,4199,04:55:28,13:45:52,8.84,FR-009-rPET-350
2025-08-30,Blow Molding,ISBM-003,M-SOP-009,WO-2698,6426,16:37:15,06:09:03,13.53,FR-009-rPET-350
2025-08-31,Blow Molding,ISBM-003,M-SOP-003,WO-2699,7120,09:08:23,00:07:47,14.99,FR-003-rPET-300
2025-09-01,Blow Molding,ISBM-003,M-SOP-003,WO-2700,5581,03:33:31,15:18:31,11.75,FR-003-rPET-300
2025-09-01,Blow Molding,ISBM-003,M-SOP-003,WO-2701,6726,17:00:02,07:09:38,14.16,FR-003-rPET-300
2025-09-02,Blow Molding,ISBM-003,M-SOP-003,WO-2702,5671,09:42:10,21:38:34,11.94,FR-003-rPET-300
2025-09-02,Blow Molding,ISBM-003,M-SOP-003,WO-2703,6635,22:17:09,12:15:21,13.97,FR-003-rPET-300
2025-09-03,Blow Molding,ISBM-003,M-SOP-003,WO-2704,9044,15:43:32,10:45:56,19.04,FR-003-rPET-300
2025-09-04,Blow Molding,ISBM-003,M-SOP-025,WO-2705,5713,12:28:20,06:03:08,17.58,FR-025-PET-1000
2025-09-05,Blow Molding,ISBM-003,M-SOP-003,WO-2706,5125,10:15:49,21:03:13,10.79,FR-003-rPET-300
2025-09-06,Blow Molding,ISBM-003,M-SOP-003,WO-2707,7272,01:45:48,17:04:24,15.31,FR-003-rPET-300
2025-09-06,Blow Molding,ISBM-003,M-SOP-025,WO-2708,5265,18:43:30,10:55:30,16.2,FR-025-PET-1000
2025-09-07,Blow Molding,ISBM-003,M-SOP-025,WO-2709,5710,12:59:16,06:33:28,17.57,FR-025-PET-1000
2025-09-08,Blow Molding,ISBM-003,M-SOP-003,WO-2710,8060,08:41:06,01:39:18,16.97,FR-003-rPET-300
2025-09-09,Blow Molding,ISBM-003,M-SOP-006,WO-2711,3809,03:48:58,11:50:10,8.02,FR-006-rPET-330
2025-09-09,blow molding,ISBM-003,M-SOP-006,WO-2712,4194,13:03:42,21:53:30,8.83,FR-006-rPET-330
2025-09-10,Blow Molding,ISBM-003,M-SOP-006,WO-2713,4683,00:51:41,10:43:17,9.86,FR-006-rPET-330
2025-09-10,Blow Molding,ISBM-003,M-SOP-009,WO-2714,3453,12:16:09,19:32:21,7.27,FR-009-HDPE-350
2025-09-10,Blow Molding,ISBM-003,M-SOP-009,WO-2715,8564,20:03:44,14:05:32,18.03,FR-009-HDPE-350
2025-09-11,Blow Molding,ISBM-003,M-SOP-009,WO-2716,4773,15:14:42,01:17:42,10.05,FR-009-HDPE-350
2025-09-12,Blow Molding,ISBM-003,M-SOP-021,WO-2717,7267,03:42:45,19:00:45,15.3,FR-021-rPET-750
2025-09-12,Blow Molding,ISBM-003,M-SOP-021,WO-2718,8497,20:56:06,14:49:30,17.89,FR-021-rPET-750
2025-09-13,Blow Molding,ISBM-003,M-SOP-021,WO-2719,9818,17:18:44,13:58:56,20.67,FR-021-rPET-750
2025-09-14,Blow Molding,ISBM-003,M-SOP-025,WO-2720,6470,16:09:27,12:04:03,19.91,FR-025-PET-1000
2025-09-15,Blow Molding,ISBM-003,M-SOP-025,WO-2721,3360,15:49:32,02:09:56,10.34,FR-025-PET-1000
2025-09-16,Blow Molding,ISBM-003,M-SOP-009,WO-2722,6697,05:54:01,20:00:01,14.1,FR-009-HDPE-PCR-350
2025-09-16,Blow Molding,ISBM-003,M-SOP-009,WO-2723,4840,21:32:39,07:44:03,10.19,FR-009-HDPE-PCR-350
2025-09-17,Blow Molding,ISBM-003,M-SOP-009,WO-2724,8350,09:16:01,02:50:49,17.58,FR-009-HDPE-PCR-350
2025-09-18,Blow Molding,ISBM-003,M-SOP-003,WO-2725,4275,07:09:30,16:09:30,9.0,FR-003-rPET-300
2025-09-18,Blow Molding,ISBM-003,M-SOP-025,WO-2726,3503,18:19:01,05:05:49,10.78,FR-025-PET-1000
2025-09-19,  Blow Molding  ,ISBM-003,M-SOP-025,WO-2727,5508,06:49:39,23:46:39,16.95,FR-025-PET-1000
2025-09-20,blow molding,ISBM-003,M-SOP-025,WO-2728,4657,06:46:04,21:05:52,14.33,FR-025-PET-1000
2025-09-20,Blow Molding,ISBM-003,M-SOP-003,WO-2729,3657,23:15:46,06:57:46,7.7,FR-003-rPET-300
2025-09-21,Blow Molding,ISBM-003,M-SOP-003,WO-2730,6707,09:03:36,23:10:48,14.12,FR-003-rPET-300
2025-09-21,Blow Molding,ISBM-003,M-SOP-003,WO-2731,7300,23:55:19,15:17:31,15.37,FR-003-rPET-300
2025-09-22,Blow Molding,ISBM-003,M-SOP-003,WO-2732,7110,17:32:18,08:30:30,14.97,FR-003-rPET-300
2025-09-23,Blow Molding,ISBM-003,M-SOP-006,WO-2733,8550,10:20:09,04:20:09,18.0,FR-006-rPET-330
2025-09-24,Blow Molding,ISBM-003,M-SOP-021,WO-2734,5548,06:04:30,17:45:18,11.68,FR-021-rPET-750
2025-09-24,Blow Molding,ISBM-003,M-SOP-025,WO-2735,5190,20:47:16,12:45:28,15.97,FR-025-PET-1000
2025-09-25,Blow Molding,ISBM-003,M-SOP-003,WO-2736,6730,16:27:02,06:37:14,14.17,FR-003-rPET-300
2025-09-26,Blow Molding,ISBM-003,M-SOP-003,WO-2737,8017,07:40:45,00:33:33,16.88,FR-003-rPET-300
2025-09-27,Blow Molding,ISBM-003,M-SOP-006,WO-2738,6949,05:39:01,20:16:49,14.63,FR-006-rPET-330
2025-09-27,Blow Molding,ISBM-003,M-SOP-006,WO-2739,6232,21:33:43,10:40:55,13.12,FR-006-rPET-330
2025-09-28,Blow Molding,ISBM-003,M-SOP-025,WO-2740,5967,14:05:28,08:27:04,18.36,FR-025-PET-1000
2025-09-29,Blow Molding,ISBM-003,M-SOP-021,WO-2741,6450,10:26:04,00:00:52,13.58,FR-021-rPET-750
2025-09-30,blow molding,ISBM-003,M-SOP-025,WO-2742,5746,09:52:32,03:33:20,17.68,FR-025-PET-1000
2025-10-01,Blow Molding,ISBM-003,M-SOP-009,WO-2743,7505,06:15:23,22:03:23,15.8,FR-009-HDPE-350
2025-10-01,Blow Molding,ISBM-003,M-SOP-009,WO-2744,4959,23:51:26,10:17:50,10.44,FR-009-HDPE-350
2025-10-02,Blow Molding,ISBM-003,M-SOP-009,WO-2745,7519,11:07:51,02:57:39,15.83,FR-009-PET-350
2025-10-03,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2746,7951,07:43:57,00:28:21,16.74,FR-021-HDPE-750
2025-10-04,Blow Molding,ISBM-003,M-SOP-021,WO-2747,4507,01:10:42,10:40:06,9.49,FR-021-HDPE-750
2025-10-04,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2748,6103,11:50:58,00:41:58,12.85,FR-021-HDPE-750
2025-10-05,Blow Molding,ISBM-003,M-SOP-025,WO-2749,5989,03:34:40,22:00:28,18.43,FR-025-PET-1000
2025-10-06,Blow Molding,ISBM-003,M-SOP-021,WO-2750,5220,02:06:04,13:05:28,10.99,FR-021-rPET-750
2025-10-06,Blow Molding,ISBM-003,M-SOP-021,WO-2751,6365,14:49:14,04:13:14,13.4,FR-021-rPET-750
2025-10-07,blow molding,ISBM-003,M-SOP-021,WO-2752,7785,05:55:20,22:18:44,16.39,FR-021-rPET-750
2025-10-08,Blow Molding,ISBM-003,M-SOP-009,WO-2753,8906,00:43:32,19:28:32,18.75,FR-009-PETG-350
2025-10-08,Blow Molding,ISBM-003,M-SOP-009,WO-2754,5244,20:15:10,07:17:34,11.04,FR-009-PETG-350
2025-10-09,Blow Molding,ISBM-003,M-SOP-009,WO-2755,8664,10:20:25,04:34:49,18.24,FR-009-PET-350
2025-10-10,Blow Molding,ISBM-003,M-SOP-009,WO-2756,5453,07:46:31,19:15:19,11.48,FR-009-PET-350
2025-10-10,Blow Molding,ISBM-003,M-SOP-021,WO-2757,8792,21:19:52,15:50:28,18.51,FR-021-rPET-750
2025-10-11,Blow Molding,ISBM-003,M-SOP-021,WO-2758,6773,17:03:14,07:18:50,14.26,FR-021-rPET-750
2025-10-12,Blow Molding,ISBM-003,M-SOP-025,WO-2759,3461,09:33:58,20:12:58,10.65,FR-025-PET-1000
2025-10-12,Blow Molding,ISBM-003,M-SOP-021,WO-2760,5058,23:35:58,10:14:58,10.65,FR-021-HDPE-750
2025-10-13,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2761,5733,11:41:07,23:45:19,12.07,FR-021-rPET-750
2025-10-14,Blow Molding,ISBM-003,M-SOP-009,WO-2762,6108,02:25:35,15:17:11,12.86,FR-009-PET-350
2025-10-14,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2763,5785,17:25:28,05:36:16,12.18,FR-021-rPET-750
2025-10-15,Blow Molding,ISBM-003,M-SOP-025,WO-2764,4381,12:06:49,01:35:37,13.48,FR-025-PET-1000
2025-10-16,Blow Molding,ISBM-003,M-SOP-025,WO-2765,4663,01:54:07,16:15:07,14.35,FR-025-PET-1000
2025-10-16,Blow Molding,ISBM-003,M-SOP-025,WO-2766,4361,21:46:24,11:11:36,13.42,FR-025-PET-1000
2025-10-17,Blow Molding,ISBM-003,M-SOP-021,WO-2767,7082,14:17:57,05:12:33,14.91,FR-021-rPET-750
2025-10-18,Blow Molding,ISBM-003,M-SOP-006,WO-2768,3614,10:31:30,18:08:06,7.61,FR-006-rPET-330
2025-10-18,Blow Molding,ISBM-003,M-SOP-006,WO-2769,7486,20:21:36,12:07:12,15.76,FR-006-rPET-330
2025-10-19,Blow Molding,ISBM-003,M-SOP-021,WO-2770,4479,13:58:28,23:24:16,9.43,FR-021-rPET-750
2025-10-20,Blow Molding,ISBM-003,M-SOP-021,WO-2771,6303,03:01:47,16:17:59,13.27,FR-021-rPET-750
2025-10-20,Blow Molding,ISBM-003,M-SOP-021,WO-2772,7467,22:00:29,13:43:41,15.72,FR-021-rPET-750
2025-10-21,Blow Molding,ISBM-003,M-SOP-006,WO-2773,5989,23:25:45,12:02:21,12.61,FR-006-rPET-330
2025-10-22,Blow Molding,ISBM-003,M-SOP-006,WO-2774,4151,12:59:13,21:43:37,8.74,FR-006-rPET-330
2025-10-23,Blow Molding,ISBM-003,M-SOP-025,WO-2775,5365,00:17:56,16:48:32,16.51,FR-025-PET-1000
2025-10-23,Blow Molding,ISBM-003,M-SOP-025,WO-2776,5742,17:36:42,11:16:54,17.67,FR-025-PET-1000
2025-10-24,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2777,10003,13:35:11,10:38:47,21.06,FR-021-rPET-750
2025-10-25,Blow Molding,ISBM-003,M-SOP-021,WO-2778,8098,13:22:16,06:25:16,17.05,FR-021-rPET-750
2025-10-26,Blow Molding,ISBM-003,M-SOP-021,WO-2779,7025,11:50:54,02:38:18,14.79,FR-021-rPET-750
2025-10-27,BLOW MOLDING,ISBM-003,M-SOP-021,WO-2780,4479,03:22:38,12:48:26,9.43,FR-021-rPET-750
2025-10-27,Blow Molding,ISBM-003,M-SOP-021,WO-2781,6669,13:28:26,03:30:50,14.04,FR-021-rPET-750
2025-10-28,Blow Molding,ISBM-003,M-SOP-003,WO-2782,5709,13:19:54,01:21:06,12.02,FR-003-rPET-300
2025-10-29,Blow Molding,ISBM-003,M-SOP-003,WO-2783,5491,03:35:09,15:08:45,11.56,FR-003-rPET-300
2025-10-29,Blow Molding,ISBM-003,M-SOP-021,WO-2784,8274,19:27:35,12:52:47,17.42,FR-021-HDPE-750
2025-10-30,Blow Molding,ISBM-003,M-SOP-009,WO-2785,6303,15:49:56,05:06:08,13.27,FR-009-HDPE-PCR-350
2025-10-31,Blow Molding,ISBM-003,M-SOP-009,WO-2786,5130,06:14:58,17:02:58,10.8,FR-009-HDPE-PCR-350
2025-10-31,Blow Molding,ISBM-003,M-SOP-003,WO-2787,7813,19:20:17,11:47:17,16.45,FR-003-rPET-300
2025-11-01,Blow Molding,ISBM-003,M-SOP-021,WO-2788,7229,15:58:21,07:11:33,15.22,FR-021-HDPE-750
2025-11-02,Blow Molding,ISBM-003,M-SOP-021,WO-2789,5614,15:42:56,03:32:08,11.82,FR-021-HDPE-750
2025-11-03,Blow Molding,ISBM-003,M-SOP-003,WO-2790,3063,12:59:53,19:26:53,6.45,FR-003-rPET-300
2025-11-03,Blow Molding,ISBM-003,M-SOP-003,WO-2791,7281,20:09:10,11:28:58,15.33,FR-003-rPET-300
2025-11-04,Blow Molding,ISBM-003,M-SOP-003,WO-2792,5481,16:38:36,04:11:00,11.54,FR-003-rPET-300
2025-11-05,Blow Molding,ISBM-003,M-SOP-025,WO-2793,4377,06:06:28,19:34:40,13.47,FR-025-PET-1000
2025-11-05,Blow Molding,ISBM-003,M-SOP-025,WO-2794,5703,21:55:22,15:28:22,17.55,FR-025-PET-1000
2025-11-06,Blow Molding,ISBM-003,M-SOP-006,WO-2795,8431,17:23:42,11:08:42,17.75,FR-006-rPET-330
2025-11-07,Blow Molding,ISBM-003,M-SOP-006,WO-2796,4427,12:22:07,21:41:19,9.32,FR-006-rPET-330
2025-11-08,  Blow Molding  ,ISBM-003,M-SOP-025,WO-2797,3549,00:25:43,11:20:55,10.92,FR-025-PET-1000
2025-11-08,Blow Molding,ISBM-003,M-SOP-021,WO-2798,5994,15:37:40,04:14:52,12.62,FR-021-rPET-750
2025-11-09,Blow Molding,ISBM-003,M-SOP-021,WO-2799,6127,05:26:59,18:20:59,12.9,FR-021-rPET-750
2025-11-10,Blow Molding,ISBM-003,M-SOP-025,WO-2800,3484,00:37:06,11:20:18,10.72,FR-025-PET-1000
2025-11-10,Blow Molding,ISBM-003,M-SOP-021,WO-2801,10079,13:28:07,10:41:19,21.22,FR-021-rPET-750
2025-11-11,Blow Molding,ISBM-003,M-SOP-006,WO-2802,8920,14:29:39,09:16:27,18.78,FR-006-rPET-330
2025-11-12,Blow Molding,ISBM-003,M-SOP-006,WO-2803,9020,09:55:40,04:55:04,18.99,FR-006-rPET-330
2025-11-13,Blow Molding,ISBM-003,M-SOP-003,WO-2804,7699,06:37:03,22:49:39,16.21,FR-003-rPET-300
2025-11-14,Blow Molding,ISBM-003,M-SOP-003,WO-2805,8170,00:16:43,17:28:43,17.2,FR-003-rPET-300
2025-11-14,Blow Molding,ISBM-003,M-SOP-009,WO-2806,5258,19:52:31,06:56:43,11.07,FR-009-PETG-350
2025-11-15,Blow Molding,ISBM-003,M-SOP-006,WO-2807,6507,10:25:14,00:07:14,13.7,FR-006-rPET-330
2025-11-16,  Blow Molding  ,ISBM-003,M-SOP-025,WO-2808,4371,07:23:48,20:50:48,13.45,FR-025-PET-1000
2025-11-17,Blow Molding,ISBM-003,M-SOP-025,WO-2809,3841,01:53:13,13:42:25,11.82,FR-025-PET-1000
2025-11-17,Blow Molding,ISBM-003,M-SOP-025,WO-2810,4728,17:49:16,08:22:16,14.55,FR-025-PET-1000
2025-11-18,Blow Molding,ISBM-003,M-SOP-025,WO-2811,5404,11:22:58,04:00:46,16.63,FR-025-PET-1000
2025-11-19,Blow Molding,ISBM-003,M-SOP-003,WO-2812,7984,08:08:59,00:57:35,16.81,FR-003-rPET-300
2025-11-20,Blow Molding,ISBM-003,M-SOP-003,WO-2813,5961,01:36:15,14:09:15,12.55,FR-003-rPET-300
2025-11-20,Blow Molding,ISBM-003,M-SOP-025,WO-2814,4498,19:36:36,09:27:00,13.84,FR-025-PET-1000
2025-11-21,Blow Molding,ISBM-003,M-SOP-025,WO-2815,6054,10:00:52,04:38:40,18.63,FR-025-PET-1000
2025-11-22,Blow Molding,ISBM-003,M-SOP-025,WO-2816,3480,08:57:08,19:39:44,10.71,FR-025-PET-1000
2025-11-22,Blow Molding,ISBM-003,M-SOP-025,WO-2817,6971,22:21:46,19:48:46,21.45,FR-025-PET-1000
2025-11-23,Blow Molding,ISBM-003,M-SOP-025,WO-2818,4813,20:46:07,11:34:43,14.81,FR-025-PET-1000
2025-11-24,BLOW MOLDING,ISBM-003,M-SOP-025,WO-2819,4342,12:10:12,01:31:48,13.36,FR-025-PET-1000
2025-11-25,Blow Molding,ISBM-003,M-SOP-006,WO-2820,4260,03:32:12,12:30:24,8.97,FR-006-rPET-330
2025-11-25,Blow Molding,ISBM-003,M-SOP-021,WO-2821,7661,15:31:05,07:38:53,16.13,FR-021-HDPE-750
2025-11-26,Blow Molding,ISBM-003,M-SOP-021,WO-2822,7666,08:55:22,01:03:46,16.14,FR-021-HDPE-750
2025-11-27,Blow Molding,ISBM-003,M-SOP-006,WO-2823,8901,02:43:25,21:27:49,18.74,FR-006-rPET-330
2025-11-28,Blow Molding,ISBM-003,M-SOP-006,WO-2824,5434,02:25:12,13:51:36,11.44,FR-006-rPET-330
2025-11-28,Blow Molding,ISBM-003,M-SOP-006,WO-2825,4821,14:50:19,00:59:19,10.15,FR-006-rPET-330
2025-11-29,Blow Molding,ISBM-003,M-SOP-006,WO-2826,6773,01:31:30,15:47:06,14.26,FR-006-rPET-330
2025-11-29,Blow Molding,ISBM-003,M-SOP-009,WO-2827,5220,18:53:28,05:52:52,10.99,FR-009-PETG-350
2025-11-30,Blow Molding,ISBM-003,M-SOP-006,WO-2828,9224,08:19:34,03:44:46,19.42,FR-006-rPET-330
2025-12-01,Blow Molding,ISBM-003,M-SOP-003,WO-2829,3752,05:40:54,13:34:54,7.9,FR-003-rPET-300
2025-12-01,Blow Molding,ISBM-003,M-SOP-006,WO-2830,5657,16:19:39,04:14:15,11.91,FR-006-rPET-330
2025-12-02,  Blow Molding  ,ISBM-003,M-SOP-006,WO-2831,4640,07:33:45,17:19:57,9.77,FR-006-rPET-330
2025-12-02,Blow Molding,ISBM-003,M-SOP-025,WO-2832,4829,19:29:30,10:21:06,14.86,FR-025-PET-1000
2025-12-03,Blow Molding,ISBM-003,M-SOP-025,WO-2833,5222,17:07:04,09:11:16,16.07,FR-025-PET-1000
2025-12-04,Blow Molding,ISBM-003,M-SOP-025,WO-2834,6279,12:21:54,07:41:06,19.32,FR-025-PET-1000
2025-12-05,Blow Molding,ISBM-003,M-SOP-025,WO-2835,4225,09:10:56,22:10:56,13.0,FR-025-PET-1000
2025-12-06,Blow Molding,ISBM-003,M-SOP-025,WO-2836,2349,03:17:05,10:30:53,7.23,FR-025-PET-1000
2025-12-06,Blow Molding,ISBM-003,M-SOP-009,WO-2837,6607,12:44:00,02:38:36,13.91,FR-009-PET-350
2025-12-07,Blow Molding,ISBM-003,M-SOP-009,WO-2838,4113,08:46:18,17:25:54,8.66,FR-009-PET-350
2025-12-07,Blow Molding,ISBM-003,M-SOP-009,WO-2839,4151,17:52:24,02:36:48,8.74,FR-009-PET-350
2025-12-08,Blow Molding,ISBM-003,M-SOP-003,WO-2840,7191,07:38:35,22:46:59,15.14,FR-003-rPET-300
2025-12-09,Blow Molding,ISBM-003,M-SOP-003,WO-2841,6911,07:27:03,22:00:03,14.55,FR-003-rPET-300
2025-12-09,Blow Molding,ISBM-003,M-SOP-003,WO-2842,8882,23:14:28,17:56:28,18.7,FR-003-rPET-300
