ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,Characteristic,Class,AQL,Standard,InspectionLevel,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-M-INJ-002-6085,WO-8524,2026-02-04,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,12380,M,315,14,15,2,Approved,2026-02-05 06:56:09.523,Elena Santos
LOTE-M-INJ-002-6085,WO-8524,2026-02-04,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,12380,M,315,14,15,7,Approved,2026-02-05 04:13:52.737,Diogo Ferreira
LOTE-M-INJ-002-6085,WO-8525,2026-02-05,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,14439,M,315,0,1,0,Approved,2026-02-06 00:21:12.937,Elena Santos
LOTE-M-INJ-002-6085,WO-8525,2026-02-05,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,14439,M,315,7,8,2,Approved,2026-02-06 02:40:47.543,Ana Silva
LOTE-M-INJ-002-6085,WO-8525,2026-02-05,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,14439,M,315,7,8,2,Approved,2026-02-05 18:32:03.901,Diogo Ferreira
LOTE-M-INJ-002-6086,WO-8526,2026-02-06,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,10546,M,315,7,8,2,Approved,2026-02-06 05:36:26.126,Beatriz Costa
LOTE-M-INJ-002-6086,WO-8526,2026-02-06,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,10546,M,315,14,15,5,Approved,2026-02-06 13:28:48.385,Ana Silva
LOTE-M-INJ-002-6086,WO-8526,2026-02-06,Shift 3,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,10546,M,315,14,15,6,Approved,2026-02-06 05:38:24.535,Elena Santos
LOTE-M-INJ-002-6086,WO-8527,2026-02-06,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,7029,L,200,0,1,1,Rejected,2026-02-06 19:27:16.933,Diogo Ferreira
LOTE-M-INJ-002-6086,WO-8527,2026-02-06,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,7029,L,200,5,6,2,Approved,2026-02-07 03:59:33.718,Beatriz Costa
LOTE-M-INJ-002-6086,WO-8527,2026-02-06,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,7029,L,200,5,6,2,Approved,2026-02-07 00:11:11.430,Diogo Ferreira
LOTE-M-INJ-002-6086,WO-8527,2026-02-06,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,7029,L,200,10,11,4,Approved,2026-02-07 00:56:03.440,Carlos Mendes
LOTE-M-INJ-002-6087,WO-8528,2026-02-07,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,7880,L,200,0,1,0,Approved,2026-02-07 10:19:13.300,Elena Santos
LOTE-M-INJ-002-6087,WO-8528,2026-02-07,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,7880,L,200,5,6,2,Approved,2026-02-07 08:42:58.821,Diogo Ferreira
LOTE-M-INJ-002-6087,WO-8528,2026-02-07,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,7880,L,200,10,11,4,Approved,2026-02-07 16:16:06.825,Ana Silva
LOTE-M-INJ-002-6087,WO-8528,2026-02-07,Shift 1,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,7880,L,200,10,11,2,Approved,2026-02-07 14:29:57.220,Ana Silva
LOTE-M-INJ-002-6087,WO-8529,2026-02-07,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,8266,L,200,0,1,0,Approved,2026-02-07 20:19:41.618,Ana Silva
LOTE-M-INJ-002-6087,WO-8529,2026-02-07,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,8266,L,200,0,1,0,Approved,2026-02-08 04:36:22.334,Beatriz Costa
LOTE-M-INJ-002-6087,WO-8529,2026-02-07,Shift 2,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,8266,L,200,10,11,2,Approved,2026-02-07 20:38:55.172,Elena Santos
LOTE-M-INJ-002-6088,WO-8530,2026-02-08,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,7563,L,200,0,1,0,Approved,2026-02-08 12:56:20.849,Elena Santos
LOTE-M-INJ-002-6088,WO-8530,2026-02-08,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,7563,L,200,0,1,0,Approved,2026-02-08 12:44:27.964,Diogo Ferreira
LOTE-M-INJ-002-6088,WO-8530,2026-02-08,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,7563,L,200,5,6,2,Approved,2026-02-08 11:07:24.407,Diogo Ferreira
LOTE-M-INJ-002-6088,WO-8530,2026-02-08,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,7563,L,200,10,11,6,Approved,2026-02-08 07:28:31.070,Diogo Ferreira
LOTE-M-INJ-002-6088,WO-8530,2026-02-08,SHIFT 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,7563,L,200,10,11,5,Approved,2026-02-08 11:53:01.447,Beatriz Costa
LOTE-M-INJ-002-6088,WO-8531,2026-02-08,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8469,L,200,5,6,2,Approved,2026-02-08 23:39:26.398,Elena Santos
LOTE-M-INJ-002-6088,WO-8531,2026-02-08,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,8469,L,200,10,11,5,Approved,2026-02-08 20:32:17.108,Ana Silva
LOTE-M-INJ-002-6088,WO-8531,2026-02-08,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,8469,L,200,10,11,9,Approved,2026-02-08 19:14:06.496,Carlos Mendes
LOTE-M-INJ-002-6088,WO-8532,2026-02-09,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,7974,L,200,0,1,0,Approved,2026-02-09 19:12:58.192,Diogo Ferreira
LOTE-M-INJ-002-6088,WO-8532,2026-02-09,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,7974,L,200,5,6,2,Approved,2026-02-09 21:09:47.466,Beatriz Costa
LOTE-M-INJ-002-6088,WO-8532,2026-02-09,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,7974,L,200,10,11,3,Approved,2026-02-09 19:22:56.886,Beatriz Costa
LOTE-M-INJ-002-6089,WO-8533,2026-02-10,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,8850,L,200,0,1,0,Approved,2026-02-10 04:13:46.470,Carlos Mendes
LOTE-M-INJ-002-6089,WO-8533,2026-02-10,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8850,L,200,5,6,3,Approved,2026-02-10 09:19:32.479,Diogo Ferreira
LOTE-M-INJ-002-6090,WO-8534,2026-02-10,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,12317,M,315,0,1,0,Approved,2026-02-10 23:49:07.308,Elena Santos
LOTE-M-INJ-002-6090,WO-8534,2026-02-10,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,12317,M,315,14,15,7,Approved,2026-02-11 04:36:35.387,Ana Silva
LOTE-M-INJ-002-6091,WO-8535,2026-02-11,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,5409,L,200,0,1,0,Approved,2026-02-11 14:41:27.920,Diogo Ferreira
LOTE-M-INJ-002-6091,WO-8535,2026-02-11,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,5409,L,200,0,1,0,Approved,2026-02-11 18:11:14.266,Ana Silva
LOTE-M-INJ-002-6091,WO-8535,2026-02-11,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,5409,L,200,10,11,4,Approved,2026-02-11 15:31:47.353,Diogo Ferreira
LOTE-M-INJ-002-6091,WO-8535,2026-02-11,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,5409,L,200,10,11,5,Approved,2026-02-11 15:35:20.268,Carlos Mendes
LOTE-M-INJ-002-6091,WO-8536,2026-02-11,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,9000,L,200,0,1,0,Approved,2026-02-11 23:30:54.232,Beatriz Costa
LOTE-M-INJ-002-6091,WO-8536,2026-02-11,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,9000,L,200,0,1,0,Approved,2026-02-12 08:29:17.529,Carlos Mendes
LOTE-M-INJ-002-6091,WO-8536,2026-02-11,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,9000,L,200,5,6,2,Approved,2026-02-12 06:13:11.030,Beatriz Costa
LOTE-M-INJ-002-6091,WO-8536,2026-02-11,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,9000,L,200,5,6,3,Approved,2026-02-12 02:56:54.570,Carlos Mendes
LOTE-M-INJ-002-6091,WO-8536,2026-02-11,shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,9000,L,200,10,11,1,Approved,2026-02-12 07:17:52.117,Beatriz Costa
LOTE-M-INJ-002-6092,WO-8537,2026-02-12,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,13584,M,315,0,1,0,Approved,2026-02-12 17:24:51.711,Beatriz Costa
LOTE-M-INJ-002-6092,WO-8537,2026-02-12,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,13584,M,315,7,8,1,Approved,2026-02-12 19:10:24.678,Carlos Mendes
LOTE-M-INJ-002-6092,WO-8537,2026-02-12,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,13584,M,315,14,15,2,Approved,2026-02-12 14:46:44.289,Beatriz Costa
LOTE-M-INJ-002-6092,WO-8538,2026-02-13,  Shift 1  ,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,8055,L,200,0,1,0,Approved,2026-02-13 14:59:05.721,Elena Santos
LOTE-M-INJ-002-6092,WO-8538,2026-02-13,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8055,L,200,5,6,1,Approved,2026-02-13 12:55:04.237,Diogo Ferreira
LOTE-M-INJ-002-6092,WO-8538,2026-02-13,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,8055,L,200,10,11,0,Approved,2026-02-13 13:04:33.226,Carlos Mendes
LOTE-M-INJ-002-6092,WO-8538,2026-02-13,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,8055,L,200,10,11,2,Approved,2026-02-13 09:53:49.651,Ana Silva
LOTE-M-INJ-002-6093,WO-8539,2026-02-13,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,13919,M,315,14,15,5,Approved,2026-02-14 11:51:52.023,Carlos Mendes
LOTE-M-INJ-002-6093,WO-8539,2026-02-13,shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,13919,M,315,14,15,6,Approved,2026-02-13 20:42:05.307,Elena Santos
LOTE-M-INJ-002-6094,WO-8540,2026-02-14,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,8971,L,200,0,1,0,Approved,2026-02-15 06:45:37.543,Diogo Ferreira
LOTE-M-INJ-002-6094,WO-8540,2026-02-14,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8971,L,200,5,6,0,Approved,2026-02-15 03:12:53.994,Carlos Mendes
LOTE-M-INJ-002-6094,WO-8540,2026-02-14,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,8971,L,200,5,6,5,Approved,2026-02-15 04:42:23.093,Carlos Mendes
LOTE-M-INJ-002-6094,WO-8540,2026-02-14,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,8971,L,200,10,11,5,Approved,2026-02-15 10:04:52.428,Carlos Mendes
LOTE-M-INJ-002-6094,WO-8540,2026-02-14,Shift 2,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,8971,L,200,10,11,3,Approved,2026-02-15 04:13:22.142,Beatriz Costa
LOTE-M-INJ-002-6094,WO-8541,2026-02-15,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,8085,L,200,0,1,0,Approved,2026-02-16 07:59:16.824,Carlos Mendes
LOTE-M-INJ-002-6094,WO-8541,2026-02-15,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8085,L,200,5,6,4,Approved,2026-02-16 08:00:54.715,Ana Silva
LOTE-M-INJ-002-6094,WO-8541,2026-02-15,shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,8085,L,200,10,11,2,Approved,2026-02-15 13:48:23.274,Diogo Ferreira
LOTE-M-INJ-002-6095,WO-8542,2026-02-16,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,8647,L,200,0,1,0,Approved,2026-02-16 12:02:56.640,Beatriz Costa
LOTE-M-INJ-002-6095,WO-8542,2026-02-16,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,8647,L,200,5,6,1,Approved,2026-02-16 14:48:39.535,Carlos Mendes
LOTE-M-INJ-002-6095,WO-8542,2026-02-16,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,8647,L,200,5,6,3,Approved,2026-02-16 23:19:07.396,Ana Silva
LOTE-M-INJ-002-6095,WO-8542,2026-02-16,Shift 1,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,8647,L,200,10,11,5,Approved,2026-02-16 12:03:56.677,Diogo Ferreira
LOTE-M-INJ-002-6095,WO-8543,2026-02-17,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,9846,L,200,0,1,0,Approved,2026-02-17 03:19:17.850,Diogo Ferreira
LOTE-M-INJ-002-6095,WO-8543,2026-02-17,Shift 3,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,9846,L,200,5,6,1,Approved,2026-02-17 01:22:33.521,Elena Santos
LOTE-M-INJ-002-6095,WO-8543,2026-02-17,  Shift 3  ,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,9846,L,200,10,11,3,Approved,2026-02-17 07:02:09.909,Beatriz Costa
LOTE-M-INJ-002-6096,WO-8544,2026-02-17,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,17057,M,315,0,1,0,Approved,2026-02-18 09:39:56.881,Carlos Mendes
LOTE-M-INJ-002-6096,WO-8544,2026-02-17,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,17057,M,315,7,8,3,Approved,2026-02-18 01:36:52.169,Carlos Mendes
LOTE-M-INJ-002-6096,WO-8544,2026-02-17,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,17057,M,315,14,15,9,Approved,2026-02-17 16:44:44.698,Diogo Ferreira
LOTE-M-INJ-002-6097,WO-8545,2026-02-18,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,7892,L,200,0,1,0,Approved,2026-02-19 03:44:47.403,Diogo Ferreira
LOTE-M-INJ-002-6097,WO-8545,2026-02-18,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,7892,L,200,0,1,0,Approved,2026-02-19 02:09:51.473,Beatriz Costa
LOTE-M-INJ-002-6097,WO-8545,2026-02-18,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,7892,L,200,5,6,2,Approved,2026-02-18 21:43:49.966,Ana Silva
LOTE-M-INJ-002-6097,WO-8545,2026-02-18,  Shift 2  ,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,7892,L,200,10,11,4,Approved,2026-02-19 00:12:43.268,Diogo Ferreira
LOTE-M-INJ-002-6097,WO-8545,2026-02-18,Shift 2,IM-002,M-INJ-002,TR-002-HDPE-24410,HDPE,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,7892,L,200,10,11,5,Approved,2026-02-18 20:24:12.650,Ana Silva
LOTE-M-INJ-002-6098,WO-8546,2026-02-19,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,11221,M,315,0,1,0,Approved,2026-02-19 15:04:00.103,Elena Santos
LOTE-M-INJ-002-6098,WO-8546,2026-02-19,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,11221,M,315,7,8,4,Approved,2026-02-19 22:31:51.057,Carlos Mendes
LOTE-M-INJ-002-6098,WO-8546,2026-02-19,shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,11221,M,315,7,8,5,Approved,2026-02-19 20:13:01.887,Carlos Mendes
LOTE-M-INJ-002-6098,WO-8546,2026-02-19,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,11221,M,315,14,15,2,Approved,2026-02-20 02:22:23.822,Diogo Ferreira
LOTE-M-INJ-002-6098,WO-8547,2026-02-20,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,9864,L,200,0,1,0,Approved,2026-02-20 21:37:29.731,Ana Silva
LOTE-M-INJ-002-6098,WO-8547,2026-02-20,SHIFT 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,9864,L,200,0,1,0,Approved,2026-02-20 18:23:12.783,Elena Santos
LOTE-M-INJ-002-6098,WO-8547,2026-02-20,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,9864,L,200,10,11,4,Approved,2026-02-20 19:23:07.792,Carlos Mendes
LOTE-M-INJ-002-6098,WO-8547,2026-02-20,Shift 1,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,9864,L,200,10,11,1,Approved,2026-02-20 11:20:36.255,Diogo Ferreira
LOTE-M-INJ-002-6099,WO-8548,2026-02-21,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,10477,M,315,0,1,0,Approved,2026-02-21 04:43:35.595,Beatriz Costa
LOTE-M-INJ-002-6099,WO-8548,2026-02-21,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,10477,M,315,0,1,0,Approved,2026-02-21 19:42:53.812,Carlos Mendes
LOTE-M-INJ-002-6099,WO-8548,2026-02-21,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,10477,M,315,14,15,4,Approved,2026-02-21 08:27:11.309,Ana Silva
LOTE-M-INJ-002-6099,WO-8548,2026-02-21,Shift 3,IM-002,M-INJ-002,TR-002-PETG-24410,PETG,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,10477,M,315,14,15,1,Approved,2026-02-21 16:39:43.049,Beatriz Costa
LOTE-M-INJ-002-6100,WO-8549,2026-02-22,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,1888,L,200,5,6,1,Approved,2026-02-22 06:09:51.878,Diogo Ferreira
LOTE-M-INJ-002-6100,WO-8549,2026-02-22,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,1888,L,200,5,6,2,Approved,2026-02-22 02:52:24.505,Ana Silva
LOTE-M-INJ-002-6100,WO-8549,2026-02-22,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Stain,Minor,1.5,ISO 2859-1,II,1888,L,200,10,11,1,Approved,2026-02-22 11:06:18.947,Elena Santos
LOTE-M-INJ-002-6100,WO-8549,2026-02-22,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,1888,L,200,10,11,2,Approved,2026-02-22 00:46:13.699,Carlos Mendes
LOTE-M-INJ-002-6101,WO-8550,2026-02-22,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,11824,M,315,0,1,0,Approved,2026-02-22 23:28:59.062,Elena Santos
LOTE-M-INJ-002-6101,WO-8550,2026-02-22,Shift 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,11824,M,315,0,1,0,Approved,2026-02-23 04:02:18.708,Beatriz Costa
LOTE-M-INJ-002-6101,WO-8550,2026-02-22,  Shift 1  ,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,11824,M,315,7,8,1,Approved,2026-02-23 01:16:54.651,Beatriz Costa
LOTE-M-INJ-002-6101,WO-8550,2026-02-22,SHIFT 1,IM-002,M-INJ-002,TR-002-PP-PCR-24410,PP-PCR,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,11824,M,315,7,8,5,Approved,2026-02-22 13:22:24.640,Carlos Mendes
LOTE-M-INJ-002-6102,WO-8551,2026-02-23,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,9507,L,200,0,1,0,Approved,2026-02-23 09:38:08.103,Diogo Ferreira
LOTE-M-INJ-002-6102,WO-8551,2026-02-23,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Sealing,Critical,0.1,ISO 2859-1,II,9507,L,200,0,1,0,Approved,2026-02-23 06:37:08.172,Elena Santos
LOTE-M-INJ-002-6102,WO-8551,2026-02-23,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,9507,L,200,5,6,3,Approved,2026-02-23 12:41:04.941,Beatriz Costa
LOTE-M-INJ-002-6102,WO-8551,2026-02-23,Shift 3,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Color,Minor,1.5,ISO 2859-1,II,9507,L,200,10,11,10,Approved,2026-02-23 13:49:44.493,Beatriz Costa
LOTE-M-INJ-002-6103,WO-8552,2026-02-23,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Thread,Critical,0.1,ISO 2859-1,II,11505,M,315,0,1,0,Approved,2026-02-24 03:47:00.821,Beatriz Costa
LOTE-M-INJ-002-6103,WO-8552,2026-02-23,Shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Flash,Major,0.65,ISO 2859-1,II,11505,M,315,7,8,2,Approved,2026-02-23 20:37:32.382,Diogo Ferreira
LOTE-M-INJ-002-6103,WO-8552,2026-02-23,shift 2,IM-002,M-INJ-002,TR-002-PP-24410,PP,Screw Cap,Short Shot,Major,0.65,ISO 2859-1,II,11505,M,315,7,8,8,Rejected,2026-02-23 20:38:57.231,Elena Santos
